gene	orthogroup	orthogroup_support	orthologous_to	orthologous_to_support
Lampan_Lpan_11351_01	RRM.HG25.2:ZCRB1	50.0	ZCRB1	23.0
Spis_XP_022778426_1	RRM.HG25.2:ZCRB1	50.0	ZCRB1	50.0
Adig_XM_015917707.1	RRM.HG25.2:ZCRB1	50.0	ZCRB1	50.0
Dgig_XM_028557519.1	RRM.HG25.2:ZCRB1	50.0	ZCRB1	50.0
Bralan_BLAG05001078_2	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	60.0/60.0
Cint_ENSCINT00000005260	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	1.0/1.0
Beraby_Baby_sb343732	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	1.0/1.0
TrH2_TrispH2_004403-RA	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	1.0/1.0
Tadh_TriadT55476	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	1.0/1.0
Aque_Aqu2.1.31892_001	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	1.0/1.0
Emue_Em0001g1025a.t1	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	1.0/1.0
Nemnom_g16918.t1	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	1.0/1.0
Mlei_ML0486.g9.i1	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	1.0/1.0
Coemet_Cmet_scaffold2407_01	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	1.0/1.0
Beraby_Baby_sb343731	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	1.0/1.0
Hvul_g26683_1	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	1.0/1.0
Morvir_scaffold141.g31.t2	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	1.0/1.0
Horcal_Hcv1.av93.c2.g244.i1	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	1.0/1.0
Beraby_Baby_sb343734	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	1.0/1.0
Beraby_Baby_sb343736	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	1.0/1.0
Vmul_Simscaffold1383_01	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	1.0/1.0
Beraby_Baby_sb343735	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	1.0/1.0
Horcal_Hcv1.av93.c2.g244.i3	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	1.0/1.0
Exapal_XM_021047354.2	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	1.0/1.0
Plajan_Pjan_scaffold15747_01	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	1.0/1.0
Plajan_Pjan_scaffold15748_01	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	1.0/1.0
Bolinf_Binf_sb1255922	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	1.0/1.0
Beraby_Baby_sb343733	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	1.0/1.0
Gracom_Gcom_C531410_01	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	1.0/1.0
Nvec_v1g238865	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	1.0/1.0
HoiH23_PlH23_004223-RA	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	1.0/1.0
Dgig_XM_028552071.1	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	1.0/1.0
Scil_scict013496.1	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	1.0/1.0
Hsap_ENST00000329236	RRM.HG26.0:RBM5/RBM10	1.0	RBM10	100.0
Cgig_XM_011434352.3	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	60.0/60.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA227192	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	60.0/60.0
Hsap_ENST00000347869	RRM.HG26.0:RBM5/RBM10	1.0	RBM5	100.0
Mmus_ENSMUST00000182659	RRM.HG26.0:RBM5/RBM10	1.0	RBM5	100.0
Dmel_FBtr0077966	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	60.0/60.0
Drer_ENSDART00000157621	RRM.HG26.0:RBM5/RBM10	1.0	RBM5	100.0
Dmel_FBtr0077968	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	60.0/60.0
Drer_ENSDART00000182849	RRM.HG26.0:RBM5/RBM10	1.0	RBM10	100.0
Skow_XM_006821158.1	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	60.0/60.0
Mmus_ENSMUST00000064911	RRM.HG26.0:RBM5/RBM10	1.0	RBM10	100.0
Spur_XM_031000417.1	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	97.0/97.0
Tcas_TC004717_001	RRM.HG26.0:RBM5/RBM10	1.0	RBM10/RBM5	60.0/60.0
Horcal_Hcv1.av93.c6.g1138.i1	RRM.HG27.0:BRAP	1.0	BRAP	1.0
Nvec_v1g136840	RRM.HG27.0:BRAP	1.0	BRAP	47.0
HoiH23_PlH23_010232-RA	RRM.HG27.0:BRAP	1.0	BRAP	66.0
Spis_XP_022798743_1	RRM.HG27.0:BRAP	1.0	BRAP	47.0
Exapal_XM_021061475.1	RRM.HG27.0:BRAP	1.0	BRAP	47.0
Dmel_FBtr0332165	RRM.HG27.0:BRAP	1.0	BRAP	66.0
Aque_Aqu2.1.23248_001	RRM.HG27.0:BRAP	1.0	BRAP	100.0
Skow_XM_006813456.1	RRM.HG27.0:BRAP	1.0	BRAP	66.0
Dgig_XM_028550092.1	RRM.HG27.0:BRAP	1.0	BRAP	66.0
Adig_XM_015909339.1	RRM.HG27.0:BRAP	1.0	BRAP	47.0
Hvul_g20575_1	RRM.HG27.0:BRAP	1.0	BRAP	66.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA170729	RRM.HG27.0:BRAP	1.0	BRAP	66.0
Gracom_Gcom_scaffold17496_01	RRM.HG27.0:BRAP	1.0	BRAP	66.0
Ocar_g7169	RRM.HG27.0:BRAP	1.0	BRAP	66.0
Emue_Em0015g1262a.t1	RRM.HG27.0:BRAP	1.0	BRAP	100.0
Tadh_TriadT29001	RRM.HG27.0:BRAP	1.0	BRAP	66.0
Mmus_ENSMUST00000031414	RRM.HG27.0:BRAP	1.0	BRAP	97.0
Nemnom_g13656.t1	RRM.HG27.0:BRAP	1.0	BRAP	66.0
Spur_XM_030991769.1	RRM.HG27.0:BRAP	1.0	BRAP	66.0
Plajan_Pjan_scaffold21031_01	RRM.HG27.0:BRAP	1.0	BRAP	66.0
Cint_ENSCINT00000008523	RRM.HG27.0:BRAP	1.0	BRAP	66.0
Hsap_ENST00000419234	RRM.HG27.0:BRAP	1.0	BRAP	100.0
Cgig_XM_011425689.3	RRM.HG27.0:BRAP	1.0	BRAP	66.0
Hhon_g00722.t1	RRM.HG27.0:BRAP	1.0	BRAP	66.0
TrH2_TrispH2_002045-RA	RRM.HG27.0:BRAP	1.0	BRAP	66.0
Tetwil_g4295.t2	RRM.HG27.0:BRAP	1.0	BRAP	100.0
Morvir_scaffold300.g32.t1	RRM.HG27.0:BRAP	1.0	BRAP	66.0
Bralan_BLAG01001508_1	RRM.HG27.0:BRAP	1.0	BRAP	66.0
Scil_scict017454.1	RRM.HG27.0:BRAP	1.0	BRAP	66.0
Tcas_TC015510_001	RRM.HG27.0:BRAP	1.0	BRAP	66.0
Drer_ENSDART00000109148	RRM.HG27.0:BRAP	1.0	BRAP	100.0
Mlei_ML1249.g6.i1	RRM.HG27.0:BRAP	1.0	BRAP	1.0
Bolinf_Binf_sb1265360	RRM.HG27.0:BRAP	1.0	BRAP	1.0
Beraby_Baby_sb345375	RRM.HG27.0:BRAP	1.0	BRAP	1.0
Bolinf_Binf_sb1265361	RRM.HG27.0:BRAP	1.0	BRAP	1.0
Coemet_Cmet_C603251_01	RRM.HG27.0:BRAP	1.0	BRAP	1.0
Bolinf_Binf_sb1235784	RRM.HG27.0:BRAP	1.0	BRAP	1.0
Bolinf_Binf_sb1265362	RRM.HG27.0:BRAP	1.0	BRAP	1.0
Horcal_Hcv1.av93.c6.g1138.i2	RRM.HG27.0:BRAP	1.0	BRAP	1.0
Bolinf_Binf_sb1176469	RRM.HG28.0:NUP35	1.0	NUP35	1.0
TrH2_TrispH2_003172-RA	RRM.HG28.0:NUP35	1.0	NUP35	41.0
Tetwil_g19361.t2	RRM.HG28.0:NUP35	1.0	NUP35	28.0
HoiH23_PlH23_002097-RA	RRM.HG28.0:NUP35	1.0	NUP35	41.0
Adig_XM_015922837.1	RRM.HG28.0:NUP35	1.0	NUP35	47.0
Spur_XM_030993580.1	RRM.HG28.0:NUP35	1.0	NUP35	29.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA171777	RRM.HG28.0:NUP35	1.0	NUP35	29.0
Drer_ENSDART00000032344	RRM.HG28.0:NUP35	1.0	NUP35	100.0
Nemnom_g2904.t1	RRM.HG28.0:NUP35	1.0	NUP35	41.0
Hhon_g03695.t1	RRM.HG28.0:NUP35	1.0	NUP35	41.0
Skow_XM_006824427.1	RRM.HG28.0:NUP35	1.0	NUP35	29.0
Cint_ENSCINT00000019641	RRM.HG28.0:NUP35	1.0	NUP35	10.0
Tadh_TriadT51854	RRM.HG28.0:NUP35	1.0	NUP35	41.0
Gracom_Gcom_C558830_01	RRM.HG28.0:NUP35	1.0	NUP35	49.0
Mmus_ENSMUST00000028382	RRM.HG28.0:NUP35	1.0	NUP35	100.0
Nvec_v1g135138	RRM.HG28.0:NUP35	1.0	NUP35	47.0
Hvul_g20566_1	RRM.HG28.0:NUP35	1.0	NUP35	41.0
Spis_XP_022807551_1	RRM.HG28.0:NUP35	1.0	NUP35	47.0
Cgig_XM_034469074.1	RRM.HG28.0:NUP35	1.0	NUP35	29.0
Dgig_XM_028543910.1	RRM.HG28.0:NUP35	1.0	NUP35	20.0
Tcas_TC013975_001	RRM.HG28.0:NUP35	1.0	NUP35	41.0
Scil_scict003583.2	RRM.HG28.0:NUP35	1.0	NUP35	49.0
Bralan_BLAG04000350_1	RRM.HG28.0:NUP35	1.0	NUP35	29.0
Hsap_ENST00000295119	RRM.HG28.0:NUP35	1.0	NUP35	100.0
Morvir_scaffold15.g120.t1	RRM.HG28.0:NUP35	1.0	NUP35	20.0
Aque_Aqu2.1.37227_001	RRM.HG28.0:NUP35	1.0	NUP35	28.0
Exapal_XM_021048269.2	RRM.HG28.0:NUP35	1.0	NUP35	47.0
Emue_Em0016g362a.t1	RRM.HG28.0:NUP35	1.0	NUP35	28.0
Plajan_Pjan_scaffold19923_01	RRM.HG28.0:NUP35	1.0	NUP35	28.0
Horcal_Hcv1.av93.c8.g82.i1	RRM.HG28.0:NUP35	1.0	NUP35	1.0
Beraby_Baby_sb337880	RRM.HG28.0:NUP35	1.0	NUP35	1.0
Dmel_FBtr0074601	RRM.HG28.0:NUP35	1.0	NUP35	1.0
Bolinf_Binf_sb1193524	RRM.HG28.0:NUP35	1.0	NUP35	1.0
Mlei_ML2931.g7.i1	RRM.HG28.0:NUP35	1.0	NUP35	1.0
Vmul_SimC391854	RRM.HG28.0:NUP35	1.0	NUP35	1.0
Coemet_Cmet_scaffold333_01	RRM.HG28.0:NUP35	1.0	NUP35	1.0
Dmel_FBtr0085928	RRM.HG28.0:NUP35	1.0	NUP35	1.0
Beraby_Baby_sb337879	RRM.HG28.0:NUP35	1.0	NUP35	1.0
Coemet_Cmet_scaffold332_01	RRM.HG28.0:NUP35	1.0	NUP35	1.0
Nemnom_g4324.t1	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS/RBPMS2	1.0/1.0
Scil_scict009254.2	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS/RBPMS2	52.0/52.0
Gracom_Gcom_C552516_01	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS/RBPMS2	52.0/52.0
Plajan_Pjan_scaffold6984_01	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS/RBPMS2	75.0/75.0
Drer_ENSDART00000006619	RRM.HG29.0:RBPMS/RBPMS2	1.0	NA	NA
Mmus_ENSMUST00000033995	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS	98.0
Scil_scict011177.1	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS/RBPMS2	52.0/52.0
Drer_ENSDART00000164992	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS	96.0
Bralan_BLAG19000314_6	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS/RBPMS2	52.0/52.0
Spur_XM_030972540.1	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS/RBPMS2	74.0/74.0
Hsap_ENST00000300069	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS2	100.0
Tadh_TriadT52243	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS/RBPMS2	52.0/52.0
Hsap_ENST00000517860	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS	100.0
Dmel_FBtr0330274	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS/RBPMS2	49.0/49.0
HoiH23_PlH23_006631-RA	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS/RBPMS2	52.0/52.0
Skow_XM_006823986.1	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS/RBPMS2	74.0/74.0
Gracom_Gcom_scaffold3838_01	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS/RBPMS2	52.0/52.0
Mmus_ENSMUST00000055844	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS2	100.0
Hhon_g02906.t1	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS/RBPMS2	52.0/52.0
TrH2_TrispH2_001013-RA	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS/RBPMS2	52.0/52.0
Drer_ENSDART00000067514	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS2	87.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA112394	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS/RBPMS2	49.0/49.0
Plajan_Pjan_scaffold6986_01	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS/RBPMS2	75.0/75.0
Tcas_TC031992_002	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS/RBPMS2	49.0/49.0
Plajan_Pjan_scaffold6985_01	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS/RBPMS2	75.0/75.0
Cgig_XM_011426827.3	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS/RBPMS2	49.0/49.0
Cint_ENSCINT00000005804	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS/RBPMS2	71.0/71.0
Spis_XP_022784090_1	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS/RBPMS2	1.0/1.0
Morvir_scaffold232.g8.t3	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS/RBPMS2	1.0/1.0
Hvul_g26351_1	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS/RBPMS2	1.0/1.0
Nvec_v1g79108	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS/RBPMS2	1.0/1.0
Dgig_XM_028543732.1	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS/RBPMS2	1.0/1.0
Tetwil_g2036.t2	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS/RBPMS2	1.0/1.0
Adig_XM_015901765.1	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS/RBPMS2	1.0/1.0
Exapal_XM_021043464.2	RRM.HG29.0:RBPMS/RBPMS2	1.0	RBPMS/RBPMS2	1.0/1.0
Morvir_scaffold25.g130.t1	RRM.HG2.0:RBM24/RBM38	100.0	RBM24/RBM38	100.0/100.0
Lampan_Lpan_C415319_01	RRM.HG2.0:RBM24/RBM38	100.0	RBM24/RBM38	83.0/83.0
Skow_XM_006818860.1	RRM.HG2.0:RBM24/RBM38	100.0	RBM24/RBM38	99.0/99.0
Cint_ENSCINT00000036072	RRM.HG2.0:RBM24/RBM38	100.0	RBM24/RBM38	97.0/97.0
Horcal_Hcv1.av93.c11.g302.i1	RRM.HG2.0:RBM24/RBM38	100.0	RBM24/RBM38	83.0/83.0
Exapal_XM_028657869.1	RRM.HG2.0:RBM24/RBM38	100.0	RBM24/RBM38	98.0/98.0
Hsap_ENST00000379052	RRM.HG2.0:RBM24/RBM38	100.0	RBM24	100.0
Adig_XM_015924866.1	RRM.HG2.0:RBM24/RBM38	100.0	RBM24/RBM38	98.0/98.0
Nvec_v1g108504	RRM.HG2.0:RBM24/RBM38	100.0	RBM24/RBM38	98.0/98.0
Dgig_XM_028550294.1	RRM.HG2.0:RBM24/RBM38	100.0	RBM24/RBM38	98.0/98.0
Drer_ENSDART00000081763	RRM.HG2.0:RBM24/RBM38	100.0	RBM38	100.0
Adig_XM_015909758.1	RRM.HG2.0:RBM24/RBM38	100.0	RBM24/RBM38	98.0/98.0
Coemet_Cmet_scaffold16599_01	RRM.HG2.0:RBM24/RBM38	100.0	RBM24/RBM38	83.0/83.0
Spis_XP_022808030_1	RRM.HG2.0:RBM24/RBM38	100.0	RBM24/RBM38	98.0/98.0
Mmus_ENSMUST00000037923	RRM.HG2.0:RBM24/RBM38	100.0	RBM24	90.0
Hhon_g00048.t1	RRM.HG2.0:RBM24/RBM38	100.0	RBM24/RBM38	94.0/94.0
Drer_ENSDART00000161826	RRM.HG2.0:RBM24/RBM38	100.0	RBM24	30.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA153918	RRM.HG2.0:RBM24/RBM38	100.0	RBM24/RBM38	99.0/99.0
TrH2_TrispH2_000643-RA	RRM.HG2.0:RBM24/RBM38	100.0	RBM24/RBM38	94.0/94.0
Mmus_ENSMUST00000029014	RRM.HG2.0:RBM24/RBM38	100.0	RBM38	100.0
Gracom_Gcom_scaffold17943_01	RRM.HG2.0:RBM24/RBM38	100.0	RBM24/RBM38	83.0/83.0
Emue_Em0005g1595a.t1	RRM.HG2.0:RBM24/RBM38	100.0	RBM24/RBM38	83.0/83.0
Scil_scict012897.1	RRM.HG2.0:RBM24/RBM38	100.0	RBM24/RBM38	83.0/83.0
Hsap_ENST00000356208	RRM.HG2.0:RBM24/RBM38	100.0	RBM38	100.0
Drer_ENSDART00000154189	RRM.HG2.0:RBM24/RBM38	100.0	RBM24	30.0
Cgig_XM_011423952.3	RRM.HG2.0:RBM24/RBM38	100.0	RBM24/RBM38	99.0/99.0
Tcas_TC001720_001	RRM.HG2.0:RBM24/RBM38	100.0	RBM24/RBM38	72.0/72.0
Bralan_BLAG16000565_1	RRM.HG2.0:RBM24/RBM38	100.0	RBM24/RBM38	99.0/99.0
Horcal_Hcv1.av93.c11.g302.i2	RRM.HG2.0:RBM24/RBM38	100.0	RBM24/RBM38	83.0/83.0
Spur_XM_030974853.1	RRM.HG2.0:RBM24/RBM38	100.0	RBM24/RBM38	72.0/72.0
HoiH23_PlH23_005221-RA	RRM.HG2.0:RBM24/RBM38	100.0	RBM24/RBM38	94.0/94.0
Tadh_TriadT7325	RRM.HG2.0:RBM24/RBM38	100.0	RBM24/RBM38	94.0/94.0
Spis_XP_022796654_1	RRM.HG2.0:RBM24/RBM38	100.0	RBM24/RBM38	98.0/98.0
Aque_Aqu2.1.24981_001	RRM.HG2.0:RBM24/RBM38	100.0	RBM24/RBM38	83.0/83.0
Nemnom_g10786.t1	RRM.HG2.0:RBM24/RBM38	100.0	RBM24/RBM38	100.0/100.0
Hvul_g2470_1	RRM.HG2.0:RBM24/RBM38	100.0	RBM24/RBM38	100.0/100.0
Hsap_ENST00000557431	RRM.HG2.1:SLIRP	88.0	SLIRP	100.0
Morvir_scaffold105.g14.t1	RRM.HG2.1:SLIRP	88.0	SLIRP	88.0
Nvec_v1g245351	RRM.HG2.1:SLIRP	88.0	SLIRP	88.0
Nemnom_g16065.t1	RRM.HG2.1:SLIRP	88.0	SLIRP	88.0
Dgig_XM_028554007.1	RRM.HG2.1:SLIRP	88.0	SLIRP	88.0
TrH2_TrispH2_007660-RA	RRM.HG2.1:SLIRP	88.0	SLIRP	88.0
Tadh_TriadT61208	RRM.HG2.1:SLIRP	88.0	SLIRP	88.0
Dgig_XM_028562454.1	RRM.HG2.1:SLIRP	88.0	SLIRP	88.0
Hhon_g08013.t1	RRM.HG2.1:SLIRP	88.0	SLIRP	88.0
Spis_XP_022787217_1	RRM.HG2.1:SLIRP	88.0	SLIRP	88.0
HoiH23_PlH23_005440-RA	RRM.HG2.1:SLIRP	88.0	SLIRP	88.0
Mmus_ENSMUST00000161023	RRM.HG2.1:SLIRP	88.0	SLIRP	100.0
Plajan_Pjan_C572898_01	RRM.HG2.1:SLIRP	88.0	SLIRP	97.0
Dmel_FBtr0081878	RRM.HG2.1:SLIRP	88.0	SLIRP	98.0
Spur_XM_030998337.1	RRM.HG2.1:SLIRP	88.0	SLIRP	98.0
Drer_ENSDART00000155261	RRM.HG2.1:SLIRP	88.0	SLIRP	99.0
Dmel_FBtr0091703	RRM.HG2.1:SLIRP	88.0	SLIRP	98.0
Skow_XM_006824768.1	RRM.HG2.1:SLIRP	88.0	SLIRP	96.0
Bralan_BLAG04001695_1	RRM.HG2.1:SLIRP	88.0	SLIRP	96.0
Morvir_scaffold326.g3.t1	RRM.HG2.2:like:AL109811.3/DAZAP1/HNRNPA0/HNRNPA1/HNRNPA1L2/HNRNPA1P48/HNRNPA2B1/HNRNPA3/HNRNPAB/HNRNPD/HNRNPDL/MSI1/MSI2/RBM3/TARDBP	87.0	NA	NA
Dgig_XM_028537818.1	RRM.HG2.2:like:AL109811.3/DAZAP1/HNRNPA0/HNRNPA1/HNRNPA1L2/HNRNPA1P48/HNRNPA2B1/HNRNPA3/HNRNPAB/HNRNPD/HNRNPDL/MSI1/MSI2/RBM3/TARDBP	87.0	NA	NA
Spis_XP_022798572_1	RRM.HG2.2:like:AL109811.3/DAZAP1/HNRNPA0/HNRNPA1/HNRNPA1L2/HNRNPA1P48/HNRNPA2B1/HNRNPA3/HNRNPAB/HNRNPD/HNRNPDL/MSI1/MSI2/RBM3/TARDBP	87.0	NA	NA
Exapal_XM_021051400.1	RRM.HG2.2:like:AL109811.3/DAZAP1/HNRNPA0/HNRNPA1/HNRNPA1L2/HNRNPA1P48/HNRNPA2B1/HNRNPA3/HNRNPAB/HNRNPD/HNRNPDL/MSI1/MSI2/RBM3/TARDBP	87.0	NA	NA
Nvec_v1g248837	RRM.HG2.2:like:AL109811.3/DAZAP1/HNRNPA0/HNRNPA1/HNRNPA1L2/HNRNPA1P48/HNRNPA2B1/HNRNPA3/HNRNPAB/HNRNPD/HNRNPDL/MSI1/MSI2/RBM3/TARDBP	87.0	NA	NA
Adig_XM_015920924.1	RRM.HG2.2:like:AL109811.3/DAZAP1/HNRNPA0/HNRNPA1/HNRNPA1L2/HNRNPA1P48/HNRNPA2B1/HNRNPA3/HNRNPAB/HNRNPD/HNRNPDL/MSI1/MSI2/RBM3/TARDBP	87.0	NA	NA
Nvec_v1g233373	RRM.HG2.2:like:AL109811.3/DAZAP1/HNRNPA0/HNRNPA1/HNRNPA1L2/HNRNPA1P48/HNRNPA2B1/HNRNPA3/HNRNPAB/HNRNPD/HNRNPDL/MSI1/MSI2/RBM3/TARDBP	87.0	NA	NA
Nemnom_g15143.t1	RRM.HG2.2:like:AL109811.3/DAZAP1/HNRNPA0/HNRNPA1/HNRNPA1L2/HNRNPA1P48/HNRNPA2B1/HNRNPA3/HNRNPAB/HNRNPD/HNRNPDL/MSI1/MSI2/RBM3/TARDBP	87.0	NA	NA
Nemnom_g15144.t1	RRM.HG2.2:like:AL109811.3/DAZAP1/HNRNPA0/HNRNPA1/HNRNPA1L2/HNRNPA1P48/HNRNPA2B1/HNRNPA3/HNRNPAB/HNRNPD/HNRNPDL/MSI1/MSI2/RBM3/TARDBP	87.0	NA	NA
Nemnom_g11125.t1	RRM.HG2.2:like:AL109811.3/DAZAP1/HNRNPA0/HNRNPA1/HNRNPA1L2/HNRNPA1P48/HNRNPA2B1/HNRNPA3/HNRNPAB/HNRNPD/HNRNPDL/MSI1/MSI2/RBM3/TARDBP	87.0	NA	NA
Morvir_scaffold166.g15.t1	RRM.HG2.2:like:AL109811.3/DAZAP1/HNRNPA0/HNRNPA1/HNRNPA1L2/HNRNPA1P48/HNRNPA2B1/HNRNPA3/HNRNPAB/HNRNPD/HNRNPDL/MSI1/MSI2/RBM3/TARDBP	87.0	NA	NA
Hhon_g00249.t1	RRM.HG2.3:like:G3BP1/G3BP2/NOL8	100.0	NA	NA
Tadh_hyp_clust5210.t1	RRM.HG2.3:like:G3BP1/G3BP2/NOL8	100.0	NA	NA
TrH2_TrispH2_006498-RA	RRM.HG2.3:like:G3BP1/G3BP2/NOL8	100.0	NA	NA
HoiH23_PlH23_006125-RA	RRM.HG2.3:like:G3BP1/G3BP2/NOL8	100.0	NA	NA
Cint_ENSCINT00000033395	RRM.HG2.4:like:BOLL/DAZ1/DAZ2/DAZ3/DAZ4/DAZL	70.0	NA	NA
Cgig_XM_011456793.3	RRM.HG2.4:like:BOLL/DAZ1/DAZ2/DAZ3/DAZ4/DAZL	70.0	NA	NA
Scil_scict011269.2	RRM.HG2.4:like:BOLL/DAZ1/DAZ2/DAZ3/DAZ4/DAZL	70.0	NA	NA
Cgig_XM_034456905.1	RRM.HG2.4:like:BOLL/DAZ1/DAZ2/DAZ3/DAZ4/DAZL	70.0	NA	NA
Exapal_XM_021037313.2	RRM.HG2.4:like:BOLL/DAZ1/DAZ2/DAZ3/DAZ4/DAZL	70.0	NA	NA
Adig_XM_015924267.1	RRM.HG2.4:like:BOLL/DAZ1/DAZ2/DAZ3/DAZ4/DAZL	70.0	NA	NA
Mmus_ENSMUST00000096239	RRM.HG2.4:like:BOLL/DAZ1/DAZ2/DAZ3/DAZ4/DAZL	70.0	NA	NA
Drer_ENSDART00000079945	RRM.HG2.4:like:BOLL/DAZ1/DAZ2/DAZ3/DAZ4/DAZL	70.0	NA	NA
Bolinf_Binf_sb1214468	RRM.HG2.4:like:BOLL/DAZ1/DAZ2/DAZ3/DAZ4/DAZL	70.0	NA	NA
Spis_XP_022785294_1	RRM.HG2.4:like:BOLL/DAZ1/DAZ2/DAZ3/DAZ4/DAZL	70.0	NA	NA
Bolinf_Binf_sb1214467	RRM.HG2.4:like:BOLL/DAZ1/DAZ2/DAZ3/DAZ4/DAZL	70.0	NA	NA
Nvec_NVE11235	RRM.HG2.4:like:BOLL/DAZ1/DAZ2/DAZ3/DAZ4/DAZL	70.0	NA	NA
Nvec_v1g36388	RRM.HG2.5:like:BOLL/DAZ1/DAZ2/DAZ3/DAZ4/DAZL	100.0	NA	NA
Exapal_XM_021047784.2	RRM.HG2.5:like:BOLL/DAZ1/DAZ2/DAZ3/DAZ4/DAZL	100.0	NA	NA
Coemet_Cmet_scaffold7783_01	RRM.HG2.6:BOLL/DAZ1/DAZ2/DAZ3/DAZ4/DAZL	99.0	BOLL/DAZ1/DAZ2/DAZ3/DAZ4/DAZL	99.0/99.0/99.0/99.0/99.0/99.0
Nemnom_g19981.t1	RRM.HG2.6:BOLL/DAZ1/DAZ2/DAZ3/DAZ4/DAZL	99.0	NA	NA
