gene	orthogroup	orthogroup_support	orthologous_to	orthologous_to_support
Exapal_XM_021042825.2	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Aque_Aqu2.1.15622_001	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Plajan_Pjan_scaffold23066_01	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Bolinf_Binf_sb1245368	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Aque_Aqu2.1.30831_001	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Beraby_Baby_sb333687	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Tetwil_g27156.t2	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Nemnom_g12320.t1	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Spis_XP_022781828_1	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Adig_XM_015903175.1	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Mlei_ML0157.g46.i1	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Horcal_Hcv1.av93.c5.g12.i1	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Vmul_SimC406432	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Lampan_Lpan_15083_01	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Bolinf_Binf_sb1245370	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Bolinf_Binf_sb1252371	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Coemet_Cmet_scaffold19460_01	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Plajan_Pjan_scaffold23065_01	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Bolinf_Binf_sb1245369	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Hvul_g31615_1	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Gracom_Gcom_scaffold18128_01	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Nvec_NVE17951	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Dgig_XM_028551052.1	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Hvul_g33646_1	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Morvir_scaffold227.g15.t1	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Nvec_NVE17950	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Mlei_ML0026.g6.i1	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Beraby_Baby_sb333686	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Adig_XM_015894117.1	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	99.0/99.0
Bralan_BLAG02001024_1	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	93.0/93.0
Mmus_ENSMUST00000087605	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1F	100.0
Drer_ENSDART00000044971	Myosin.HG1.12:MYO1E/MYO1F	99.0	NA	NA
Cgig_XM_011422664.3	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	93.0/93.0
Spur_NM_001124762.1	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	93.0/93.0
Skow_XM_002738139.2	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	93.0/93.0
Drer_ENSDART00000052539	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E	100.0
Hsap_ENST00000288235	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E	100.0
Cint_ENSCINT00000007773	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	97.0/97.0
Drer_ENSDART00000148304	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1F	100.0
Hsap_ENST00000613525	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1F	100.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA95339	Myosin.HG1.12:MYO1E/MYO1F	99.0	MYO1E/MYO1F	93.0/93.0
Plajan_Pjan_C571518_01	Myosin.HG1.13:like:MYO1A/MYO1B/MYO1C/MYO1D/MYO1G/MYO1H	100.0	NA	NA
Gracom_Gcom_C507454_01	Myosin.HG1.13:like:MYO1A/MYO1B/MYO1C/MYO1D/MYO1G/MYO1H	100.0	NA	NA
Gracom_Gcom_scaffold4286_01	Myosin.HG1.13:like:MYO1A/MYO1B/MYO1C/MYO1D/MYO1G/MYO1H	100.0	NA	NA
Gracom_Gcom_scaffold4285_01	Myosin.HG1.13:like:MYO1A/MYO1B/MYO1C/MYO1D/MYO1G/MYO1H	100.0	NA	NA
Gracom_Gcom_scaffold4288_01	Myosin.HG1.13:like:MYO1A/MYO1B/MYO1C/MYO1D/MYO1G/MYO1H	100.0	NA	NA
Gracom_Gcom_scaffold4287_01	Myosin.HG1.13:like:MYO1A/MYO1B/MYO1C/MYO1D/MYO1G/MYO1H	100.0	NA	NA
Scil_scict009097.2	Myosin.HG1.13:like:MYO1A/MYO1B/MYO1C/MYO1D/MYO1G/MYO1H	100.0	NA	NA
Gracom_Gcom_scaffold4284_01	Myosin.HG1.13:like:MYO1A/MYO1B/MYO1C/MYO1D/MYO1G/MYO1H	100.0	NA	NA
Ocar_g3262	Myosin.HG1.13:like:MYO1A/MYO1B/MYO1C/MYO1D/MYO1G/MYO1H	100.0	NA	NA
Lampan_Lpan_15513_01	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	100.0/100.0
Hhon_g00808.t1	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	88.0/88.0
Scil_scict002442.1	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	84.0/84.0
Plajan_Pjan_scaffold21810_01	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	84.0/84.0
Hsap_ENST00000527372	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A	100.0
TrH2_TrispH2_001963-RA	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	88.0/88.0
Nvec_NVE6402	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	88.0/88.0
Tetwil_g4970.t1	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	84.0/84.0
Drer_ENSDART00000088648	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A	100.0
Exapal_XM_021059230.2	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	88.0/88.0
Mmus_ENSMUST00000168348	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A	100.0
Plajan_Pjan_scaffold21809_01	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	84.0/84.0
Scil_scict005004.1	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	84.0/84.0
Spur_XM_030992349.1	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	100.0/100.0
Gracom_Gcom_scaffold15886_01	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	84.0/84.0
Aque_Aqu2.1.29901_001	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	84.0/84.0
Mmus_ENSMUST00000086617	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18B	100.0
Skow_XM_006817855.1	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	100.0/100.0
Drer_ENSDART00000132023	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A	100.0
Spis_XP_022797069_1	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	88.0/88.0
Nemnom_g19017.t1	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	88.0/88.0
Emue_Em0015g768a.t1	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	84.0/84.0
Gracom_Gcom_scaffold16468_01	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	84.0/84.0
Bralan_BLAG01102842_5	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	100.0/100.0
Hvul_g31531_1	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	88.0/88.0
Cgig_XM_011452563.3	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	100.0/100.0
Hsap_ENST00000407587	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18B	100.0
Nemnom_g19016.t1	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	88.0/88.0
Plajan_Pjan_scaffold21811_01	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	84.0/84.0
Morvir_scaffold228.g1.t1	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	88.0/88.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA191825	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	100.0/100.0
Dgig_XM_028540649.1	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	88.0/88.0
HoiH23_PlH23_005874-RA	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	88.0/88.0
Gracom_Gcom_scaffold15870_01	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	84.0/84.0
Cint_ENSCINT00000004713	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	99.0/99.0
Ocar_g6279	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	84.0/84.0
Adig_XM_015904805.1	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	88.0/88.0
Dmel_FBtr0083231	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	62.0/62.0
Exapal_XM_021038895.2	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	88.0/88.0
Morvir_scaffold97.g1.t1	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	88.0/88.0
Tcas_TC030896_001	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	62.0/62.0
Tadh_TriadT11177	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	88.0/88.0
Beraby_Baby_sb338438	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	100.0/100.0
Mlei_ML0215.g3.i1	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	100.0/100.0
Horcal_Hcv1.av93.c2.g324.i1	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	100.0/100.0
Beraby_Baby_sb338436	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	100.0/100.0
Coemet_Cmet_scaffold3661_01	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	100.0/100.0
Bolinf_Binf_sb1243836	Myosin.HG1.14:MYO18A/MYO18B	100.0	MYO18A/MYO18B	100.0/100.0
Tetwil_g10632.t2	Myosin.HG1.15:like:MYO3A/MYO3B/MYO16	98.0	NA	NA
Scil_scict025543.1	Myosin.HG1.15:like:MYO3A/MYO3B/MYO16	98.0	NA	NA
Plajan_Pjan_C571032_01	Myosin.HG1.15:like:MYO3A/MYO3B/MYO16	98.0	NA	NA
Gracom_Gcom_scaffold15342_01	Myosin.HG1.15:like:MYO3A/MYO3B/MYO16	98.0	NA	NA
Gracom_Gcom_scaffold9378_01	Myosin.HG1.15:like:MYO3A/MYO3B/MYO16	98.0	NA	NA
Scil_scict000916.2	Myosin.HG1.15:like:MYO3A/MYO3B/MYO16	98.0	NA	NA
Gracom_Gcom_scaffold9377_01	Myosin.HG1.15:like:MYO3A/MYO3B/MYO16	98.0	NA	NA
Aque_Aqu2.1.23483_001	Myosin.HG1.15:like:MYO3A/MYO3B/MYO16	98.0	NA	NA
Tetwil_g10631.t2	Myosin.HG1.15:like:MYO3A/MYO3B/MYO16	98.0	NA	NA
Gracom_Gcom_scaffold17650_01	Myosin.HG1.16:like:MYO3A/MYO3B/MYO16	99.0	NA	NA
Adig_XM_015914275.1	Myosin.HG1.16:like:MYO3A/MYO3B/MYO16	99.0	NA	NA
Nvec_v1g162148	Myosin.HG1.16:like:MYO3A/MYO3B/MYO16	99.0	NA	NA
Nvec_v1g91695	Myosin.HG1.16:like:MYO3A/MYO3B/MYO16	99.0	NA	NA
Nemnom_g3612.t1	Myosin.HG1.16:like:MYO3A/MYO3B/MYO16	99.0	NA	NA
Spur_XM_030976580.1	Myosin.HG1.16:like:MYO3A/MYO3B/MYO16	99.0	NA	NA
Skow_XM_006823621.1	Myosin.HG1.16:like:MYO3A/MYO3B/MYO16	99.0	NA	NA
Drer_ENSDART00000101012	Myosin.HG1.16:like:MYO3A/MYO3B/MYO16	99.0	NA	NA
Adig_XM_015914276.1	Myosin.HG1.16:like:MYO3A/MYO3B/MYO16	99.0	NA	NA
Spis_XP_022799312_1	Myosin.HG1.16:like:MYO3A/MYO3B/MYO16	99.0	NA	NA
Morvir_scaffold67.g48.t2	Myosin.HG1.16:like:MYO3A/MYO3B/MYO16	99.0	NA	NA
Skow_XM_006819022.1	Myosin.HG1.16:like:MYO3A/MYO3B/MYO16	99.0	NA	NA
Exapal_XM_021049142.2	Myosin.HG1.16:like:MYO3A/MYO3B/MYO16	99.0	NA	NA
Cgig_XM_011427396.3	Myosin.HG1.16:like:MYO3A/MYO3B/MYO16	99.0	NA	NA
Bralan_BLAG02001075_2	Myosin.HG1.16:like:MYO3A/MYO3B/MYO16	99.0	NA	NA
Nemnom_g3611.t1	Myosin.HG1.16:like:MYO3A/MYO3B/MYO16	99.0	NA	NA
Tetwil_g23903.t2	Myosin.HG1.16:like:MYO3A/MYO3B/MYO16	99.0	NA	NA
Scil_scict017309.2	Myosin.HG1.16:like:MYO3A/MYO3B/MYO16	99.0	NA	NA
Scil_scict012405.1	Myosin.HG1.16:like:MYO3A/MYO3B/MYO16	99.0	NA	NA
Plajan_Pjan_scaffold23299_01	Myosin.HG1.16:like:MYO3A/MYO3B/MYO16	99.0	NA	NA
Aque_Aqu2.1.26532_001	Myosin.HG1.16:like:MYO3A/MYO3B/MYO16	99.0	NA	NA
Hhon_g05551.t1	Myosin.HG1.17:MYO16	35.0	MYO16	35.0
Gracom_Gcom_scaffold19160_01	Myosin.HG1.17:MYO16	35.0	MYO16	12.0
Skow_XM_006816403.1	Myosin.HG1.17:MYO16	35.0	MYO16	12.0
Cgig_XM_034471835.1	Myosin.HG1.17:MYO16	35.0	MYO16	12.0
Cgig_XM_034474709.1	Myosin.HG1.17:MYO16	35.0	MYO16	12.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA121473	Myosin.HG1.17:MYO16	35.0	MYO16	12.0
Bralan_BLAG14000136_1	Myosin.HG1.17:MYO16	35.0	MYO16	12.0
Scil_scict002948.1	Myosin.HG1.17:MYO16	35.0	MYO16	12.0
Aque_Aqu2.1.26528_001	Myosin.HG1.17:MYO16	35.0	MYO16	11.0
Hsap_ENST00000457511	Myosin.HG1.17:MYO16	35.0	MYO16	100.0
Drer_ENSDART00000138167	Myosin.HG1.17:MYO16	35.0	MYO16	100.0
Ocar_g9905	Myosin.HG1.17:MYO16	35.0	MYO16	12.0
Mmus_ENSMUST00000207477	Myosin.HG1.17:MYO16	35.0	MYO16	100.0
Bralan_BLAG14000137_1	Myosin.HG1.17:MYO16	35.0	MYO16	12.0
Plajan_Pjan_C571422_01	Myosin.HG1.17:MYO16	35.0	MYO16	12.0
Cgig_XM_034471832.1	Myosin.HG1.17:MYO16	35.0	MYO16	12.0
Spur_XM_030982113.1	Myosin.HG1.17:MYO16	35.0	MYO16	12.0
HoiH23_PlH23_002889-RA	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	100.0/100.0
Spis_XP_022782687_1	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	90.0/90.0
Hvul_g30377_1	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	90.0/90.0
Exapal_XM_021060300.2	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	90.0/90.0
Cint_ENSCINT00000004086	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	97.0/97.0
Nvec_v1g177548	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	90.0/90.0
Mmus_ENSMUST00000018561	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1B	100.0
Spur_XM_031000178.1	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	100.0/100.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA166394	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	79.0/79.0
Exapal_XM_028660331.1	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	90.0/90.0
Bralan_BLAG12000856_4	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	100.0/100.0
Emue_Em0007g722a.t1	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	67.0/67.0
Hsap_ENST00000300119	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A	100.0
Adig_XM_015896640.1	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	90.0/90.0
Cgig_XM_011457901.3	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	79.0/79.0
Ocar_g3678	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	67.0/67.0
Tetwil_g2939.t1	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	67.0/67.0
Dmel_FBtr0100516	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	79.0/79.0
Morvir_scaffold134.g19.t3	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	90.0/90.0
Tcas_TC001321_001	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	79.0/79.0
Dgig_XM_028563475.1	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	90.0/90.0
Mmus_ENSMUST00000079590	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A	100.0
Hsap_ENST00000304164	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1B	100.0
Dgig_XM_028541589.1	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	90.0/90.0
Gracom_Gcom_scaffold17547_01	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	67.0/67.0
Drer_ENSDART00000138204	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1B	100.0
Plajan_Pjan_C571434_01	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	67.0/67.0
Scil_scict013228.1	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	67.0/67.0
Aque_Aqu2.1.37578_001	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	67.0/67.0
Nemnom_g16660.t1	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	90.0/90.0
Skow_XM_006825323.1	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	100.0/100.0
TrH2_TrispH2_010061-RA	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	100.0/100.0
Hhon_g11267.t1	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	100.0/100.0
Hhon_g01405.t1	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	100.0/100.0
Tadh_TriadT20417	Myosin.HG1.18:MYO1A/MYO1B	100.0	MYO1A/MYO1B	100.0/100.0
Gracom_Gcom_scaffold18587_01	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	100.0/100.0/100.0/100.0
Beraby_Baby_sb349823	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	88.0/88.0/88.0/88.0
Drer_ENSDART00000166896	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH11	100.0
Aque_Aqu2.1.43313_001	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	88.0/88.0/88.0/88.0
Cgig_XM_034456452.1	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	100.0/100.0/100.0/100.0
Drer_ENSDART00000142155	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH14	92.0
Tadh_TriadT51158	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	94.0/94.0/94.0/94.0
Hhon_g09595.t1	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	94.0/94.0/94.0/94.0
Adig_XM_015922733.1	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	94.0/94.0/94.0/94.0
Bolinf_Binf_sb1281232	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	88.0/88.0/88.0/88.0
Cint_ENSCINT00000036048	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	100.0/100.0/100.0/100.0
Mmus_ENSMUST00000016771	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH9	100.0
Beraby_Baby_sb349821	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	88.0/88.0/88.0/88.0
Beraby_Baby_sb349825	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	88.0/88.0/88.0/88.0
Plajan_Pjan_scaffold23673_01	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	68.0/68.0/68.0/68.0
Nemnom_g9252.t1	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	94.0/94.0/94.0/94.0
Bolinf_Binf_sb1281224	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	88.0/88.0/88.0/88.0
Hsap_ENST00000642316	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH14	100.0
Bolinf_Binf_sb1261085	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	88.0/88.0/88.0/88.0
Bolinf_Binf_sb1281227	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	88.0/88.0/88.0/88.0
Bolinf_Binf_sb1281231	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	88.0/88.0/88.0/88.0
Beraby_Baby_sb349826	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	88.0/88.0/88.0/88.0
Bolinf_Binf_sb1281226	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	88.0/88.0/88.0/88.0
Beraby_Baby_sb349820	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	88.0/88.0/88.0/88.0
Emue_Em0020g487a.t1	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	88.0/88.0/88.0/88.0
Horcal_Hcv1.av93.c6.g804.i1	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	88.0/88.0/88.0/88.0
Hvul_g12724_1	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	94.0/94.0/94.0/94.0
Mmus_ENSMUST00000231567	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH11	100.0
Horcal_Hcv1.av93.c6.g804.i2	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	88.0/88.0/88.0/88.0
Hsap_ENST00000360416	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10	100.0
Drer_ENSDART00000092373	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH9	100.0
Bolinf_Binf_sb1261084	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	88.0/88.0/88.0/88.0
Spis_XP_022780292_1	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	94.0/94.0/94.0/94.0
Morvir_scaffold1.g163.t3	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	94.0/94.0/94.0/94.0
Exapal_XM_021045733.2	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	94.0/94.0/94.0/94.0
Skow_XM_006825975.1	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	100.0/100.0/100.0/100.0
Mmus_ENSMUST00000092984	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10	100.0
Ocar_g8625	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	68.0/68.0/68.0/68.0
Mmus_ENSMUST00000207775	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH14	100.0
Bralan_BLAG09000560_3	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	99.0/99.0/99.0/99.0
Drer_ENSDART00000151114	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10	100.0
Hsap_ENST00000396324	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH11	100.0
