gene	orthogroup	orthogroup_support	orthologous_to	orthologous_to_support
Spis10302_1	Myb.HG2.30:NA	95.0	NA	NA
Exapal_XM_028663684.1	Myb.HG2.30:NA	95.0	NA	NA
Exapal_XM_028662258.1	Myb.HG2.30:NA	95.0	NA	NA
Dgig_XM_028555862.1	Myb.HG2.31:NA	100.0	NA	NA
Spis7120_1	Myb.HG2.31:NA	100.0	NA	NA
Adig_XM_015905149.1	Myb.HG2.31:NA	100.0	NA	NA
Nvec_v1g247105	Myb.HG2.32:NA	100.0	NA	NA
Spis_XP_022791696_1	Myb.HG2.32:NA	100.0	NA	NA
Nemnom_g18365.t1	Myb.HG2.32:NA	100.0	NA	NA
Adig_XM_015912355.1	Myb.HG2.32:NA	100.0	NA	NA
Nemnom_g4796.t1	Myb.HG2.32:NA	100.0	NA	NA
Adig_XM_015917580.1	Myb.HG2.32:NA	100.0	NA	NA
Spis4284_1	Myb.HG2.32:NA	100.0	NA	NA
Spur_XM_030972968.1	Myb.HG2.33:NA	49.0	NA	NA
Aque_Aqu2.1.17821_001	Myb.HG2.33:NA	49.0	NA	NA
Aque_Aqu2.1.17820_001	Myb.HG2.33:NA	49.0	NA	NA
Aque_Aqu2.1.10118_001	Myb.HG2.33:NA	49.0	NA	NA
Dgig_XM_028559504.1	Myb.HG2.33:NA	49.0	NA	NA
Aque_Aqu2.1.40496_001	Myb.HG2.33:NA	49.0	NA	NA
Aque_Aqu2.1.16287_001	Myb.HG2.33:NA	49.0	NA	NA
Spur_XM_794759.5	Myb.HG2.33:NA	49.0	NA	NA
Tcas_TC005829_001	Myb.HG2.33:NA	49.0	NA	NA
Cint_ENSCINT00000004228	Myb.HG2.33:NA	49.0	NA	NA
Spur_XM_782114.4	Myb.HG2.34:NA	51.0	NA	NA
Emue_Em0818g1a.t1	Myb.HG2.34:NA	51.0	NA	NA
Emue_Em0079g1a.t1	Myb.HG2.34:NA	51.0	NA	NA
Emue_Em0008g634a.t1	Myb.HG2.34:NA	51.0	NA	NA
Aque_Aqu2.1.19517_001	Myb.HG2.34:NA	51.0	NA	NA
Emue_Em0288g4a.t1	Myb.HG2.34:NA	51.0	NA	NA
Emue_Em0022g674a.t1	Myb.HG2.34:NA	51.0	NA	NA
Emue_Em0101g9a.t1	Myb.HG2.34:NA	51.0	NA	NA
Emue_Em0008g194a.t1	Myb.HG2.34:NA	51.0	NA	NA
Emue_Em0001g817a.t1	Myb.HG2.34:NA	51.0	NA	NA
Emue_Em0007g1287a.t1	Myb.HG2.34:NA	51.0	NA	NA
Emue_Em0719g1a.t1	Myb.HG2.34:NA	51.0	NA	NA
Emue_Em0026g12a.t1	Myb.HG2.34:NA	51.0	NA	NA
Emue_Em0006g1581a.t1	Myb.HG2.34:NA	51.0	NA	NA
Emue_Em0001g3053a.t1	Myb.HG2.34:NA	51.0	NA	NA
Emue_Em0001g838a.t1	Myb.HG2.34:NA	51.0	NA	NA
Emue_Em0023g737a.t1	Myb.HG2.34:NA	51.0	NA	NA
Spur_XM_030972240.1	Myb.HG2.34:NA	51.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA158394	Myb.HG2.35:NA	55.0	NA	NA
Dmel_FBtr0072611	Myb.HG2.35:NA	55.0	NA	NA
Dmel_FBtr0076748	Myb.HG2.35:NA	55.0	NA	NA
Dmel_FBtr0339354	Myb.HG2.35:NA	55.0	NA	NA
Tcas_TC008384_001	Myb.HG2.36:NA	93.0	NA	NA
Morvir_scaffold237.g36.t1	Myb.HG2.36:NA	93.0	NA	NA
Dmel_FBtr0333389	Myb.HG2.36:NA	93.0	NA	NA
Tcas_TC001654_001	Myb.HG2.37:NA	97.0	NA	NA
Dmel_FBtr0273268	Myb.HG2.37:NA	97.0	NA	NA
Dmel_FBtr0075728	Myb.HG2.38:NA	1.0	NA	NA
Dmel_FBtr0089597	Myb.HG2.39:NA	1.0	NA	NA
Dmel_FBtr0081919	Myb.HG2.40:NA	1.0	NA	NA
Dmel_FBtr0072165	Myb.HG2.41:NA	1.0	NA	NA
Dmel_FBtr0074055	Myb.HG2.42:NA	1.0	NA	NA
Dmel_FBtr0073687	Myb.HG2.43:NA	1.0	NA	NA
Tcas_TC002686_001	Myb.HG2.44:NA	1.0	NA	NA
Dmel_FBtr0072205	Myb.HG2.45:NA	1.0	NA	NA
Cgig_XM_034465851.1	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Spis23219_1	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Adig_XM_015893717.1	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Adig_XM_015914695.1	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Dgig_XM_028562070.1	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Adig_XM_015892527.1	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Dgig_XM_028559883.1	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Exapal_XM_021055454.2	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Dgig_XM_028561828.1	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Dgig_XM_028563449.1	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Spis_XP_022777924_1	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Dgig_XM_028548126.1	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Spis_XP_022794724_1	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Dgig_XM_028536885.1	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Dgig_XM_028554667.1	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Adig_XM_015922473.1	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Spis_XP_022796230_1	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Adig_XM_015921344.1	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Spis_XP_022797840_1	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Nvec_NVE6511	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Adig_XM_015899044.1	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Spis_XP_022808767_1	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Dgig_XM_028552075.1	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Spis13439_1	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Adig_XM_015924451.1	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Dgig_XM_028550999.1	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Dgig_XM_028559990.1	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Adig_XM_015914654.1	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Dgig_XM_028551361.1	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Cgig_XM_034443818.1	Myb.HG3.0:like:FSBP/MSANTD3	97.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA225168	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MSANTD4/MYPOP/NAIF1/TSNARE1	63.0/63.0/63.0/63.0
Spur_XM_030971984.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Cgig_XM_034462845.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Cgig_XM_011418289.2	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Tcas_TC030926_002	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Spur_XM_030989094.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Cgig_XM_034482297.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MYPOP/TSNARE1	47.0/47.0
Hsap_ENST00000373078	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NAIF1	100.0
Cgig_XM_034483242.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Cgig_XM_034480192.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Spur_XM_030993354.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Cgig_XM_034453568.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Tcas_TC033925_003	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Cgig_XM_020074600.2	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Hvul_g4876_1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Cgig_XM_034478123.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Vmul_SimC405570	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Spur_XM_030976990.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Cgig_XM_034454566.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MYPOP/TSNARE1	47.0/47.0
Hsap_ENST00000662555	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	TSNARE1	100.0
Cgig_XM_034470229.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Cgig_XM_034444124.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MSANTD4	67.0
Cgig_XM_011425169.3	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Cgig_XM_034460400.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MYPOP/TSNARE1	47.0/47.0
Cgig_XM_011436719.3	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Cgig_XM_034447986.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MYPOP/TSNARE1	47.0/47.0
Mlei_ML2345.g17.i1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Cgig_XM_034450806.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MSANTD4	67.0
Cgig_XM_011437157.2	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Cgig_XM_034460379.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MYPOP/TSNARE1	47.0/47.0
Spur_XM_030979166.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Spur_XM_030994061.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Spur_XM_030995511.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Spur_XM_011679161.2	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Lampan_Lpan_C410185_01	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Cgig_XM_034474899.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MYPOP/TSNARE1	47.0/47.0
Cgig_XM_034470847.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MSANTD4	67.0
Cgig_XM_034460073.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MYPOP/TSNARE1	47.0/47.0
Mmus_ENSMUST00000047173	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MSANTD4	100.0
Cgig_XM_011421792.3	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MYPOP/TSNARE1	47.0/47.0
Spur_XM_030994487.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Spur_XM_030990885.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Cgig_XM_034478917.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MSANTD4	67.0
Dmel_FBtr0072451	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Spur_XM_030978536.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Spur_XM_030995029.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Hvul_g9717_1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Cgig_XM_034453197.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MYPOP/TSNARE1	47.0/47.0
Cgig_XM_034457288.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MYPOP/TSNARE1	47.0/47.0
Cgig_XM_034471290.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MYPOP/TSNARE1	47.0/47.0
Cgig_XM_034474610.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MSANTD4	67.0
Tcas_TC011219_001	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NAIF1	20.0
Cgig_XM_034478493.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MYPOP/TSNARE1	47.0/47.0
Mmus_ENSMUST00000059331	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MYPOP	100.0
Tcas_TC015970_002	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MYPOP	47.0
Cgig_XM_034443559.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MYPOP/TSNARE1	47.0/47.0
Hvul_g23125_1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Cgig_XM_034460504.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MYPOP/TSNARE1	47.0/47.0
Spur_XM_030996657.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Dmel_FBtr0329883	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Adig_XM_015899146.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Cgig_XM_034459993.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MYPOP/TSNARE1	47.0/47.0
Cint_ENSCINT00000020177	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Adig_XM_015924422.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Cgig_XM_034474898.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MYPOP/TSNARE1	47.0/47.0
Spur_XM_030977462.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Spur_XM_030993827.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Tcas_TC031761_001	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NAIF1	20.0
Coemet_Cmet_scaffold15205_01	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Drer_ENSDART00000143242	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NAIF1	100.0
Cgig_XM_034454043.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MYPOP/TSNARE1	47.0/47.0
Cgig_XM_034470124.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MSANTD4	67.0
Drer_ENSDART00000097686	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Dmel_FBtr0331978	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Mlei_ML1825.g2.i1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Hsap_ENST00000322217	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MYPOP	100.0
Spur_XM_030988123.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Cgig_XM_011450268.3	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Spur_XM_030999971.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Spur_XM_011671629.2	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Nvec_NVE20289	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Vmul_sbMO426915	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Horcal_Hcv1.av93.c1.g512.i1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Spur_XM_011682937.2	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Spur_XM_030992616.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Cgig_XM_034460654.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MYPOP/TSNARE1	47.0/47.0
Dmel_FBtr0083428	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Mmus_ENSMUST00000048431	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NAIF1	100.0
Cgig_XM_034459609.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MYPOP/TSNARE1	47.0/47.0
Cgig_XM_034468987.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Drer_ENSDART00000060034	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Hsap_ENST00000301919	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MSANTD4	100.0
Drer_ENSDART00000155032	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MYPOP	98.0
Cgig_XM_034474692.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MSANTD4	67.0
Cgig_XM_034481743.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MYPOP/TSNARE1	47.0/47.0
Vmul_sbMO448134	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Dmel_FBtr0086601	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Drer_ENSDART00000028011	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MSANTD4	100.0
Spis_XP_022784752_1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Spur_XM_030977790.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Beraby_Baby_sb330125	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Cgig_XM_034476541.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Cgig_XM_034459839.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MYPOP/TSNARE1	47.0/47.0
Drer_ENSDART00000162241	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Coemet_Cmet_C560291_01	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Spur_XM_030973750.1	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA211964	Myb.HG3.1:MSANTD4/MYPOP/NAIF1/TSNARE1	63.0	MSANTD4/MYPOP/NAIF1/TSNARE1	63.0/63.0/63.0/63.0
Spur_XM_011669955.2	Myb.HG3.2:like:FSBP/MSANTD3	88.0	NA	NA
Hvul_g9910_1	Myb.HG3.2:like:FSBP/MSANTD3	88.0	NA	NA
Hvul_g5198_1	Myb.HG3.2:like:FSBP/MSANTD3	88.0	NA	NA
Hvul_g25815_1	Myb.HG3.2:like:FSBP/MSANTD3	88.0	NA	NA
Hvul_g14038_1	Myb.HG3.2:like:FSBP/MSANTD3	88.0	NA	NA
Hvul_g25910_1	Myb.HG3.2:like:FSBP/MSANTD3	88.0	NA	NA
Hvul_g18715_1	Myb.HG3.2:like:FSBP/MSANTD3	88.0	NA	NA
Hvul_g15767_1	Myb.HG3.2:like:FSBP/MSANTD3	88.0	NA	NA
Hvul_g4164_1	Myb.HG3.2:like:FSBP/MSANTD3	88.0	NA	NA
Hvul_g8383_1	Myb.HG3.2:like:FSBP/MSANTD3	88.0	NA	NA
Hvul_g1172_1	Myb.HG3.2:like:FSBP/MSANTD3	88.0	NA	NA
Hvul_g33121_1	Myb.HG3.2:like:FSBP/MSANTD3	88.0	NA	NA
Hvul_g20649_1	Myb.HG3.2:like:FSBP/MSANTD3	88.0	NA	NA
Hvul_g4738_1	Myb.HG3.2:like:FSBP/MSANTD3	88.0	NA	NA
Hvul_g31547_1	Myb.HG3.2:like:FSBP/MSANTD3	88.0	NA	NA
Hvul_g33039_1	Myb.HG3.2:like:FSBP/MSANTD3	88.0	NA	NA
Hvul_g26708_1	Myb.HG3.2:like:FSBP/MSANTD3	88.0	NA	NA
Hvul_g32396_1	Myb.HG3.2:like:FSBP/MSANTD3	88.0	NA	NA
Hvul_g21174_1	Myb.HG3.2:like:FSBP/MSANTD3	88.0	NA	NA
Adig_XM_015905216.1	Myb.HG3.3:like:FSBP/MSANTD3	91.0	NA	NA
Spur_XM_030983084.1	Myb.HG3.3:like:FSBP/MSANTD3	91.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA214702	Myb.HG3.3:like:FSBP/MSANTD3	91.0	NA	NA
Spur_XM_030982169.1	Myb.HG3.3:like:FSBP/MSANTD3	91.0	NA	NA
Spis_XP_022780801_1	Myb.HG3.3:like:FSBP/MSANTD3	91.0	NA	NA
Exapal_XM_021050507.2	Myb.HG3.3:like:FSBP/MSANTD3	91.0	NA	NA
Cgig_XM_034469939.1	Myb.HG3.4:like:MSANTD4/MYPOP/NAIF1/TSNARE1	100.0	NA	NA
Cgig_XM_034449878.1	Myb.HG3.4:like:MSANTD4/MYPOP/NAIF1/TSNARE1	100.0	NA	NA
Cgig_XM_034451590.1	Myb.HG3.4:like:MSANTD4/MYPOP/NAIF1/TSNARE1	100.0	NA	NA
Mlei_ML1893.g33.i1	Myb.HG3.5:like:FSBP/MSANTD3	100.0	NA	NA
Beraby_Baby_sb333087	Myb.HG3.5:like:FSBP/MSANTD3	100.0	NA	NA
Beraby_Baby_sb333086	Myb.HG3.5:like:FSBP/MSANTD3	100.0	NA	NA
Tcas_TC006340_001	Myb.HG3.6:like:FSBP/MSANTD3	90.0	NA	NA
Horcal_Hcv1.av93.c2.g1515.i1	Myb.HG3.6:like:FSBP/MSANTD3	90.0	NA	NA
Coemet_Cmet_C591643_01	Myb.HG3.6:like:FSBP/MSANTD3	90.0	NA	NA
Coemet_Cmet_C594253_01	Myb.HG3.6:like:FSBP/MSANTD3	90.0	NA	NA
Vmul_SimC393754	Myb.HG3.6:like:FSBP/MSANTD3	90.0	NA	NA
Mlei_ML0763.g9.i1	Myb.HG3.6:like:FSBP/MSANTD3	90.0	NA	NA
Tcas_TC016156_001	Myb.HG3.7:MSANTD3	65.0	MSANTD3	65.0
Cgig_XM_034478900.1	Myb.HG3.7:MSANTD3	65.0	MSANTD3	92.0
Dgig_XM_028548137.1	Myb.HG3.7:MSANTD3	65.0	MSANTD3	100.0
Hsap_ENST00000395067	Myb.HG3.7:MSANTD3	65.0	MSANTD3	100.0
Mmus_ENSMUST00000061135	Myb.HG3.7:MSANTD3	65.0	MSANTD3	100.0
Dgig_XM_028554469.1	Myb.HG3.7:MSANTD3	65.0	MSANTD3	100.0
Cgig_XM_034467620.1	Myb.HG3.7:MSANTD3	65.0	MSANTD3	92.0
Cgig_XM_034456975.1	Myb.HG3.7:MSANTD3	65.0	MSANTD3	92.0
Spur_XM_030988022.1	Myb.HG3.7:MSANTD3	65.0	MSANTD3	86.0
Cgig_XM_034446464.1	Myb.HG3.7:MSANTD3	65.0	MSANTD3	92.0
Cgig_XM_034446463.1	Myb.HG3.7:MSANTD3	65.0	MSANTD3	92.0
Cgig_XM_034478890.1	Myb.HG3.7:MSANTD3	65.0	MSANTD3	92.0
Dgig_XM_028558452.1	Myb.HG3.7:MSANTD3	65.0	MSANTD3	100.0
Tcas_TC015983_001	Myb.HG3.7:MSANTD3	65.0	MSANTD3	65.0
Tcas_TC034540_001	Myb.HG3.7:MSANTD3	65.0	MSANTD3	65.0
Tcas_TC031898_001	Myb.HG3.7:MSANTD3	65.0	MSANTD3	65.0
Dmel_FBtr0330317	Myb.HG3.7:MSANTD3	65.0	MSANTD3	65.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA218546	Myb.HG3.8:like:MSANTD4/MYPOP/NAIF1/TSNARE1	83.0	NA	NA
Cgig_XM_034449733.1	Myb.HG3.8:like:MSANTD4/MYPOP/NAIF1/TSNARE1	83.0	NA	NA
Cgig_XM_034481954.1	Myb.HG3.8:like:MSANTD4/MYPOP/NAIF1/TSNARE1	83.0	NA	NA
Cgig_XM_034463563.1	Myb.HG3.8:like:MSANTD4/MYPOP/NAIF1/TSNARE1	83.0	NA	NA
Cgig_XM_034471364.1	Myb.HG3.8:like:MSANTD4/MYPOP/NAIF1/TSNARE1	83.0	NA	NA
Cgig_XM_034466062.1	Myb.HG3.8:like:MSANTD4/MYPOP/NAIF1/TSNARE1	83.0	NA	NA
Cgig_XM_034474592.1	Myb.HG3.8:like:MSANTD4/MYPOP/NAIF1/TSNARE1	83.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA220946	Myb.HG3.8:like:MSANTD4/MYPOP/NAIF1/TSNARE1	83.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA211963	Myb.HG3.8:like:MSANTD4/MYPOP/NAIF1/TSNARE1	83.0	NA	NA
Cgig_XM_034463830.1	Myb.HG3.9:like:MSANTD4/MYPOP/NAIF1/TSNARE1	100.0	NA	NA
Cgig_XM_034465249.1	Myb.HG3.9:like:MSANTD4/MYPOP/NAIF1/TSNARE1	100.0	NA	NA
Cgig_XM_034467257.1	Myb.HG3.9:like:MSANTD4/MYPOP/NAIF1/TSNARE1	100.0	NA	NA
Cgig_XM_034460964.1	Myb.HG3.9:like:MSANTD4/MYPOP/NAIF1/TSNARE1	100.0	NA	NA
