gene	gene_module	membership_score	gene_name	pfam
TrH2_TrispH2_007691	blue	0.929	dihydropyrimidine_dehydrogenase	Fer4_20/Pyr_redox_2/DHO_dh/Fer4_21/
TrH2_TrispH2_009409	blue	0.929	LDL_receptor_related_protein_1	NIDO/EGF_3/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/Ldl_recept_b/Ldl_recept_b/
TrH2_TrispH2_006824	blue	0.927		
TrH2_TrispH2_009688	blue	0.925	glycerophosphodiester_phosphodiesterase_domain_containing_1	GDPD/GDPD/GDPD_2/
TrH2_TrispH2_005209	blue	0.923		
TrH2_TrispH2_009392	blue	0.922	thrombospondin_type_1_domain_containing_7B	TSP1_spondin/TSP1_ADAMTS/TSP_1/
TrH2_TrispH2_001718	blue	0.92	angiotensin_I_converting_enzyme	Peptidase_M2/Peptidase_M2/
TrH2_TrispH2_007706	blue	0.919		
TrH2_TrispH2_004694	blue	0.917	usherin	EGF/fn3/fn3/fn3/
TrH2_TrispH2_006304	blue	0.915	von_Willebrand_factor	Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/
TrH2_TrispH2_008761	blue	0.915	interleukin_4_induced_1	Amino_oxidase/
TrH2_TrispH2_009573	blue	0.915	SH2B_adaptor_protein_1	SH2/
TrH2_TrispH2_003090	blue	0.914	discoidin_domain_receptor_tyrosine_kinase_1	F5_F8_type_C/F5_F8_type_C/Pkinase_Tyr/
TrH2_TrispH2_002512	blue	0.913	alkaline_phosphatase_biomineralization_associated	Alk_phosphatase/
TrH2_TrispH2_005817	blue	0.912	sucrase_isomaltase	Trefoil/NtCtMGAM_N/Glyco_hydro_31/
TrH2_TrispH2_003028	blue	0.911	laminin_subunit_gamma_1	Laminin_N/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_B/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/
TrH2_TrispH2_002112	blue	0.91		
TrH2_TrispH2_004427	blue	0.91		
TrH2_TrispH2_000807	blue	0.91	collagen_type_IV_alpha_4_chain	Collagen/Collagen/Collagen/Collagen/Collagen/Collagen/Collagen/Collagen/Collagen/C4/C4/
TrH2_TrispH2_004287	blue	0.908	glycoprotein_2	EGF/EGF/EGF_CA/EGF/EGF/EGF_CA/EGF/FXa_inhibition/
TrH2_TrispH2_003736	blue	0.907	atlastin_GTPase_1	GBP/
TrH2_TrispH2_006003	blue	0.907	Rac_family_small_GTPase_1	Ras/
TrH2_TrispH2_007042	blue	0.906	arrestin_domain_containing_3	Arrestin_N/Arrestin_C/
TrH2_TrispH2_003408	blue	0.905	nuclear_factor_kappa_B_subunit_1	Ank_2/Ank_2/
TrH2_TrispH2_008360	blue	0.904		
TrH2_TrispH2_010402	blue	0.903		
TrH2_TrispH2_004613	blue	0.902	agrin	NtA/Kazal_2/Kazal_2/Laminin_G_1/Laminin_G_1/Laminin_G_1/Laminin_G_2/Laminin_G_2/Laminin_G_2/
TrH2_TrispH2_007459	blue	0.901	component_of_inhibitor_of_nuclear_factor_kappa_B_kinase_complex	Pkinase/
TrH2_TrispH2_001015	blue	0.901	pseudopodium_enriched_atypical_kinase_1	Pkinase/
TrH2_TrispH2_001452	blue	0.899	laminin_subunit_alpha_2	Laminin_N/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_B/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_B/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_G_2/Laminin_G_2/Laminin_G_1/
TrH2_TrispH2_009776	blue	0.898	5_nucleotidase_ecto	Metallophos/5_nucleotid_C/
TrH2_TrispH2_000693	blue	0.898	FOXC1/FOXC2/FOXL1/FOXS1	Forkhead/
TrH2_TrispH2_005286	blue	0.897	deleted_in_malignant_brain_tumors_1	SRCR/SRCR/EGF/SRCR/EGF/SRCR/EGF/SRCR/SRCR/SRCR/SRCR/EGF/SRCR/SRCR/SRCR/SRCR/SRCR/SRCR/Ig_3/EGF_3/EGF_CA/SEA/
TrH2_TrispH2_003409	blue	0.897		
TrH2_TrispH2_006746	blue	0.895	transient_receptor_potential_cation_channel_subfamily_M_member_2	LSDAT_euk/Ion_trans/
TrH2_TrispH2_009690	blue	0.894	aryl_hydrocarbon_receptor_nuclear_translocator_like	PAS_3/
TrH2_TrispH2_004795	blue	0.894	myosin_X	SH3_19/Myosin_head/IQ/IQ/PH/PH/MyTH4/FERM_M/
TrH2_TrispH2_005629	blue	0.893	alanine_glyoxylate_aminotransferase_2	Aminotran_3/
TrH2_TrispH2_007985	blue	0.893	heparan_sulfate_proteoglycan_2	EGF/EGF/hEGF/EGF/hEGF/FXa_inhibition/EGF/Ig_3/Laminin_G_1/EGF/Laminin_G_1/
TrH2_TrispH2_001637	blue	0.892		
TrH2_TrispH2_009240	blue	0.892	interleukin_1_receptor_associated_kinase_4	Pkinase/
TrH2_TrispH2_003041	blue	0.891	microsomal_glutathione_S_transferase_1	MAPEG/
TrH2_TrispH2_007732	blue	0.889	plasminogen	Kringle/Kringle/Kringle/Pkinase_Tyr/
TrH2_orphan_1635	blue	0.889	NA	NA
TrH2_TrispH2_008438	blue	0.888	solute_carrier_family_23_member_2	Xan_ur_permease/
TrH2_TrispH2_004428	blue	0.887		
TrH2_TrispH2_003181	blue	0.887	fibroblast_growth_factor_receptor_2	Sushi/EGF_CA/EGF_CA/EGF_CA/EGF_CA/Sushi/EGF_CA/EGF_CA/EGF_3/EGF_CA/Sushi/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/Pkinase_Tyr/
TrH2_TrispH2_010553	blue	0.885	aggrecan	EGF/hEGF/EGF/hEGF/hEGF/EGF_CA/EGF/EGF/EGF/EGF/EGF/EGF/hEGF/EGF/EGF/
TrH2_TrispH2_000747	blue	0.885	acyl_CoA_synthetase_long_chain_family_member_1	AMP-binding/AMP-binding_C/
TrH2_TrispH2_008285	blue	0.884	intersectin_2	SH3_1/
TrH2_TrispH2_006610	blue	0.883	sortilin_related_VPS10_domain_containing_receptor_1	Sortilin-Vps10/Sortilin_C/
TrH2_TrispH2_002982	blue	0.883		Death/
TrH2_TrispH2_001367	blue	0.883	protein_tyrosine_phosphatase_receptor_type_S	EGF/fn3/fn3/
TrH2_TrispH2_003079	blue	0.882		GoLoco/
TrH2_TrispH2_010771	blue	0.882	FAT_atypical_cadherin_4	EGF/EGF/EGF/
TrH2_TrispH2_002800	blue	0.88	deleted_in_malignant_brain_tumors_1	EGF/EGF/SRCR/SRCR/EGF/SRCR/SRCR/SRCR/SRCR/SRCR/EGF/SRCR/EGF/SRCR/SRCR/SRCR/EGF/SRCR/Ig_3/Ig_3/Ig_2/Ig_3/Ig_3/
TrH2_TrispH2_003530	blue	0.879	ferric_chelate_reductase_1_like	LPMO_10/DOMON/DOMON/
TrH2_TrispH2_006297	blue	0.878	oncoprotein_induced_transcript_3	EGF/EGF/EGF/EGF_CA/EGF/EGF/EGF_CA/EGF/EGF/EGF_CA/hEGF/hEGF/EGF_CA/
TrH2_TrispH2_001366	blue	0.877		
TrH2_TrispH2_005658	blue	0.877	adhesion_G_protein_coupled_receptor_L2	EGF/EGF_CA/EGF/EGF/EGF/EGF_CA/hEGF/EGF/EGF/EGF/IgGFc_binding/EGF/EGF/GAIN/GPS/7tm_2/
TrH2_TrispH2_011618	blue	0.876	uromodulin	EGF/EGF_CA/EGF/EGF/EGF/hEGF/hEGF/hEGF/hEGF/
TrH2_TrispH2_007309	blue	0.875	procollagen_lysine_2_oxoglutarate_5_dioxygenase_3	
TrH2_TrispH2_005675	blue	0.874	like_STAT1/STAT2/STAT3/STAT4/STAT5A/STAT5B/STAT6	STAT_int/STAT_bind/
TrH2_TrispH2_006485	blue	0.874	CYFIP_related_Rac1_interactor_B	DUF1394/
TrH2_TrispH2_003885	blue	0.873		PH/
TrH2_TrispH2_003091	blue	0.873	discoidin_domain_receptor_tyrosine_kinase_2	Pkinase_Tyr/
TrH2_TrispH2_007682	blue	0.873	CD74_molecule	Thyroglobulin_1/
TrH2_TrispH2_006326	blue	0.872		
TrH2_TrispH2_010760	blue	0.872	contactin_3	Ig_3/Ig_3/I-set/Ig_3/ig/
TrH2_TrispH2_009955	blue	0.871	ADAM_metallopeptidase_domain_12	Pep_M12B_propep/Reprolysin/Disintegrin/ADAM_CR/Pep_M12B_propep/Reprolysin/Disintegrin/ADAM_CR/
TrH2_TrispH2_010750	blue	0.87	cytochrome_b5_type_B	Cyt-b5/
TrH2_TrispH2_004714	blue	0.868	aldehyde_dehydrogenase_5_family_member_A1	Aldedh/Aldedh/
TrH2_TrispH2_009554	blue	0.867	fermitin_family_member_2	Kindlin_2_N/FERM_M/PH/
TrH2_TrispH2_003100	blue	0.867		IRS/
TrH2_TrispH2_004701	blue	0.867		Ank_4/Ank_2/Ank_2/
TrH2_TrispH2_010871	blue	0.866	mesoderm_specific_transcript	Abhydrolase_1/
TrH2_TrispH2_006194	blue	0.864		DAO/
TrH2_TrispH2_000780	blue	0.863	4_aminobutyrate_aminotransferase	Aminotran_3/
TrH2_TrispH2_004628	blue	0.862	receptor_tyrosine_kinase_like_orphan_receptor_1	Pkinase_Tyr/
TrH2_TrispH2_004698	blue	0.861	ankyrin_repeat_domain_16	Ank_2/Ank_2/Ank_2/
TrH2_TrispH2_011633	blue	0.86	stearoyl_CoA_desaturase	FA_desaturase/
TrH2_TrispH2_005382	blue	0.86		E1_DerP2_DerF2/
TrH2_TrispH2_001018	blue	0.859	solute_carrier_family_16_member_10	MFS_1/MFS_1/
TrH2_TrispH2_000874	blue	0.858		4HBT_2/
TrH2_TrispH2_008169	blue	0.857	sulfatase_2	Sulfatase/
TrH2_TrispH2_008228	blue	0.857		Tropomyosin/
TrH2_TrispH2_010032	blue	0.855	myotubularin_related_protein_1	Myotub-related/PH/
TrH2_TrispH2_000806	blue	0.855	collagen_type_IV_alpha_1_chain	Collagen/Collagen/Collagen/Collagen/Collagen/Collagen/C4/C4/
TrH2_TrispH2_010601	blue	0.855	carnitine_O_acetyltransferase	Carn_acyltransf/
TrH2_TrispH2_005750	blue	0.855		
TrH2_TrispH2_005123	blue	0.855	FAD_dependent_oxidoreductase_domain_containing_1	DAO/
TrH2_TrispH2_007926	blue	0.854	solute_carrier_family_2_member_8	Sugar_tr/
TrH2_TrispH2_010522	blue	0.854	transmembrane_O_mannosyltransferase_targeting_cadherins_2	TPR_12/TPR_12/TPR_12/COR/Death/
TrH2_TrispH2_003919	blue	0.854	Src_homology_2_domain_containing_F	SH2/
TrH2_TrispH2_006515	blue	0.853	EPH_receptor_A5	fn3/Pkinase_Tyr/SAM_1/
TrH2_TrispH2_007952	blue	0.853	butyrylcholinesterase	COesterase/COesterase/
TrH2_TrispH2_002000	blue	0.852	solute_carrier_family_38_member_9	Aa_trans/Aa_trans/
TrH2_TrispH2_002277	blue	0.852	chimerin_1	SH2/C1_1/RhoGAP/
TrH2_TrispH2_003369	blue	0.852	APOBEC1_complementation_factor	RRM_1/DND1_DSRM/
TrH2_TrispH2_003180	blue	0.852	dihydropyrimidinase	MyTH4/RhoGAP/RhoGAP/Amidohydro_1/
TrH2_TrispH2_005818	blue	0.85	maltase_glucoamylase	Trefoil/NtCtMGAM_N/Glyco_hydro_31/
TrH2_TrispH2_010809	blue	0.85	calponin_3	CH/
TrH2_TrispH2_004328	blue	0.849	gamma_aminobutyric_acid_type_B_receptor_subunit_1	ANF_receptor/7tm_3/
TrH2_TrispH2_003380	blue	0.849	transient_receptor_potential_cation_channel_subfamily_A_member_1	Ank_2/Ank_2/
TrH2_TrispH2_007137	blue	0.848		
TrH2_TrispH2_009235	blue	0.847	interleukin_1_receptor_associated_kinase_4	Pkinase/
TrH2_TrispH2_002551	blue	0.846	cystinosin_lysosomal_cystine_transporter	PQ-loop/PQ-loop/
TrH2_TrispH2_005819	blue	0.845	maltase_glucoamylase	Trefoil/NtCtMGAM_N/Glyco_hydro_31/
TrH2_TrispH2_001596	blue	0.843	phospholipase_C_gamma_2	PI-PLC-X/SH2/SH2/SH3_1/PI-PLC-Y/C2/
TrH2_TrispH2_006195	blue	0.843	lymphocyte_cytosolic_protein_2	SH2/
TrH2_TrispH2_006698	blue	0.84	coiled_coil_domain_containing_6	DUF2046/
TrH2_TrispH2_000407	blue	0.84	3_2_5_bisphosphate_nucleotidase_1	Inositol_P/
TrH2_TrispH2_006629	blue	0.839	beta_ureidopropionase_1	CN_hydrolase/
TrH2_TrispH2_006175	blue	0.839		
TrH2_TrispH2_004693	blue	0.837		fn3/
TrH2_TrispH2_011324	blue	0.837	neuropilin_2	F5_F8_type_C/F5_F8_type_C/
TrH2_TrispH2_006889	blue	0.835	peroxisomal_membrane_protein_2	Mpv17_PMP22/
TrH2_TrispH2_005347	blue	0.835		
TrH2_TrispH2_009697	blue	0.834	DnaJ_heat_shock_protein_family_Hsp40_member_C22	TM2/DnaJ/
TrH2_TrispH2_009243	blue	0.833	interleukin_1_receptor_associated_kinase_4	Pkinase/
TrH2_TrispH2_006084	blue	0.832	prosaposin	SapA/SapB_2/SapA/
TrH2_TrispH2_006791	blue	0.832		SCP2/
TrH2_TrispH2_003263	blue	0.832	actinin_alpha_1	CH/CH/Spectrin/Spectrin/Spectrin/Spectrin/EF-hand_7/EFhand_Ca_insen/
TrH2_TrispH2_005166	blue	0.83	contactin_associated_protein_family_member_4	Laminin_G_2/Laminin_G_2/
TrH2_TrispH2_008731	blue	0.829	purine_nucleoside_phosphorylase	PNP_UDP_1/
TrH2_TrispH2_005556	blue	0.829	spondin_1	Reeler/Spond_N/TSP1_spondin/TSP_1/TSP_1/TSP_1/TSP1_spondin/
TrH2_TrispH2_004392	blue	0.829	monooxygenase_DBH_like_1	DOMON/Cu2_monooxygen/Cu2_monoox_C/
TrH2_TrispH2_011474	blue	0.829		
TrH2_TrispH2_005124	blue	0.829	D_aspartate_oxidase	DAO/
TrH2_TrispH2_001325	blue	0.828	acetyl_CoA_carboxylase_alpha	Biotin_carb_N/CPSase_L_D2/Biotin_carb_C/ACC_central/Carboxyl_trans/
TrH2_TrispH2_010521	blue	0.827		TPR_8/TPR_12/TPR_12/TPR_12/COR/
TrH2_TrispH2_010033	blue	0.826	ZFP36_ring_finger_protein_like_1	Tis11B_N/zf-CCCH/zf-CCCH/
TrH2_TrispH2_003293	blue	0.824	protein_tyrosine_kinase_7_inactive	Ig_2/I-set/Ig_3/I-set/I-set/I-set/Pkinase_Tyr/
TrH2_TrispH2_010549	blue	0.824		
TrH2_TrispH2_006206	blue	0.823	dedicator_of_cytokinesis_1	DOCK_N/DOCK-C2/DHR-2/
TrH2_TrispH2_006790	blue	0.822	sterol_carrier_protein_2	SCP2/
TrH2_TrispH2_009076	blue	0.82	interleukin_1_receptor_associated_kinase_4	Pkinase_Tyr/
TrH2_TrispH2_004332	blue	0.818	OVOL1/OVOL2/OVOL3	zf-C2H2/zf-C2H2/
TrH2_TrispH2_003310	blue	0.818	dehydrogenase_reductase_7	adh_short/
TrH2_TrispH2_004178	blue	0.817		TPR_12/TPR_12/Death/
TrH2_orphan_448	blue	0.817	NA	NA
TrH2_TrispH2_011103	blue	0.816	protein_kinase_C_delta	Dynamin_N/Pkinase/
TrH2_TrispH2_009402	blue	0.815	G_protein_coupled_receptor_157	Dicty_CAR/
TrH2_TrispH2_010452	blue	0.813	sterile_alpha_motif_domain_containing_8	SAM_1/PAP2_C/
TrH2_TrispH2_006767	blue	0.811	acid_phosphatase_7_tartrate_resistant_putative	Pur_ac_phosph_N/Metallophos/Metallophos_C/
TrH2_TrispH2_008789	blue	0.811		
TrH2_TrispH2_009390	blue	0.811	thrombospondin_type_1_domain_containing_7B	TSP1_spondin/TSP1_spondin/TSP1_ADAMTS/TSP_1/TSP_1/TSP1_ADAMTS/TSP_1/TSP_1/TSP1_ADAMTS/TSP1_spondin/TSP_1/
TrH2_TrispH2_007245	blue	0.81		
TrH2_TrispH2_001662	blue	0.81	CD109_molecule	MG2/MG3/A2M_BRD/A2M/TED_complement/A2M_recep/
TrH2_TrispH2_004182	blue	0.809	Rho_GDP_dissociation_inhibitor_alpha	Rho_GDI/
TrH2_TrispH2_010757	blue	0.809	neurofascin	I-set/I-set/Ig_3/ig/fn3/fn3/
TrH2_TrispH2_009664	blue	0.809	solute_carrier_family_30_member_2	Cation_efflux/
TrH2_TrispH2_002070	blue	0.808	advillin	Gelsolin/Gelsolin/Gelsolin/Gelsolin/Gelsolin/Gelsolin/VHP/
TrH2_TrispH2_000625	blue	0.808		Peptidase_S9/
TrH2_TrispH2_007780	blue	0.805	oncoprotein_induced_transcript_3	EGF/EGF_CA/EGF/EGF_CA/EGF/EGF/EGF/EGF/
TrH2_TrispH2_003663	blue	0.803	nipsnap_homolog_3A	NIPSNAP/NIPSNAP/
TrH2_TrispH2_005708	blue	0.8	protein_tyrosine_phosphatase_non_receptor_type_3	Y_phosphatase/
TrH2_TrispH2_001612	blue	0.8	peptidase_D	AMP_N/Peptidase_M24/
TrH2_TrispH2_008048	blue	0.8		
TrH2_TrispH2_002293	blue	0.799	ATPase_H_transporting_V0_subunit_a1	V_ATPase_I/
TrH2_TrispH2_001000	blue	0.798	NAD_P_dependent_steroid_dehydrogenase_like	3Beta_HSD/
TrH2_TrispH2_007006	blue	0.797	talin_2	FERM_f0/FERM_M/IRS/Talin_middle/VBS/I_LWEQ/
TrH2_TrispH2_004961	blue	0.797	solute_carrier_organic_anion_transporter_family_member_4C1	OATP/Kazal_2/
TrH2_TrispH2_007784	blue	0.797	UDP_GlcNAc_betaGal_beta_1_3_N_acetylglucosaminyltransferase_5	Galactosyl_T/
TrH2_orphan_688	blue	0.797	NA	NA
TrH2_TrispH2_010713	blue	0.796	calcium_sensing_receptor	ANF_receptor/7tm_3/
TrH2_TrispH2_006087	blue	0.793	solute_carrier_family_29_member_3	Nucleoside_tran/
TrH2_TrispH2_001520	blue	0.789	dipeptidase_1	Peptidase_M19/
TrH2_TrispH2_008788	blue	0.788		
TrH2_TrispH2_004583	blue	0.787	chloride_channel_accessory_1	CLCA/VWA/
TrH2_TrispH2_008130	blue	0.787		
TrH2_TrispH2_000824	blue	0.786	atlastin_GTPase_1	GBP/
TrH2_TrispH2_000545	blue	0.786	phosphatidylinositol_3_4_5_trisphosphate_dependent_Rac_exchange_factor_1	RhoGEF/PH/DEP/DEP/
TrH2_TrispH2_006471	blue	0.785	fyn_related_Src_family_tyrosine_kinase	SH3_1/SH2/Pkinase_Tyr/
TrH2_TrispH2_002985	blue	0.783		
TrH2_TrispH2_008047	blue	0.782		
TrH2_TrispH2_001744	blue	0.781	calcium_calmodulin_dependent_serine_protein_kinase	Pkinase/L27/PDZ/Guanylate_kin/
TrH2_TrispH2_004585	blue	0.78	chloride_channel_accessory_1	CLCA/VWA/
TrH2_TrispH2_010046	blue	0.778		
TrH2_orphan_684	blue	0.776	NA	NA
TrH2_TrispH2_009059	blue	0.775	serine_protease_12	SRCR/
TrH2_TrispH2_006581	blue	0.775	glycine_C_acetyltransferase	Aminotran_1_2/
TrH2_TrispH2_004307	blue	0.773	calponin_3	CH/Calponin/
TrH2_TrispH2_011472	blue	0.772		
TrH2_TrispH2_001096	blue	0.772	ATPase_copper_transporting_beta	E1-E2_ATPase/Hydrolase/HMA/HMA/HMA/E1-E2_ATPase/Hydrolase/
TrH2_TrispH2_002349	blue	0.769	tripartite_motif_containing_23	
TrH2_TrispH2_009452	blue	0.769		
TrH2_TrispH2_000642	blue	0.769	cyclase_associated_actin_cytoskeleton_regulatory_protein_2	CAP_C/
TrH2_TrispH2_003853	blue	0.769		Avidin/
TrH2_TrispH2_010898	blue	0.768	oncoprotein_induced_transcript_3	EGF/
TrH2_TrispH2_010672	blue	0.768	interleukin_1_receptor_associated_kinase_4	Pkinase_Tyr/
TrH2_TrispH2_008266	blue	0.766	vinculin	Vinculin/Vinculin/
TrH2_TrispH2_004905	blue	0.763	retinol_dehydrogenase_5	adh_short/
TrH2_TrispH2_011134	blue	0.761	thymosin_beta_15B	Thymosin/
TrH2_TrispH2_004213	blue	0.76	copine_3	C2/C2/Copine/
TrH2_TrispH2_006036	blue	0.758		DUF1387/
TrH2_TrispH2_000279	blue	0.757	coronin_1C	DUF1899/WD40/WD40/WD40/WD40_4/
TrH2_TrispH2_000195	blue	0.756		4HBT/
TrH2_TrispH2_011500	blue	0.755		
TrH2_TrispH2_006738	blue	0.753	peroxisomal_biogenesis_factor_19	Pex19/
TrH2_TrispH2_006120	blue	0.752		
TrH2_TrispH2_003130	blue	0.752	synaptosome_associated_protein_23	SNAP-25/
TrH2_TrispH2_005304	blue	0.749	sidekick_cell_adhesion_molecule_2	fn3/fn3/fn3/fn3/fn3/fn3/fn3/fn3/fn3/Y_phosphatase/Y_phosphatase/
TrH2_TrispH2_003969	blue	0.748		
TrH2_TrispH2_003250	blue	0.747		MMR_HSR1/
TrH2_TrispH2_000907	blue	0.746	solute_carrier_family_30_member_1	Cation_efflux/
TrH2_TrispH2_002300	blue	0.746	VAMP_associated_protein_A	Motile_Sperm/
TrH2_TrispH2_004932	blue	0.746	RAP1B_member_of_RAS_oncogene_family	Ras/
TrH2_TrispH2_004904	blue	0.746		
TrH2_TrispH2_009225	blue	0.746	phospholipase_D_family_member_3	PLDc/PLDc_3/
TrH2_TrispH2_007230	blue	0.746	solute_carrier_family_35_member_F3	
TrH2_TrispH2_005689	blue	0.745	abl_interactor_1	Abi_HHR/
TrH2_TrispH2_001237	blue	0.745	LETM1_domain_containing_1	LETM1/
TrH2_TrispH2_007721	blue	0.744	cytochrome_P450_family_4_subfamily_F_member_22	p450/
TrH2_TrispH2_004460	blue	0.744		
TrH2_TrispH2_008126	blue	0.743		
TrH2_TrispH2_010815	blue	0.741		
TrH2_TrispH2_006532	blue	0.74	leucine_aminopeptidase_3	Peptidase_M17/
TrH2_TrispH2_005955	blue	0.739	paxillin	LIM/LIM/LIM/LIM/
TrH2_TrispH2_011585	blue	0.739	ankyrin_3	TPR_10/TPR_12/TPR_12/TPR_10/TPR_12/TPR_12/TPR_10/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/TPR_10/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/TPR_10/TPR_12/TPR_10/TPR_12/TPR_10/TPR_12/TPR_10/TPR_12/Death/
TrH2_TrispH2_011204	blue	0.738	solute_carrier_family_23_member_2	Xan_ur_permease/
TrH2_hyp_clust9682	blue	0.736	HNF4A/HNF4G	zf-C4/
TrH2_TrispH2_010803	blue	0.734		
TrH2_TrispH2_003134	blue	0.733	lysosomal_associated_membrane_protein_2	
TrH2_TrispH2_003312	blue	0.733	acyl_CoA_oxidase_like	Acyl-CoA_dh_M/Acyl-CoA_dh_1/ACOX/
TrH2_TrispH2_003225	blue	0.732	ChaC_glutathione_specific_gamma_glutamylcyclotransferase_2	ChaC/
TrH2_TrispH2_006565	blue	0.732	apoptotic_peptidase_activating_factor_1	CARD/NB-ARC/APAF1_C/WD40/WD40/WD40/WD40/WD40/WD40/
TrH2_TrispH2_007826	blue	0.731	like_PLAGL2	zf-C2H2/zf-C2H2/zf-C2H2/
TrH2_TrispH2_007894	blue	0.73	dopa_decarboxylase	Pyridoxal_deC/
TrH2_TrispH2_005036	blue	0.73	hexosaminidase_subunit_beta	Glycohydro_20b2/Glyco_hydro_20/
TrH2_TrispH2_005010	blue	0.729	glycerol_3_phosphate_acyltransferase_3	Acyltransferase/
TrH2_TrispH2_008451	blue	0.728	peroxisomal_biogenesis_factor_14	Pex14_N/
TrH2_TrispH2_009241	blue	0.727	interleukin_1_receptor_associated_kinase_4	Pkinase/
TrH2_TrispH2_009170	blue	0.725	copper_chaperone_for_superoxide_dismutase	HMA/Sod_Cu/
TrH2_TrispH2_010751	blue	0.724	stearoyl_CoA_desaturase	FA_desaturase/
TrH2_TrispH2_005693	blue	0.723	RUN_and_FYVE_domain_containing_4	RUN/
TrH2_TrispH2_003255	blue	0.722	transketolase	Transketolase_N/Transket_pyr/Transketolase_C/
TrH2_TrispH2_002894	blue	0.722	slingshot_protein_phosphatase_2	DEK_C/DSPc/
TrH2_TrispH2_001829	blue	0.722	QKI_KH_domain_containing_RNA_binding	STAR_dimer/
TrH2_TrispH2_007433	blue	0.721	oxysterol_binding_protein_2	Oxysterol_BP/
TrH2_TrispH2_011506	blue	0.721	cathepsin_A	Peptidase_S10/
TrH2_orphan_1380	blue	0.72	NA	NA
TrH2_TrispH2_000559	blue	0.72	NME_NM23_nucleoside_diphosphate_kinase_6	NDK/
TrH2_TrispH2_011632	blue	0.719	carnitine_O_acetyltransferase	Carn_acyltransf/
TrH2_TrispH2_008304	blue	0.715	potassium_inwardly_rectifying_channel_subfamily_J_member_3	IRK/IRK_C/
TrH2_orphan_778	blue	0.714	NA	NA
TrH2_TrispH2_005242	blue	0.714	carbonic_anhydrase_2	Carb_anhydrase/
TrH2_TrispH2_003644	blue	0.714	carnitine_O_acetyltransferase	Carn_acyltransf/
TrH2_TrispH2_003748	blue	0.712	SET_domain_and_mariner_transposase_fusion_gene	SET/
TrH2_TrispH2_007976	blue	0.709	solute_carrier_family_45_member_2	MFS_2/
TrH2_TrispH2_000646	blue	0.708		
TrH2_TrispH2_010780	blue	0.706	dedicator_of_cytokinesis_7	DUF3398/DOCK-C2/DHR-2/
TrH2_TrispH2_006488	blue	0.706	transmembrane_protein_86A	YhhN/
TrH2_TrispH2_004055	blue	0.705	sphingolipid_transporter_1_putative	MFS_1/
TrH2_TrispH2_007187	blue	0.705	leucine_rich_repeat_containing_58	LRR_1/LRR_8/LRR_8/
TrH2_TrispH2_006054	blue	0.705	advillin	Gelsolin/Gelsolin/Gelsolin/Gelsolin/Gelsolin/Gelsolin/VHP/
TrH2_TrispH2_009768	blue	0.704	UDP_glucose_pyrophosphorylase_2	UDPGP/
TrH2_TrispH2_002113	blue	0.704	acid_phosphatase_3	His_Phos_2/
TrH2_TrispH2_005083	blue	0.704		Ank_2/Ank_5/
TrH2_TrispH2_002222	blue	0.704		Abhydrolase_1/
TrH2_TrispH2_004930	blue	0.704		
TrH2_orphan_650	blue	0.704	NA	NA
TrH2_TrispH2_001784	blue	0.703		Arm_2/
TrH2_TrispH2_008131	blue	0.702		
TrH2_TrispH2_005201	blue	0.702	pleckstrin_homology_and_FYVE_domain_containing_2	PH/FYVE/
TrH2_TrispH2_002371	blue	0.7		
TrH2_TrispH2_003460	blue	0.696	CD163_molecule	SRCR/EGF/SRCR/EGF/SRCR/EGF/SRCR/EGF_CA/EGF_CA/EGF_CA/SEA/
TrH2_TrispH2_010199	blue	0.696	FYVE_RhoGEF_and_PH_domain_containing_6	RhoGEF/PH/FYVE/PH/
TrH2_TrispH2_009599	blue	0.696	calcineurin_like_phosphoesterase_domain_containing_1	Metallophos/
TrH2_TrispH2_004827	blue	0.696	WASP_like_actin_nucleation_promoting_factor	WH1/PBD/WH2/WH2/
TrH2_TrispH2_006470	blue	0.695	solute_carrier_organic_anion_transporter_family_member_4A1	OATP/Kazal_2/
TrH2_TrispH2_005887	blue	0.693	mitogen_activated_protein_kinase_kinase_kinase_15	DUF4071/DUF4071/ASK_PH/Pkinase/
TrH2_TrispH2_005466	blue	0.693		
TrH2_TrispH2_004490	blue	0.691	SID1_transmembrane_family_member_1	SID-1_RNA_chan/SID-1_RNA_chan/SID-1_RNA_chan/
