gene	gene_module	membership_score	gene_name	pfam
Tadh_TriadG26041	lightyellow	0.504	cell_division_cycle_40	WD40/WD40/WD40/WD40/WD40/
Tadh_TriadG59244	darkturquoise	0.955	gamma_glutamyltransferase_1	G_glu_transpept/
Tadh_TriadG64204	darkturquoise	0.942		
Tadh_TriadG63983	darkturquoise	0.935	alanyl_aminopeptidase_membrane	Peptidase_M1_N/Peptidase_M1/ERAP1_C/
Tadh_TriadG52900	darkturquoise	0.935	chromosome_7_open_reading_frame_26	DUF4507/
Tadh_TriadG37351	darkturquoise	0.932	translocator_protein	TspO_MBR/
Tadh_TriadG64188	darkturquoise	0.895	MAM_and_LDL_receptor_class_A_domain_containing_1	MAM/MAM/MAM/MAM/MAM/MAM/MAM/Ldl_recept_a/MAM/MAM/Ldl_recept_a/MAM/MAM/MAM/MAM/MAM/Ldl_recept_a/MAM/Ldl_recept_a/MAM/Ldl_recept_a/MAM/Ldl_recept_a/MAM/Ldl_recept_a/MAM/Ldl_recept_a/MAM/Ldl_recept_a/
Tadh_TriadG63982	darkturquoise	0.888	glutamyl_aminopeptidase	Peptidase_M1_N/Peptidase_M1/ERAP1_C/
Tadh_TriadG63597	darkturquoise	0.887		
Tadh_TriadG64009	darkturquoise	0.883	trehalase	Trehalase/
Tadh_orphan_520	darkturquoise	0.875	NA	NA
Tadh_TriadG64049	darkturquoise	0.873		
Tadh_TriadG64355	darkturquoise	0.863	cathepsin_A	Peptidase_S10/
Tadh_TriadG59471	darkturquoise	0.856	MAM_and_LDL_receptor_class_A_domain_containing_1	MAM/Ldl_recept_a/Ldl_recept_a/
Tadh_TriadG62476	darkturquoise	0.854		Death/
Tadh_TriadG59584	darkturquoise	0.848		Death/
Tadh_wf_g11622	darkturquoise	0.842		
Tadh_TriadG62226	darkturquoise	0.842	thioredoxin	Thioredoxin/
Tadh_TriadG61578	darkturquoise	0.84		
Tadh_TriadG63323	darkturquoise	0.823	endothelin_converting_enzyme_1	Peptidase_M13_N/Peptidase_M13_N/Peptidase_M13/
Tadh_orphan_3061	darkturquoise	0.818	NA	NA
Tadh_wf_g4969	darkturquoise	0.802		LRR_8/LRR_8/LRR_8/
Tadh_TriadG36922	darkturquoise	0.801	cathepsin_D	Asp/
Tadh_TriadG58259	darkturquoise	0.797		
Tadh_TriadG36890	darkturquoise	0.796	CD38_molecule	Rib_hydrolayse/
Tadh_TriadG64163	darkturquoise	0.793		Thioredoxin_4/
Tadh_TriadG61832	darkturquoise	0.792	pre_mRNA_processing_factor_40_homolog_A	WW/WW/FF/FF/FF/
Tadh_TriadG36385	darkturquoise	0.79	neuropeptide_FF_receptor_1	7tm_1/
Tadh_TriadG57630	darkturquoise	0.79		
Tadh_orphan_757	darkturquoise	0.789	NA	NA
Tadh_TriadG37522	darkturquoise	0.788	monooxygenase_DBH_like_1	DOMON/Cu2_monooxygen/Cu2_monoox_C/
Tadh_TriadG63816	darkturquoise	0.787	hematopoietic_prostaglandin_D_synthase	GST_N/GST_C_3/
Tadh_TriadG3476	darkturquoise	0.781	arrestin_domain_containing_3	Arrestin_N/Arrestin_C/
Tadh_TriadG60461	darkturquoise	0.777	dipeptidyl_peptidase_like_10	DPPIV_N/Peptidase_S9/
Tadh_TriadG56319	darkturquoise	0.772		
Tadh_TriadG55061	darkturquoise	0.772		Death/
Tadh_TriadG57631	darkturquoise	0.771		
Tadh_TriadG27989	darkturquoise	0.769	C8orf44_SGK3_readthrough	PX/Pkinase/
Tadh_TriadG55057	darkturquoise	0.769	cytochrome_b561	Cytochrom_B561/
Tadh_TriadG22292	darkturquoise	0.766	versican	EGF/EGF/EGF/EGF/
Tadh_TriadG52145	darkturquoise	0.761	tetraspanin_11	Tetraspanin/
Tadh_TriadG57634	darkturquoise	0.754		
Tadh_TriadG50	darkturquoise	0.753	EGF_containing_fibulin_extracellular_matrix_protein_1	EGF/EGF/EGF/EGF/EGF/EGF/hEGF/EGF/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_3/EGF_3/EGF_CA/EGF_CA/EGF_CA/EGF_CA/
Tadh_TriadG61459	darkturquoise	0.751	ankyrin_1	Death/
Tadh_TriadG28865	darkturquoise	0.751	musashi_RNA_binding_protein_1	RRM_1/RRM_1/
Tadh_TriadG64032	darkturquoise	0.749	membrane_spanning_4_domains_A5	CD20/
Tadh_TriadG31093	darkturquoise	0.749	LLGL_scribble_cell_polarity_complex_component_2	LLGL/WD40/Lgl_C/
Tadh_TriadG62594	darkturquoise	0.747		
Tadh_TriadG61434	darkturquoise	0.746	ferric_chelate_reductase_1_like	LPMO_10/DOMON/DOMON/DOMON/
Tadh_TriadG61104	darkturquoise	0.744	butyrylcholinesterase	COesterase/
Tadh_TriadG52700	darkturquoise	0.739	spondin_1	Spond_N/Spond_N/
Tadh_TriadG56187	darkturquoise	0.738	iodothyronine_deiodinase_1	T4_deiodinase/
Tadh_TriadG29648	darkturquoise	0.736	hepatocyte_growth_factor	Kringle/
Tadh_TriadG61153	darkturquoise	0.733		
Tadh_TriadG63591	darkturquoise	0.732	tetratricopeptide_repeat_domain_27	Roc/COR/Death/
Tadh_TriadG57781	darkturquoise	0.729		
Tadh_TriadG30702	darkturquoise	0.728	hematopoietic_prostaglandin_D_synthase	GST_C_3/
Tadh_wf_g1525	darkturquoise	0.728	fibulin_1	
Tadh_TriadG30262	darkturquoise	0.727	caspase_6	Peptidase_C14/
Tadh_TriadG61629	darkturquoise	0.724	lin_7_homolog_C_crumbs_cell_polarity_complex_component	L27/PDZ/
Tadh_TriadG52902	darkturquoise	0.722	neuropilin_1	CUB/
Tadh_TriadG52841	darkturquoise	0.721		
Tadh_TriadG56022	darkturquoise	0.721		CD20/
Tadh_TriadG34071	darkturquoise	0.719	gamma_glutamyl_hydrolase	Peptidase_C26/
Tadh_TriadG63413	darkturquoise	0.717	serine_protease_16	Peptidase_S28/
Tadh_TriadG61152	darkturquoise	0.71		
Tadh_TriadG64400	darkturquoise	0.709	catalase	Catalase/Catalase/
Tadh_TriadG60455	darkturquoise	0.709	reticulon_4_interacting_protein_1	ADH_N/ADH_zinc_N/
Tadh_TriadG19533	darkturquoise	0.706	CD151_molecule_Raph_blood_group	Tetraspanin/
Tadh_TriadG52366	darkturquoise	0.702		
Tadh_TriadG54160	darkturquoise	0.699		
Tadh_TriadG61571	darkturquoise	0.699		
Tadh_TriadG61572	darkturquoise	0.698		
Tadh_orphan_2795	darkturquoise	0.697	NA	NA
Tadh_TriadG61157	darkturquoise	0.694		
Tadh_TriadG28825	darkturquoise	0.693	failed_axon_connections_homolog_metaxin_like_GST_domain_containing	GST_N_4/GST_C_6/
Tadh_TriadG56970	darkturquoise	0.691		GST_N_2/GST_C_2/
Tadh_TriadG63706	darkturquoise	0.69	granulin_precursor	Granulin/Granulin/Granulin/Granulin/Granulin/Granulin/
Tadh_TriadG61581	darkturquoise	0.679		
Tadh_TriadG26136	darkturquoise	0.677		
Tadh_TriadG63455	darkturquoise	0.675	legumain	Peptidase_C13/
Tadh_TriadG63517	darkturquoise	0.675	CD151_molecule_Raph_blood_group	Tetraspanin/
Tadh_TriadG62545	darkturquoise	0.673		Ependymin/
Tadh_TriadG60598	darkturquoise	0.671		
Tadh_TriadG61155	darkturquoise	0.668		
Tadh_TriadG61151	darkturquoise	0.665		
Tadh_TriadG56199	darkturquoise	0.664	acyl_CoA_synthetase_family_member_2	AMP-binding/AMP-binding_C/
Tadh_TriadG24205	darkturquoise	0.662	phospholipid_scramblase_1	Scramblase/
Tadh_TriadG58217	darkturquoise	0.661		
Tadh_TriadG50950	darkturquoise	0.66	solute_carrier_family_6_member_5	SNF/
Tadh_TriadG25611	darkturquoise	0.658	phosphatidylinositol_binding_clathrin_assembly_protein	ANTH/
Tadh_TriadG28083	darkturquoise	0.657	cathepsin_C	CathepsinC_exc/Peptidase_C1/
Tadh_TriadG59667	darkturquoise	0.656		
Tadh_TriadG28056	darkturquoise	0.654	serine_carboxypeptidase_1	Peptidase_S10/
Tadh_TriadG62502	darkturquoise	0.652		
Tadh_TriadG60454	darkturquoise	0.645	sorbitol_dehydrogenase	ADH_N/ADH_zinc_N/
Tadh_TriadG51891	darkturquoise	0.641		
Tadh_TriadG1215	darkturquoise	0.636	galactosidase_beta_1_like_2	Glyco_hydro_35/
Tadh_TriadG30823	darkturquoise	0.634	galactose_1_phosphate_uridylyltransferase	GalP_UDP_transf/GalP_UDP_tr_C/
Tadh_TriadG37785	darkturquoise	0.633	peroxiredoxin_4	AhpC-TSA/1-cysPrx_C/
Tadh_TriadG59245	darkturquoise	0.633	failed_axon_connections_homolog_metaxin_like_GST_domain_containing	GST_N_4/GST_C_6/
Tadh_TriadG64432	darkturquoise	0.63		WBP-1/
Tadh_TriadG63297	darkturquoise	0.628	epoxide_hydrolase_1	EHN/
Tadh_TriadG61143	darkturquoise	0.626		Methyltransf_11/
Tadh_TriadG49990	darkturquoise	0.624	staphylococcal_nuclease_and_tudor_domain_containing_1	SNase/SNase/SNase/TUDOR/
Tadh_TriadG8412	darkturquoise	0.62		
Tadh_TriadG64148	darkturquoise	0.617		
Tadh_TriadG63332	darkturquoise	0.614	serpin_family_B_member_1	Serpin/
Tadh_orphan_944	darkturquoise	0.612	NA	NA
Tadh_orphan_2825	darkturquoise	0.612	NA	NA
Tadh_TriadG57013	darkturquoise	0.607		CYTH/
Tadh_TriadG53985	darkturquoise	0.604		
Tadh_TriadG16489	darkturquoise	0.603	POU3F1/POU3F2/POU3F3/POU3F4	Pou/Homeodomain/
Tadh_TriadG54315	darkturquoise	0.602	mitogen_activated_protein_kinase_8_interacting_protein_1	SH3_9/PID/
Tadh_TriadG55458	darkturquoise	0.6	monooxygenase_DBH_like_1	DOMON/Cu2_monooxygen/Cu2_monoox_C/DOMON/
Tadh_TriadG51044	darkturquoise	0.599	clathrin_heavy_chain	Clathrin_propel/Clathrin_propel/Clathrin_propel/Clathrin-link/Clathrin_H_link/Clathrin/Clathrin/Clathrin/Clathrin/Clathrin/Clathrin/Clathrin/
Tadh_orphan_1253	darkturquoise	0.597	NA	NA
Tadh_TriadG59472	darkturquoise	0.595	MAM_and_LDL_receptor_class_A_domain_containing_1	MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/Kringle/MAM/MAM/MAM/MAM/MAM/MAM/MAM/Ldl_recept_a/MAM/MAM/Ldl_recept_a/MAM/MAM/MAM/Ldl_recept_a/MAM/MAM/Ldl_recept_a/MAM/Ldl_recept_a/MAM/Ldl_recept_a/MAM/Ldl_recept_a/MAM/Ldl_recept_a/MAM/
Tadh_TriadG54738	darkturquoise	0.589		
Tadh_hyp_clust6640	darkturquoise	0.589	mucin_4_cell_surface_associated	VWD/
Tadh_TriadG50539	darkturquoise	0.588	caspase_7	Peptidase_C14/
Tadh_TriadG16213	darkturquoise	0.588	caspase_7	Peptidase_C14/
Tadh_TriadG27927	darkturquoise	0.586	cytochrome_P450_family_4_subfamily_F_member_8	p450/
Tadh_TriadG52650	darkturquoise	0.584		Laminin_G_2/
Tadh_TriadG63511	darkturquoise	0.582	glutamine_amidotransferase_like_class_1_domain_containing_1	
Tadh_TriadG52081	darkturquoise	0.58	PDZ_domain_containing_1	PDZ/PDZ/PDZ/PDZ/
Tadh_TriadG59574	darkturquoise	0.578		CARD/
Tadh_TriadG52838	darkturquoise	0.575	solute_carrier_family_3_member_1	Alpha-amylase/
Tadh_TriadG23547	darkturquoise	0.572	capping_actin_protein_of_muscle_Z_line_subunit_alpha_2	F-actin_cap_A/
Tadh_TriadG57038	darkturquoise	0.572	glutamyl_aminopeptidase	Peptidase_M1_N/Peptidase_M1/ERAP1_C/
Tadh_TriadG61594	darkturquoise	0.571		Acetyltransf_1/Acetyltransf_18/
Tadh_TriadG63530	darkturquoise	0.57		
Tadh_TriadG28936	darkturquoise	0.569	galactose_mutarotase	Aldose_epim/
Tadh_TriadG60715	darkturquoise	0.568		TPR_12/TPR_12/
Tadh_TriadG57990	darkturquoise	0.566		
Tadh_TriadG59579	darkturquoise	0.564	ankyrin_3	Death/
Tadh_TriadG37845	darkturquoise	0.562	phosphodiesterase_6D	GMP_PDE_delta/
Tadh_TriadG61180	darkturquoise	0.561		
Tadh_TriadG61181	darkturquoise	0.558		
Tadh_TriadG19407	darkturquoise	0.555	peptidase_M20_domain_containing_2	Peptidase_M20/M20_dimer/
Tadh_TriadG8692	darkturquoise	0.553	plasminogen	Kringle/
Tadh_TriadG57459	darkturquoise	0.552		CRT-like/
Tadh_TriadG28632	darkturquoise	0.549	failed_axon_connections_homolog_metaxin_like_GST_domain_containing	GST_N_4/GST_C_6/
Tadh_TriadG57187	darkturquoise	0.547		CRT-like/
Tadh_TriadG62132	darkturquoise	0.546		Acetyltransf_1/Acetyltransf_18/
Tadh_TriadG61238	darkturquoise	0.543	fatty_acid_desaturase_1	Cyt-b5/FA_desaturase/
Tadh_TriadG57633	darkturquoise	0.543		
Tadh_TriadG57821	darkturquoise	0.542	NPHS1_adhesion_molecule_nephrin	fn3/
Tadh_TriadG61881	darkturquoise	0.541		
Tadh_TriadG28297	darkturquoise	0.534	cytochrome_P450_family_1_subfamily_A_member_1	p450/
Tadh_TriadG19181	darkturquoise	0.53	prolylcarboxypeptidase	Peptidase_S28/
Tadh_TriadG54725	darkturquoise	0.53	UDP_glucuronosyltransferase_family_2_member_B7	UDPGT/
Tadh_TriadG61178	darkturquoise	0.529		
Tadh_TriadG32734	darkturquoise	0.528		
Tadh_TriadG56027	darkturquoise	0.522	phospholipid_scramblase_1	Scramblase/
Tadh_TriadG55199	darkturquoise	0.518		CPBP/
Tadh_TriadG52869	darkturquoise	0.518	ninein_like	EF-hand_7/
Tadh_TriadG61726	darkturquoise	0.518	poly_ADP_ribose_polymerase_1	PARP_reg/
Tadh_TriadG19817	darkturquoise	0.517	selenium_binding_protein_1	SBP56/
Tadh_TriadG63917	darkturquoise	0.515		
Tadh_TriadG61338	darkturquoise	0.515		TPR_12/TPR_12/TPR_12/TPR_12/
Tadh_wf_g2916	darkturquoise	0.512		
Tadh_TriadG60437	darkturquoise	0.505		
Tadh_orphan_826	grey60	0.989	NA	NA
Tadh_TriadG55274	grey60	0.985		
Tadh_TriadG61702	grey60	0.984		
Tadh_TriadG54838	grey60	0.983		
Tadh_orphan_847	grey60	0.981	NA	NA
Tadh_TriadG60553	grey60	0.98		
Tadh_wf_g9525	grey60	0.98		
Tadh_TriadG61701	grey60	0.98		
Tadh_wf_g9529	grey60	0.98		
Tadh_TriadG57908	grey60	0.979		
Tadh_orphan_2717	grey60	0.979	NA	NA
Tadh_TriadG60554	grey60	0.979		
Tadh_orphan_1323	grey60	0.977	NA	NA
Tadh_TriadG60552	grey60	0.975		
Tadh_TriadG51957	grey60	0.973	mutS_homolog_4	MutS_II/MutS_III/MutS_V/
Tadh_TriadG56302	grey60	0.973	apoptotic_peptidase_activating_factor_1	Death/NB-ARC/APAF1_C/
Tadh_wf_g6639	grey60	0.966		
Tadh_TriadG57761	grey60	0.966		
Tadh_TriadG56690	grey60	0.943		
Tadh_TriadG60273	grey60	0.935		
Tadh_TriadG64347	grey60	0.932	prosaposin	SapB_1/SapB_1/SapB_1/
Tadh_orphan_1673	grey60	0.924	NA	NA
Tadh_TriadG52740	grey60	0.924	nucleoporin_133	Nucleoporin_N/Nucleoporin_C/
Tadh_TriadG54156	grey60	0.914		
Tadh_orphan_1245	grey60	0.913	NA	NA
Tadh_TriadG30486	grey60	0.903	FOXQ1	Forkhead/
Tadh_orphan_640	grey60	0.903	NA	NA
Tadh_TriadG57760	grey60	0.89		
Tadh_TriadG64346	grey60	0.885	prosaposin	SapA/SapB_2/SapA/
Tadh_orphan_1808	grey60	0.839	NA	NA
Tadh_TriadG63616	grey60	0.833	mitotic_arrest_deficient_1_like_1	MAD/
Tadh_TriadG24020	grey60	0.803	ubiquitin_like_modifier_activating_enzyme_2	ThiF/UAE_UbL/
Tadh_TriadG55211	grey60	0.787	UBA_domain_containing_2	UBA/
Tadh_TriadG62155	grey60	0.787	tachykinin_receptor_2	7tm_1/
Tadh_TriadG63910	grey60	0.773		
Tadh_TriadG62718	grey60	0.765	mucin_4_cell_surface_associated	EGF_CA/EGF_3/EGF_3/EGF_3/EGF_CA/EGF_3/EGF_3/EGF_3/EGF_CA/EGF_3/
Tadh_TriadG64285	grey60	0.749		
Tadh_TriadG52765	grey60	0.748	tetratricopeptide_repeat_domain_27	TPR_8/
Tadh_hyp_clust3280	grey60	0.745		
Tadh_TriadG61173	grey60	0.743		
Tadh_wf_g9456	grey60	0.737		
Tadh_TriadG61546	grey60	0.729	eukaryotic_translation_initiation_factor_5B	GTP_EFTU/IF-2/
Tadh_TriadG60548	grey60	0.724		
Tadh_TriadG59575	grey60	0.717		
Tadh_TriadG28993	grey60	0.716	ALG6_alpha_1_3_glucosyltransferase	Alg6_Alg8/
Tadh_TriadG57146	grey60	0.71	protein_phosphatase_2_regulatory_subunit_B_gamma	
Tadh_hyp_clust7864	grey60	0.709		
Tadh_TriadG54933	grey60	0.684		MGAT2/
Tadh_orphan_744	grey60	0.674	NA	NA
Tadh_TriadG64035	grey60	0.67	mannose_6_phosphate_receptor_cation_dependent	Man-6-P_recep/
Tadh_TriadG29967	grey60	0.656	N_acylsphingosine_amidohydrolase_2	Ceramidase_alk/Ceramidse_alk_C/
Tadh_TriadG60587	grey60	0.656	HEXIM_P_TEFb_complex_subunit_2	HEXIM/
Tadh_TriadG29770	grey60	0.642	ETV6/ETV7	Ets/
Tadh_TriadG63796	grey60	0.64		Man-6-P_recep/
Tadh_orphan_331	grey60	0.64	NA	NA
Tadh_TriadG54601	grey60	0.637	coiled_coil_domain_containing_112	
Tadh_TriadG30609	grey60	0.635	glutamate_ionotropic_receptor_kainate_type_subunit_2	Lig_chan-Glu_bd/Lig_chan/
Tadh_TriadG51255	grey60	0.629		
Tadh_TriadG55329	grey60	0.627		
Tadh_TriadG56097	grey60	0.618	family_with_sequence_similarity_241_member_B	DUF4605/
Tadh_TriadG50605	grey60	0.605	Sep_O_phosphoserine_tRNA_Sec_selenocysteine_tRNA_synthase	SepSecS/
Tadh_TriadG57967	grey60	0.599	tRNA_selenocysteine_1_associated_protein_1	RRM_1/RRM_1/
Tadh_TriadG59390	grey60	0.596		
Tadh_TriadG58349	grey60	0.591	solute_carrier_family_46_member_3	MFS_1/
Tadh_TriadG54453	grey60	0.589	trafficking_regulator_and_scaffold_protein_tamalin	PDZ/
Tadh_TriadG61606	grey60	0.587	cathepsin_D	Asp/
Tadh_TriadG32085	grey60	0.586	butyrylcholinesterase	COesterase/
Tadh_TriadG36521	grey60	0.582	synaptic_vesicle_glycoprotein_2C	MFS_1/
Tadh_orphan_1243	grey60	0.582	NA	NA
Tadh_hyp_clust4605	grey60	0.571	NACHT_and_WD_repeat_domain_containing_2	
Tadh_TriadG7530	grey60	0.57	agrin	Kazal_2/Kazal_1/Kazal_2/
Tadh_TriadG55727	grey60	0.552	ribonuclease_P_MRP_subunit_p40	Ribonuc_P_40/
Tadh_TriadG59460	grey60	0.551	eukaryotic_translation_initiation_factor_2D	Pre-PUA/SUI1/
Tadh_TriadG55602	grey60	0.548	chromosome_16_open_reading_frame_87	
Tadh_TriadG59479	grey60	0.546	lymphocyte_cytosolic_protein_1	EF-hand_7/CH/CH/CH/CH/
Tadh_orphan_2122	grey60	0.542	NA	NA
Tadh_TriadG54405	grey60	0.54	pleckstrin_homology_domain_containing_A8	PH/GLTP/
Tadh_TriadG32738	grey60	0.539	apoptotic_peptidase_activating_factor_1	CARD/NB-ARC/APAF1_C/WD40/WD40/WD40/WD40/WD40/WD40/WD40/
Tadh_TriadG25744	grey60	0.538	pitrilysin_metallopeptidase_1	Peptidase_M16/Peptidase_M16_C/M16C_assoc/Peptidase_M16_C/
Tadh_TriadG27879	grey60	0.531	protein_tyrosine_phosphatase_4A1	DSPc/
Tadh_TriadG29321	grey60	0.526	LMBR1_domain_containing_2	LMBR1/
Tadh_TriadG54744	grey60	0.52	acid_phosphatase_2_lysosomal	His_Phos_2/
Tadh_TriadG64427	darkgreen	0.874		
Tadh_TriadG54841	darkgreen	0.859		
Tadh_orphan_677	darkgreen	0.858	NA	NA
Tadh_TriadG62484	darkgreen	0.837		
Tadh_TriadG56727	darkgreen	0.817	interleukin_1_receptor_associated_kinase_4	Pkinase/
Tadh_orphan_2101	darkgreen	0.809	NA	NA
Tadh_TriadG62241	darkgreen	0.805		
Tadh_orphan_1937	darkgreen	0.778	NA	NA
Tadh_TriadG54839	darkgreen	0.774		
Tadh_orphan_910	darkgreen	0.77	NA	NA
Tadh_orphan_2102	darkgreen	0.766	NA	NA
Tadh_TriadG64402	darkgreen	0.734		
Tadh_TriadG62406	darkgreen	0.731		COR/
Tadh_TriadG62612	darkgreen	0.702		
Tadh_TriadG64393	darkgreen	0.687		
Tadh_TriadG58069	darkgreen	0.683	regulating_synaptic_membrane_exocytosis_2	FYVE_2/C2/C2/
Tadh_TriadG59641	darkgreen	0.676	nuclear_factor_kappa_B_subunit_1	SH2/Ank_2/Ank/
Tadh_TriadG60407	darkgreen	0.668		
Tadh_orphan_1546	darkgreen	0.668	NA	NA
Tadh_orphan_2399	darkgreen	0.655	NA	NA
Tadh_orphan_2257	darkgreen	0.654	NA	NA
Tadh_TriadG52782	darkgreen	0.654		
Tadh_TriadG19938	darkgreen	0.65		Indigoidine_A/
Tadh_orphan_984	darkgreen	0.624	NA	NA
Tadh_TriadG55117	darkgreen	0.618	heat_shock_transcription_factor_2_binding_protein	
Tadh_TriadG57500	darkgreen	0.617	lysine_demethylase_8	Cupin_8/
Tadh_wf_g5725	darkgreen	0.616		
Tadh_orphan_482	darkgreen	0.608	NA	NA
Tadh_orphan_2187	darkgreen	0.607	NA	NA
Tadh_orphan_2208	darkgreen	0.606	NA	NA
Tadh_orphan_441	darkgreen	0.605	NA	NA
Tadh_orphan_2704	darkgreen	0.603	NA	NA
Tadh_TriadG60669	darkgreen	0.599		Death/Death/
Tadh_wf_g11491	darkgreen	0.597		
Tadh_TriadG58090	darkgreen	0.596	ATPase_family_AAA_domain_containing_2B	AAA/AAA_lid_3/Bromodomain/
Tadh_wf_g6972	darkgreen	0.59	adhesion_G_protein_coupled_receptor_D1	GPS/7tm_2/
Tadh_orphan_1752	darkgreen	0.589	NA	NA
Tadh_TriadG26537	darkgreen	0.577	5_3_exoribonuclease_1	XRN_N/
Tadh_TriadG52781	darkgreen	0.564		
Tadh_wf_g5728	darkgreen	0.563		
Tadh_orphan_961	darkgreen	0.559	NA	NA
Tadh_TriadG56135	darkgreen	0.559		LRR_8/LRR_8/LRR_8/
Tadh_orphan_2123	darkgreen	0.555	NA	NA
Tadh_orphan_2063	darkgreen	0.549	NA	NA
Tadh_TriadG56185	darkgreen	0.549	FRY_like_transcription_coactivator	MOR2-PAG1_mid/MOR2-PAG1_mid/MOR2-PAG1_mid/MOR2-PAG1_mid/MOR2-PAG1_C/
Tadh_TriadG58269	darkgreen	0.544	leucine_rich_repeat_kinase_2	MBT/LRR_8/Roc/COR/
Tadh_hyp_clust4575	darkgreen	0.542	hemicentin_1	I-set/Ig_3/
Tadh_TriadG61359	darkgreen	0.538	solute_carrier_family_29_member_1_Augustine_blood_group	Nucleoside_tran/Nucleoside_tran/
Tadh_orphan_911	darkgreen	0.536	NA	NA
Tadh_TriadG57519	darkgreen	0.536		
Tadh_orphan_1842	darkgreen	0.529	NA	NA
Tadh_orphan_1452	darkgreen	0.524	NA	NA
Tadh_TriadG16659	darkgreen	0.522	EPH_receptor_A3	Pkinase_Tyr/
Tadh_wf_g4638	darkgreen	0.519	novel_transcript	Glyco_hydro38C2/
Tadh_TriadG54623	darkgreen	0.518		Ig_2/
Tadh_TriadG62542	darkgreen	0.517		TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/
Tadh_TriadG8256	darkgreen	0.514	leukocyte_receptor_tyrosine_kinase	Pkinase_Tyr/
Tadh_orphan_676	darkgreen	0.509	NA	NA
Tadh_TriadG5178	darkgreen	0.508	8_oxoguanine_DNA_glycosylase	OGG_N/HhH-GPD/
Tadh_orphan_1869	darkgreen	0.504	NA	NA
Tadh_TriadG52847	darkgreen	0.504		FAM220/Ank_2/
Tadh_TriadG62072	darkgreen	0.504		TPR_12/TPR_12/TPR_10/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/COR/
Tadh_TriadG54075	darkgreen	0.502	Bardet_Biedl_syndrome_12	Cpn60_TCP1/Cpn60_TCP1/
Tadh_orphan_1093	darkmagenta	0.919	NA	NA
Tadh_TriadG62492	darkmagenta	0.906	signal_peptide_CUB_domain_and_EGF_like_domain_containing_3	Ephrin_rec_like/
Tadh_TriadG60562	darkmagenta	0.884		APAF1_C/
Tadh_orphan_1406	darkmagenta	0.884	NA	NA
Tadh_orphan_1988	darkmagenta	0.859	NA	NA
Tadh_orphan_664	darkmagenta	0.821	NA	NA
Tadh_wf_g11545	darkmagenta	0.801		Cobalamin_bind/
Tadh_TriadG57042	darkmagenta	0.777	glutamyl_aminopeptidase	Peptidase_M1/ERAP1_C/ERAP1_C/
Tadh_orphan_554	darkmagenta	0.772	NA	NA
Tadh_orphan_1322	darkmagenta	0.768	NA	NA
Tadh_TriadG55359	darkmagenta	0.757		
Tadh_wf_g177	darkmagenta	0.747	ER_membrane_protein_complex_subunit_6	Rab5ip/
Tadh_TriadG61579	darkmagenta	0.744		
Tadh_TriadG60177	darkmagenta	0.734	nuclear_assembly_factor_1_ribonucleoprotein	Gar1/
Tadh_orphan_2956	darkmagenta	0.718	NA	NA
Tadh_TriadG57357	darkmagenta	0.703	transient_receptor_potential_cation_channel_subfamily_M_member_8	
Tadh_TriadG56895	darkmagenta	0.697	cyclic_nucleotide_binding_domain_containing_2	cNMP_binding/
Tadh_orphan_31	darkmagenta	0.691	NA	NA
Tadh_TriadG51898	darkmagenta	0.67	plasminogen	MAM/Kringle/SRCR/MAM/
Tadh_TriadG57286	darkmagenta	0.668		
Tadh_orphan_2239	darkmagenta	0.661	NA	NA
Tadh_orphan_133	darkmagenta	0.654	NA	NA
Tadh_TriadG57526	darkmagenta	0.646		
Tadh_TriadG19831	darkmagenta	0.643	alpha_1_3_mannosyl_glycoprotein_2_beta_N_acetylglucosaminyltransferase	GNT-I/
Tadh_TriadG60945	darkmagenta	0.631	sterile_alpha_motif_domain_containing_5	SAM_1/
Tadh_wf_g11584	darkmagenta	0.629		
Tadh_orphan_2663	darkmagenta	0.629	NA	NA
Tadh_orphan_1814	darkmagenta	0.623	NA	NA
Tadh_TriadG59631	darkmagenta	0.613		
Tadh_TriadG52402	darkmagenta	0.61		
Tadh_TriadG26285	darkmagenta	0.603	lysosomal_trafficking_regulator	Beach/
Tadh_TriadG52207	darkmagenta	0.597	mitogen_activated_protein_kinase_kinase_kinase_kinase_4	Pkinase/CNH/
Tadh_TriadG58773	darkmagenta	0.592	TCDD_inducible_poly_ADP_ribose_polymerase	PARP/
Tadh_wf_g11425	darkmagenta	0.59		
Tadh_TriadG62859	darkmagenta	0.584		
Tadh_TriadG56860	darkmagenta	0.58	dynactin_subunit_1	CAP_GLY/
Tadh_TriadG54792	darkmagenta	0.578	calcyphosine_2	
Tadh_orphan_119	darkmagenta	0.576	NA	NA
Tadh_TriadG51759	darkmagenta	0.574	Rap_guanine_nucleotide_exchange_factor_4	cNMP_binding/DEP/
Tadh_TriadG18638	darkmagenta	0.573	tRNA_methyltransferase_12_homolog	Met_10/
Tadh_TriadG57124	darkmagenta	0.572	solute_carrier_family_30_member_6	
Tadh_TriadG60900	darkmagenta	0.57		
