gene	gene_module	membership_score	gene_name	pfam
HoiH23_PlH23_010282	brown	0.821		Tektin/
HoiH23_PlH23_001914	brown	0.821	cilia_and_flagella_associated_protein_100	DUF4200/
HoiH23_PlH23_007106	brown	0.82	retinitis_pigmentosa_GTPase_regulator	RCC1/RCC1/RCC1/RCC1/RCC1/RCC1/
HoiH23_PlH23_004633	brown	0.82		
HoiH23_PlH23_009867	brown	0.818	adenylate_kinase_8	ADK/ADK/
HoiH23_PlH23_001318	brown	0.816	spermatogenesis_associated_48	SPATA48/
HoiH23_PlH23_003004	brown	0.815	cilia_and_flagella_associated_protein_69	
HoiH23_PlH23_001530	brown	0.815	armadillo_like_helical_domain_containing_1	DUF5578/
HoiH23_PlH23_002503	brown	0.814	axonemal_dynein_light_chain_domain_containing_1	Ax_dynein_light/
HoiH23_PlH23_000739	brown	0.812	translin_associated_factor_X_interacting_protein_1	TSNAXIP1_N/
HoiH23_PlH23_001887	brown	0.812	dystonin	EF-hand_7/
HoiH23_PlH23_004801	brown	0.812	regulatory_subunit_of_type_II_PKA_R_subunit_domain_containing_1	
HoiH23_PlH23_002670	brown	0.812	dynein_light_chain_Tctex_type_1	Tctex-1/
HoiH23_PlH23_001886	brown	0.812		
HoiH23_PlH23_010293	brown	0.811	DPY30_domain_containing_2	Dpy-30/
HoiH23_PlH23_009629	brown	0.81	Tctex1_domain_containing_2	Tctex-1/
HoiH23_PlH23_000728	brown	0.807	ankyrin_repeat_domain_60	Ank_2/
HoiH23_PlH23_005900	brown	0.807	cilia_and_flagella_associated_protein_65	
HoiH23_PlH23_007131	brown	0.806		
HoiH23_PlH23_003010	brown	0.805	EF_hand_calcium_binding_domain_1	EF-hand_5/EF-hand_7/
HoiH23_PlH23_005605	brown	0.804	chromosome_2_open_reading_frame_81	DUF4639/
HoiH23_PlH23_008270	brown	0.804	coiled_coil_domain_containing_81	HU-CCDC81_euk_1/HU-CCDC81_euk_2/
HoiH23_PlH23_008661	brown	0.803	cytochrome_P450_family_7_subfamily_A_member_1	p450/
HoiH23_PlH23_006008	brown	0.802		
HoiH23_PlH23_000149	brown	0.8	mitochondrial_trans_2_enoyl_CoA_reductase	ADH_N/ADH_zinc_N/
HoiH23_PlH23_002753	brown	0.8	chromosome_4_open_reading_frame_47	DUF4586/
HoiH23_PlH23_007892	brown	0.799	forkhead_associated_phosphopeptide_binding_domain_1	FHA/
HoiH23_PlH23_000875	brown	0.799	chromosome_1_open_reading_frame_194	DUF3695/
HoiH23_PlH23_007677	brown	0.797	intraflagellar_transport_27	Ras/
HoiH23_PlH23_003853	brown	0.796	CFAP97_domain_containing_1	KIAA1430/
HoiH23_PlH23_005315	brown	0.796		Ank_2/
HoiH23_PlH23_002700	brown	0.795	novel_protein	
HoiH23_PlH23_007078	brown	0.794	sperm_associated_antigen_17	PapD-like/
HoiH23_PlH23_005148	brown	0.794	cilia_and_flagella_associated_protein_251	WD40/WD40/WD40/
HoiH23_PlH23_002003	brown	0.794		
HoiH23_PlH23_008175	brown	0.793		DED/NHL/
HoiH23_PlH23_002553	brown	0.793	small_lysine_rich_protein_1	
HoiH23_PlH23_001507	brown	0.793	family_with_sequence_similarity_183_member_A	FAM183/
HoiH23_PlH23_008902	brown	0.792		
HoiH23_PlH23_007241	brown	0.791	coiled_coil_domain_containing_180	DUF4455/DUF4456/
HoiH23_PlH23_000216	brown	0.791	dynein_axonemal_heavy_chain_12	DHC_N2/AAA_6/Dynein_AAA_lid/AAA_7/AAA_lid_1/AAA_8/MT/AAA_9/Dynein_heavy/AAA_lid_11/Dynein_C/
HoiH23_PlH23_004502	brown	0.79	malate_dehydrogenase_1B	Ldh_1_N/Ldh_1_C/
HoiH23_PlH23_006643	brown	0.789		
HoiH23_PlH23_004931	brown	0.789	BTB_domain_containing_16	
HoiH23_orphan_279	brown	0.789	NA	NA
HoiH23_PlH23_004238	brown	0.788	chromosome_9_open_reading_frame_116	DUF4490/
HoiH23_PlH23_005350	brown	0.787	adenylate_kinase_9	ADK/ADK/ADK/
HoiH23_PlH23_011119	brown	0.787	family_with_sequence_similarity_166_member_B	DUF2475/DUF2475/
HoiH23_PlH23_010304	brown	0.787	sperm_associated_antigen_16	WD40/WD40/WD40/WD40/WD40/WD40/
HoiH23_PlH23_009917	brown	0.786	MORN_repeat_containing_3	MORN/MORN/MORN/MORN/MORN/MORN/MORN/
HoiH23_PlH23_003213	brown	0.785	leucine_rich_repeat_containing_73	LRR_6/LRR_6/
HoiH23_PlH23_003278	brown	0.783	family_with_sequence_similarity_184_member_A	FAM184/
HoiH23_PlH23_008582	brown	0.783	leucine_rich_repeat_containing_71	LRR_6/LRR_6/LRR_6/LRR_6/
HoiH23_PlH23_010157	brown	0.783	kinesin_family_member_12	Kinesin/
HoiH23_PlH23_001039	brown	0.782	annexin_A11	Annexin/Annexin/Annexin/Annexin/
HoiH23_PlH23_003244	brown	0.781	EF_hand_domain_family_member_B	EF-hand_7/
HoiH23_PlH23_005266	brown	0.781	dynein_axonemal_intermediate_chain_3	
HoiH23_PlH23_009752	brown	0.781	coiled_coil_domain_containing_83	
HoiH23_PlH23_008259	brown	0.78	enolase_4	Enolase_C/
HoiH23_PlH23_003505	brown	0.779	ribonuclease_angiogenin_inhibitor_1	LRR_6/LRR_6/
HoiH23_PlH23_001634	brown	0.779	dynein_light_chain_roadblock_type_2	Robl_LC7/
HoiH23_PlH23_000972	brown	0.779		
HoiH23_PlH23_008862	brown	0.777	sterile_alpha_and_TIR_motif_containing_1	SAM_2/TIR_2/
HoiH23_PlH23_009064	brown	0.777	intraflagellar_transport_88	TPR_12/TPR_8/TPR_7/TPR_8/
HoiH23_PlH23_000248	brown	0.777	zinc_finger_MYND_type_containing_10	zf-MYND/
HoiH23_PlH23_004531	brown	0.776	cilia_and_flagella_associated_protein_91	CFAP91/
HoiH23_PlH23_006508	brown	0.776	A_kinase_anchoring_protein_14	AKAP28/
HoiH23_PlH23_007933	brown	0.775	dynein_axonemal_heavy_chain_2	DHC_N1/DHC_N2/AAA_6/Dynein_AAA_lid/AAA_7/AAA_lid_1/AAA_8/MT/AAA_9/Dynein_heavy/AAA_lid_11/Dynein_C/
HoiH23_PlH23_010108	brown	0.775		
HoiH23_PlH23_001742	brown	0.774	dystonin	EF-hand_7/
HoiH23_PlH23_008025	brown	0.774	chromosome_20_open_reading_frame_96	DUF4618/
HoiH23_PlH23_011896	brown	0.771	tubulin_alpha_3c	Tubulin/
HoiH23_PlH23_003425	brown	0.771	kinesin_family_member_9	Kinesin/
HoiH23_PlH23_003819	brown	0.769		
HoiH23_PlH23_002771	brown	0.769		
HoiH23_PlH23_004914	brown	0.767	cilia_and_flagella_associated_protein_43	
HoiH23_PlH23_000148	brown	0.767	alcohol_dehydrogenase_6_class_V	ADH_N/ADH_zinc_N/
HoiH23_PlH23_001737	brown	0.766	coiled_coil_domain_containing_189	CLAMP/
HoiH23_orphan_366	brown	0.764	NA	NA
HoiH23_PlH23_002104	brown	0.764	kelch_like_family_member_12	CARD/Kelch_1/Kelch_1/Kelch_1/Kelch_1/Kelch_1/
HoiH23_PlH23_010280	brown	0.763	tubulin_tyrosine_ligase_like_11	TTL/
HoiH23_PlH23_009704	brown	0.761	Tctex1_domain_containing_1	Tctex-1/
HoiH23_PlH23_009726	brown	0.761	leucine_rich_repeat_containing_34	LRR_6/LRR_6/LRR_6/LRR_6/LRR_6/LRR_6/
HoiH23_PlH23_007029	brown	0.759	tubulin_polymerization_promoting_protein_family_member_2	p25-alpha/
HoiH23_orphan_1220	brown	0.759	NA	NA
HoiH23_PlH23_000880	brown	0.758	ATP6V1F_neighbor	
HoiH23_PlH23_003210	brown	0.758		
HoiH23_PlH23_008450	brown	0.757	GLI_pathogenesis_related_2	CAP/CAP/
HoiH23_PlH23_004207	brown	0.757	ciliary_associated_calcium_binding_coiled_coil_1	CLAMP/
HoiH23_PlH23_000608	brown	0.756	sterile_alpha_motif_domain_containing_15	SAM_2/
HoiH23_PlH23_003859	brown	0.756	glutamate_rich_6	FAM194/
HoiH23_PlH23_006148	brown	0.755		
HoiH23_PlH23_001971	brown	0.752	dynein_axonemal_heavy_chain_17	DHC_N1/DHC_N2/AAA_6/Dynein_AAA_lid/AAA_7/AAA_lid_1/AAA_8/MT/AAA_9/Dynein_heavy/AAA_lid_11/Dynein_C/
HoiH23_PlH23_010857	brown	0.752	EF_hand_calcium_binding_domain_5	
HoiH23_PlH23_009073	brown	0.751	lebercilin_LCA5	Lebercilin/
HoiH23_PlH23_005713	brown	0.751	coiled_coil_domain_containing_113	DUF4201/
HoiH23_PlH23_009951	brown	0.75	IQ_motif_containing_H	IQ/
HoiH23_PlH23_003627	brown	0.75	adenylate_kinase_5	ADK/ADK/ADK/
HoiH23_PlH23_009597	brown	0.75	glutamate_rich_3	DUF4590/LRR_6/LRR_6/LRR_6/LRR_6/
HoiH23_PlH23_001768	brown	0.749	TRAF3_interacting_protein_1	MIP-T3/MIP-T3_C/
HoiH23_PlH23_009292	brown	0.749	cilia_and_flagella_associated_protein_97	KIAA1430/
HoiH23_PlH23_007001	brown	0.747	thioredoxin_domain_containing_9	Thioredoxin/
HoiH23_PlH23_010102	brown	0.747	IQ_motif_containing_K	IQ/
HoiH23_PlH23_007133	brown	0.746	dynein_axonemal_heavy_chain_1	DHC_N2/AAA_6/Dynein_AAA_lid/AAA_7/AAA_lid_1/AAA_8/MT/AAA_9/Dynein_heavy/AAA_lid_11/Dynein_C/
HoiH23_PlH23_005501	brown	0.746	dynein_axonemal_heavy_chain_5	DHC_N1/DHC_N2/AAA_6/Dynein_AAA_lid/AAA_7/AAA_lid_1/AAA_8/MT/AAA_9/Dynein_heavy/AAA_lid_11/Dynein_C/
HoiH23_PlH23_005802	brown	0.745	coiled_coil_domain_containing_65	NYD-SP28/NYD-SP28_assoc/
HoiH23_PlH23_000174	brown	0.744	dynein_axonemal_heavy_chain_3	DHC_N2/AAA_6/Dynein_AAA_lid/AAA_7/AAA_lid_1/AAA_8/MT/AAA_9/Dynein_heavy/AAA_lid_11/Dynein_C/
HoiH23_PlH23_004042	brown	0.743	transient_receptor_potential_cation_channel_subfamily_A_member_1	Ank_2/Ank_2/Ank_2/
HoiH23_PlH23_002996	brown	0.742	ciliogenesis_associated_TTC17_interacting_protein	
HoiH23_PlH23_003646	brown	0.742		
HoiH23_PlH23_003162	brown	0.742	BTB_domain_containing_19	BTB/BACK/
HoiH23_PlH23_005086	brown	0.74	kinesin_family_member_1A	Kinesin/FHA/KIF1B/
HoiH23_PlH23_006979	brown	0.74	dynein_axonemal_intermediate_chain_4	WD40/WD40/
HoiH23_PlH23_004261	brown	0.739	sperm_tail_PG_rich_repeat_containing_4	SHIPPO-rpt/SHIPPO-rpt/
HoiH23_PlH23_000202	brown	0.739	von_Willebrand_factor_A_domain_containing_3B	VWA_3/VWA_3/DUF4537/DUF4537/DUF4537/
HoiH23_PlH23_010068	brown	0.738	clathrin_heavy_chain_linker_domain_containing_1	TSNAXIP1_N/Clathrin_H_link/
HoiH23_PlH23_010338	brown	0.738	protein_phosphatase_1_regulatory_subunit_32	PPP1R32/
HoiH23_PlH23_006112	brown	0.738		
HoiH23_PlH23_000898	brown	0.737	protein_phosphatase_2C_like_domain_containing_1	PP2C/
HoiH23_PlH23_007427	brown	0.737		
HoiH23_PlH23_002667	brown	0.736	dynein_axonemal_heavy_chain_5	DHC_N1/DHC_N2/AAA_6/Dynein_AAA_lid/AAA_7/AAA_lid_1/AAA_8/MT/AAA_9/Dynein_heavy/AAA_lid_11/Dynein_C/
HoiH23_PlH23_005964	brown	0.736	cilia_and_flagella_associated_protein_46	
HoiH23_PlH23_010598	brown	0.736	intraflagellar_transport_57	IFT57/IFT57/
HoiH23_PlH23_002449	brown	0.735	chromosome_10_open_reading_frame_67	DUF4709/
HoiH23_PlH23_001210	brown	0.735	lipoxygenase_homology_domains_1	PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/
HoiH23_PlH23_003131	brown	0.734	tetratricopeptide_repeat_domain_29	TPR_8/
HoiH23_PlH23_001832	brown	0.732	regulator_of_G_protein_signaling_22	RGS/RGS/
HoiH23_PlH23_001718	brown	0.731		LLC1/
HoiH23_PlH23_004250	brown	0.731		
HoiH23_PlH23_000054	brown	0.73	ankyrin_repeat_domain_42	Ank_2/Ank_2/
HoiH23_PlH23_002611	brown	0.729	dynein_axonemal_heavy_chain_6	DHC_N2/AAA_6/Dynein_AAA_lid/AAA_7/AAA_lid_1/AAA_8/MT/AAA_9/Dynein_heavy/AAA_lid_11/Dynein_C/
HoiH23_PlH23_003190	brown	0.729	coiled_coil_domain_containing_178	
HoiH23_PlH23_003506	brown	0.728	X_ray_radiation_resistance_associated_1	
HoiH23_PlH23_001439	brown	0.727	cilia_and_flagella_associated_protein_74	ASH/
HoiH23_PlH23_010721	brown	0.725	WD_repeat_domain_64	WD40/WD40/
HoiH23_PlH23_009921	brown	0.721	testis_expressed_55	DUF5582/
HoiH23_PlH23_011306	brown	0.721	centrosome_and_spindle_pole_associated_protein_1	
HoiH23_PlH23_000029	brown	0.721	NADP_dependent_oxidoreductase_domain_containing_1	F420_oxidored/
HoiH23_PlH23_006091	brown	0.72	leucine_rich_repeat_containing_72	LRR_9/
HoiH23_PlH23_000081	brown	0.72		
HoiH23_PlH23_005668	brown	0.719	tubulin_tyrosine_ligase_like_4	TTL/
HoiH23_PlH23_005402	brown	0.718		DUF3827/
HoiH23_PlH23_010198	brown	0.718	clusterin_associated_protein_1	Cluap1/
HoiH23_PlH23_005198	brown	0.718	HYDIN_axonemal_central_pair_apparatus_protein	Hydin_ADK/
HoiH23_PlH23_002055	brown	0.717		
HoiH23_PlH23_001067	brown	0.717	intraflagellar_transport_52	ABC_transp_aux/
HoiH23_PlH23_004524	brown	0.716	chromosome_11_open_reading_frame_1	DUF1143/
HoiH23_PlH23_003323	brown	0.715	chromosome_5_open_reading_frame_49	DUF4541/
HoiH23_PlH23_005475	brown	0.713	F_box_and_leucine_rich_repeat_protein_13	F-box-like/LRR_6/LRR_6/LRR_6/
HoiH23_PlH23_010288	brown	0.712	MORN_repeat_containing_1	MORN/MORN/MORN/MORN/MORN/MORN/MORN/MORN/
HoiH23_PlH23_001889	brown	0.711	cilia_and_flagella_associated_protein_54	DUF4486/
HoiH23_PlH23_007237	brown	0.711	ankyrin_repeat_and_EF_hand_domain_containing_1	Ank_2/Ank_2/Ank_4/EF-hand_7/Ank_4/
HoiH23_PlH23_009961	brown	0.709	Tctex1_domain_containing_1	Tctex-1/
HoiH23_PlH23_001635	brown	0.708	dynein_light_chain_roadblock_type_2	Robl_LC7/
HoiH23_PlH23_003914	brown	0.708	epithelial_cell_transforming_2_like	F-box-like/RhoGEF/
HoiH23_PlH23_002606	brown	0.707	leucine_rich_repeats_and_guanylate_kinase_domain_containing	LRR_4/LRR_9/Guanylate_kin/
HoiH23_PlH23_009045	brown	0.706	ankyrin_repeat_domain_46	Ank_2/Ank/
HoiH23_PlH23_004309	brown	0.705		
HoiH23_PlH23_009576	brown	0.705		
HoiH23_PlH23_003136	brown	0.705	androglobin	Peptidase_C2/
HoiH23_PlH23_003933	brown	0.704	chromosome_11_open_reading_frame_65	IQ/IQ/
HoiH23_PlH23_006868	brown	0.704	sirtuin_3	SIR2/
HoiH23_PlH23_005754	brown	0.703	LRP2_binding_protein	TPR_8/Sel1/Sel1/Sel1/Sel1/Sel1/
HoiH23_PlH23_009422	brown	0.702	MOK_protein_kinase	Pkinase/
HoiH23_PlH23_003260	brown	0.702		
HoiH23_PlH23_003217	brown	0.699	dpy_30_histone_methyltransferase_complex_regulatory_subunit	Dpy-30/
HoiH23_PlH23_003794	brown	0.698		
HoiH23_PlH23_004146	brown	0.697	lymphocyte_expansion_molecule	SHIPPO-rpt/SHIPPO-rpt/SHIPPO-rpt/
HoiH23_PlH23_002026	brown	0.697		
HoiH23_PlH23_006235	brown	0.696	family_with_sequence_similarity_184_member_B	
HoiH23_PlH23_000068	brown	0.696		DUF4612/
HoiH23_PlH23_000876	brown	0.695		DUF4549/
HoiH23_PlH23_003642	brown	0.695	intraflagellar_transport_43	IFT43/
HoiH23_PlH23_000272	brown	0.695	chromosome_6_open_reading_frame_118	TSNAXIP1_N/
HoiH23_PlH23_001272	brown	0.695	tankyrase_2	Ank_2/Ank_2/Ank_4/Ank_4/
HoiH23_PlH23_001118	brown	0.692	RP1_axonemal_microtubule_associated	DCX/DCX/PLAT/PLAT/FGF/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/PLAT/
HoiH23_PlH23_008884	brown	0.691	centrosomal_protein_41	Rhodanese/
HoiH23_PlH23_009788	brown	0.69	coiled_coil_domain_containing_89	
HoiH23_PlH23_005738	brown	0.688	leucine_rich_repeat_containing_69	LRR_8/
HoiH23_PlH23_007804	brown	0.688		
HoiH23_PlH23_003029	brown	0.688	WD_repeat_domain_87	WD40/WD40/
HoiH23_PlH23_004979	brown	0.688	WD_repeat_domain_49	EF-hand_8/WD40/WD40/WD40/WD40/WD40/
HoiH23_PlH23_005021	brown	0.686	CAP_Gly_domain_containing_linker_protein_2	CAP_GLY/
HoiH23_PlH23_004051	brown	0.686	leucine_rich_repeat_containing_74A	LRR_6/LRR_6/LRR_6/LRR_6/LRR_6/EF-hand_7/
HoiH23_PlH23_009304	brown	0.685		
HoiH23_PlH23_002129	brown	0.684	EF_hand_calcium_binding_domain_6	EF-hand_8/
HoiH23_PlH23_006626	brown	0.684		TEX33/
HoiH23_PlH23_000059	brown	0.682	chibby_family_member_1_beta_catenin_antagonist	Chibby/
HoiH23_PlH23_008316	brown	0.681	NMDA_receptor_synaptonuclear_signaling_and_neuronal_migration_factor	
HoiH23_PlH23_004093	brown	0.681	MAM_and_LDL_receptor_class_A_domain_containing_1	MAM/Kringle/SRCR/SRCR/MAM/Kringle/SRCR/SRCR/
HoiH23_PlH23_002552	brown	0.679	intraflagellar_transport_122	WD40/WD40/WD40/
HoiH23_PlH23_003201	brown	0.679	protein_phosphatase_1_regulatory_subunit_42	LRR_4/
HoiH23_PlH23_005987	brown	0.679	dynein_axonemal_assembly_factor_2	PIH1/PIH1_CS/
HoiH23_PlH23_000112	brown	0.678	testis_expressed_47	
HoiH23_PlH23_004071	brown	0.678	HEAT_repeat_containing_9	HEAT_2/
HoiH23_PlH23_005116	brown	0.677	sperm_flagellar_1	CH_2/
HoiH23_PlH23_004308	brown	0.676		
HoiH23_PlH23_004046	brown	0.674	doublecortin_domain_containing_1	DCX/DCX/
HoiH23_PlH23_006239	brown	0.673	WD_repeat_domain_93	
HoiH23_PlH23_002373	brown	0.673	intraflagellar_transport_80	WD40/WD40/WD40/
HoiH23_PlH23_009676	brown	0.673	ubiquitin_conjugating_enzyme_E2_U	UQ_con/UQ_con/
HoiH23_PlH23_004886	brown	0.673	coiled_coil_domain_containing_87	
HoiH23_PlH23_010690	brown	0.672	phospholipid_scramblase_1	Scramblase/
HoiH23_PlH23_007284	brown	0.672	intraflagellar_transport_20	IFT20/
HoiH23_PlH23_007503	brown	0.672	outer_dense_fiber_of_sperm_tails_3	SHIPPO-rpt/SHIPPO-rpt/SHIPPO-rpt/SHIPPO-rpt/SHIPPO-rpt/SHIPPO-rpt/
HoiH23_PlH23_010114	brown	0.671		
HoiH23_PlH23_002984	brown	0.67		
HoiH23_PlH23_001966	brown	0.67	chromosome_22_open_reading_frame_23	UPF0193/
HoiH23_PlH23_003224	brown	0.67	cilia_and_flagella_associated_protein_73	DUF4200/
HoiH23_PlH23_003934	brown	0.669	cyclic_nucleotide_binding_domain_containing_2	cNMP_binding/
HoiH23_PlH23_010087	brown	0.668		
HoiH23_PlH23_006221	brown	0.668	family_with_sequence_similarity_81_member_A	
HoiH23_PlH23_000839	brown	0.667	MYCBP_associated_protein	MYCBPAP/
HoiH23_PlH23_006557	brown	0.666		
HoiH23_PlH23_002355	brown	0.666	NME_NM23_family_member_7	NDK/NDK/
HoiH23_PlH23_002846	brown	0.664	ciliogenesis_associated_kinase_1	Pkinase/
HoiH23_PlH23_004553	brown	0.664	WD_repeat_domain_49	WD40/WD40/WD40/WD40/
HoiH23_PlH23_008878	brown	0.664	tetratricopeptide_repeat_domain_26	
HoiH23_PlH23_006582	brown	0.664	chromosome_7_open_reading_frame_31	DUF4555/
HoiH23_PlH23_002805	brown	0.663	cyclic_nucleotide_binding_domain_containing_1	cNMP_binding/
HoiH23_PlH23_008365	brown	0.663	calcyphosine_like	EF-hand_7/EF-hand_5/
HoiH23_PlH23_005766	brown	0.662	HEAT_repeat_containing_4	HEAT_2/
HoiH23_PlH23_003145	brown	0.661		
HoiH23_PlH23_008926	brown	0.661	coiled_coil_domain_containing_60	DUF4698/PH/PH/BTK/PH/BTK/DUF4698/
HoiH23_PlH23_002778	brown	0.66	SS_nuclear_autoantigen_1	
HoiH23_PlH23_004528	brown	0.657		DUF5526/
HoiH23_PlH23_004333	brown	0.655		CCDC66/
HoiH23_PlH23_002690	brown	0.655	DLEC1_cilia_and_flagella_associated_protein	
HoiH23_PlH23_005407	brown	0.654	cyclic_nucleotide_binding_domain_containing_2	cNMP_binding/
HoiH23_PlH23_003496	brown	0.653	intraflagellar_transport_81	IFT81_CH/
HoiH23_PlH23_006405	brown	0.651	intraflagellar_transport_46	IFT46_B_C/
HoiH23_PlH23_003189	brown	0.65		
HoiH23_PlH23_002526	brown	0.649	tetratricopeptide_repeat_domain_28	TPR_12/CHAT/
HoiH23_PlH23_011673	brown	0.649	protein_phosphatase_1_regulatory_subunit_27	Ank_2/
HoiH23_PlH23_008088	brown	0.649	NACHT_and_WD_repeat_domain_containing_1	F5_F8_type_C/NACHT/WD40/WD40/
HoiH23_PlH23_006939	brown	0.648	troponin_C2_fast_skeletal_type	
HoiH23_PlH23_000004	brown	0.647	alpha_tubulin_acetyltransferase_1	Acetyltransf_16/
HoiH23_PlH23_010133	brown	0.646	family_with_sequence_similarity_227_member_B	FWWh/
HoiH23_PlH23_000489	brown	0.646	leucine_rich_repeat_containing_61	
HoiH23_PlH23_004827	brown	0.645		
HoiH23_PlH23_006335	brown	0.645		
HoiH23_PlH23_002981	brown	0.645	annexin_A7	KIAA1430/Annexin/Annexin/Annexin/Annexin/
HoiH23_PlH23_001603	brown	0.645	tetratricopeptide_repeat_domain_30B	
HoiH23_PlH23_002376	brown	0.645	MINDY_lysine_48_deubiquitinase_4	DUF4205/
HoiH23_PlH23_001566	brown	0.643		
HoiH23_PlH23_003198	brown	0.642		Patatin/
HoiH23_PlH23_002378	brown	0.642	chromosome_X_open_reading_frame_58	
HoiH23_PlH23_010517	brown	0.639	cyclin_dependent_kinase_like_2	Pkinase/
HoiH23_PlH23_000130	brown	0.635	glutamine_rich_2	DUF4795/
HoiH23_PlH23_006378	brown	0.633		
HoiH23_PlH23_010992	brown	0.632		
HoiH23_orphan_735	brown	0.63	NA	NA
HoiH23_PlH23_007721	brown	0.63	ankyrin_repeat_and_MYND_domain_containing_1	MORN/MORN/MORN/MORN/MORN/MORN/Ank_2/zf-MYND/
HoiH23_PlH23_000853	brown	0.628	tetratricopeptide_repeat_domain_23	
HoiH23_PlH23_010186	brown	0.628	elongin_C	Skp1_POZ/
HoiH23_PlH23_006820	brown	0.627		
HoiH23_PlH23_004349	brown	0.627	ADP_ribosylation_factor_like_GTPase_13B	Arf/
HoiH23_PlH23_008896	brown	0.625	kelch_repeat_and_BTB_domain_containing_4	Agenet/BTB/
HoiH23_PlH23_001531	brown	0.624	protein_phosphatase_1_regulatory_subunit_7	
HoiH23_PlH23_000473	brown	0.624	protein_phosphatase_1_regulatory_subunit_36	PPPI_inhib/
HoiH23_PlH23_003306	brown	0.623	zinc_finger_DHHC_type_containing_1	DHHC/
HoiH23_PlH23_004759	brown	0.623		
HoiH23_orphan_1837	brown	0.621	NA	NA
HoiH23_PlH23_004790	brown	0.62		
HoiH23_PlH23_002173	brown	0.619	centrin_3	EF-hand_7/EF-hand_7/
HoiH23_PlH23_004373	brown	0.619	transient_receptor_potential_cation_channel_subfamily_M_member_3	LSDAT_euk/Ion_trans/
HoiH23_PlH23_000353	brown	0.618	leucine_rich_repeat_containing_43	
HoiH23_orphan_20	brown	0.618	NA	NA
HoiH23_orphan_1294	brown	0.616	NA	NA
HoiH23_PlH23_002813	brown	0.614	heat_shock_protein_family_B_small_member_11	
HoiH23_orphan_920	brown	0.61	NA	NA
HoiH23_PlH23_004445	brown	0.609	double_zinc_ribbon_and_ankyrin_repeat_domains_1	Fn3_assoc/DZR/Ank_2/
HoiH23_PlH23_003999	brown	0.607	tubulin_tyrosine_ligase_like_8	TTL/
HoiH23_PlH23_005683	brown	0.604	IQ_motif_containing_E	IQ/
HoiH23_PlH23_003678	brown	0.601	casein_kinase_1_alpha_1	Pkinase/
HoiH23_PlH23_009920	brown	0.6	EMAP_like_6	HELP/WD40/WD40/WD40/WD40/HELP/WD40/WD40/WD40/WD40/HELP/WD40/ANAPC4_WD40/WD40/
HoiH23_PlH23_001042	brown	0.597	doublecortin_like_kinase_1	DCX/DCX/Pkinase/
HoiH23_PlH23_005850	brown	0.597	deltex_E3_ubiquitin_ligase_2	WWE/zf-RING_2/DTC/
HoiH23_PlH23_002002	brown	0.595	transmembrane_protein_232	TMEM232/TMEM232/
HoiH23_PlH23_000370	brown	0.594		
HoiH23_PlH23_000993	brown	0.593	chromosome_17_open_reading_frame_98	DUF4542/
HoiH23_PlH23_006927	brown	0.593	cyclic_nucleotide_binding_domain_containing_2	cNMP_binding/
HoiH23_PlH23_010271	brown	0.591	leucine_rich_repeat_containing_63	LRR_8/
HoiH23_PlH23_005069	brown	0.591	cilia_and_flagella_associated_protein_221	PapD-like/
HoiH23_PlH23_002505	brown	0.59		
HoiH23_PlH23_001921	brown	0.589	dual_specificity_tyrosine_phosphorylation_regulated_kinase_2	Pkinase/
HoiH23_PlH23_009287	brown	0.587		
HoiH23_PlH23_001567	brown	0.585	dynein_2_intermediate_chain_1	
HoiH23_PlH23_010935	brown	0.585	WD_repeat_and_SOCS_box_containing_2	WD40/
HoiH23_PlH23_002564	brown	0.585	intraflagellar_transport_172	
HoiH23_PlH23_010201	brown	0.584	WD_repeat_domain_49	WD40/WD40/WD40/
HoiH23_PlH23_002270	brown	0.584	lamin_tail_domain_containing_1	LTD/
HoiH23_PlH23_008760	brown	0.583	DnaJ_heat_shock_protein_family_Hsp40_member_C27	Ras/
HoiH23_PlH23_001656	brown	0.581	protein_phosphatase_3_regulatory_subunit_B_beta	EF-hand_7/EF-hand_7/
HoiH23_PlH23_003701	brown	0.58		DUF2475/
HoiH23_orphan_1386	brown	0.58	NA	NA
HoiH23_PlH23_005396	brown	0.577		
HoiH23_orphan_2437	brown	0.577	NA	NA
HoiH23_PlH23_005604	brown	0.575	enkurin_domain_containing_1	Enkurin/
HoiH23_orphan_1945	brown	0.575	NA	NA
HoiH23_orphan_724	brown	0.575	NA	NA
HoiH23_PlH23_008827	brown	0.574	tetratricopeptide_repeat_domain_16	TPR_16/
HoiH23_PlH23_011139	brown	0.573	DnaJ_heat_shock_protein_family_Hsp40_member_C27	Ras/DnaJ/
HoiH23_orphan_2054	brown	0.573	NA	NA
HoiH23_PlH23_006895	brown	0.571	vasohibin_1	Vasohibin/
HoiH23_PlH23_003486	brown	0.57	RAB28_member_RAS_oncogene_family	Ras/
HoiH23_PlH23_004433	brown	0.57		
HoiH23_PlH23_008686	brown	0.57	ADP_ribosylation_factor_like_GTPase_6	Arf/
HoiH23_PlH23_006421	brown	0.569	intraflagellar_transport_140	ANAPC4_WD40/PPR/
