orthogroup	orthogroup_name
OG_2389	OG_2389:adenosine_A2b_receptor/angiotensin_II_receptor_type_2/bombesin_receptor_subtype_3/bradykinin_receptor_B2/C_C_motif_chemokine_receptor_4/cholinergic_receptor_muscarinic_3/G_protein_coupled_receptor_183/G_protein_coupled_receptor_50/galanin_receptor_1/galanin_receptor_2/gastrin_releasing_peptide_receptor/growth_hormone_secretagogue_receptor/histamine_receptor_H2/neuromedin_B_receptor/neuromedin_U_receptor_2/neuropeptide_FF_receptor_1/neuropeptides_B_and_W_receptor_1/neuropeptides_B_and_W_receptor_2/olfactory_receptor_family_11_subfamily_G_member_2/opioid_receptor_kappa_1/opioid_receptor_mu_1/opioid_related_nociceptin_receptor_1/somatostatin_receptor_1/somatostatin_receptor_2/somatostatin_receptor_5/tachykinin_receptor_1/tachykinin_receptor_3
OG_2399	OG_2399:ankyrin_repeat_and_BTB_domain_containing_1/BTB_domain_containing_19/Btbd3/Rho_related_BTB_domain_containing_1
OG_2400	OG_2400:Cbx6/chromobox_2/chromobox_7/chromobox_8
OG_2401	OG_2401:TIMP_metallopeptidase_inhibitor_1/TIMP_metallopeptidase_inhibitor_2/Timp2
OG_2403	OG_2403:epoxide_hydrolase_1
OG_2408	NA
OG_2413	OG_2413:AC019117.3/AHR/AHRR
OG_2415	OG_2415:
OG_2420	OG_2420:Hcn1
OG_2421	OG_2421:cytochrome_b561
OG_2430	OG_2430:5_hydroxytryptamine_receptor_1D/5_hydroxytryptamine_receptor_1E/5_hydroxytryptamine_receptor_2A/5_hydroxytryptamine_receptor_2C/5_hydroxytryptamine_receptor_7/adrenoceptor_beta_2/aprataxin_and_PNKP_like_factor/bombesin_receptor_subtype_3/C_X_C_motif_chemokine_receptor_6/cholinergic_receptor_muscarinic_1/cholinergic_receptor_muscarinic_3/cholinergic_receptor_muscarinic_5/dopamine_receptor_D1/endothelin_receptor_type_A/G_protein_coupled_receptor_15/G_protein_coupled_receptor_19/G_protein_coupled_receptor_65/G_protein_coupled_receptor_84/galanin_receptor_1/gastrin_releasing_peptide_receptor/gonadotropin_releasing_hormone_receptor/histamine_receptor_H4/hypocretin_receptor_2/KISS1_receptor/neuromedin_U_receptor_2/neuropeptide_FF_receptor_1/neuropeptide_FF_receptor_2/neuropeptide_Y_receptor_Y1/neuropeptide_Y_receptor_Y2/neuropeptide_Y_receptor_Y4_2/opioid_receptor_kappa_1/oxoglutarate_receptor_1/prokineticin_receptor_2/prolactin_releasing_hormone_receptor/purinergic_receptor_P2Y1/pyroglutamylated_RFamide_peptide_receptor/somatostatin_receptor_2/somatostatin_receptor_5/tachykinin_receptor_1/tachykinin_receptor_3
OG_2436	OG_2436:Cep170b
OG_2440	OG_2440:cubilin/tolloid_like_1/tolloid_like_2
OG_2443	NA
OG_2444	OG_2444:BCL2_like_1
OG_2445	OG_2445:Dmx_like_1/Dmxl2/WD_repeat_domain_87
OG_2446	OG_2446:Slc25a22/solute_carrier_family_25_member_18/solute_carrier_family_25_member_22
OG_2449	NA
OG_2451	NA
OG_2453	NA
OG_2454	OG_2454:activating_transcription_factor_6/ATF6/ATF6B
OG_2457	OG_2457:PHD_finger_protein_24/Phf24
OG_2458	OG_2458:erythrocyte_membrane_protein_band_4.1_like_4A
OG_2459	OG_2459:Kcnc1/Kcnc2/Kcnc3
OG_2461	OG_2461:insulin_like_growth_factor_2_mRNA_binding_protein_1/insulin_like_growth_factor_2_mRNA_binding_protein_2/insulin_like_growth_factor_2_mRNA_binding_protein_3
OG_2462	OG_2462:Enah/ENAH_actin_regulator/Evl
OG_2469	OG_2469:5_hydroxytryptamine_receptor_1A/5_hydroxytryptamine_receptor_1B/5_hydroxytryptamine_receptor_1D/5_hydroxytryptamine_receptor_1E/5_hydroxytryptamine_receptor_2A/5_hydroxytryptamine_receptor_4/adenosine_A2a_receptor/adenosine_A2b_receptor/adenosine_A3_receptor/adrenoceptor_alpha_1A/adrenoceptor_alpha_1B/adrenoceptor_alpha_1D/adrenoceptor_beta_2/C_X_C_motif_chemokine_receptor_1/Cnr1/dopamine_receptor_D2/dopamine_receptor_D3/dopamine_receptor_D5/follicle_stimulating_hormone_receptor/G_protein_coupled_receptor_101/G_protein_coupled_receptor_12/G_protein_coupled_receptor_161/G_protein_coupled_receptor_21/G_protein_coupled_receptor_26/G_protein_coupled_receptor_50/G_protein_coupled_receptor_52/G_protein_coupled_receptor_61/histamine_receptor_H2/hypocretin_receptor_2/melanin_concentrating_hormone_receptor_1/melatonin_receptor_1A/melatonin_receptor_1B/neuropeptide_FF_receptor_1/neuropeptide_FF_receptor_2/neuropeptide_Y_receptor_Y1/olfactory_receptor_family_4_subfamily_D_member_6/olfactory_receptor_family_4_subfamily_K_member_2/olfactory_receptor_family_4_subfamily_L_member_1/opioid_receptor_mu_1/opsin_1_long_wave_sensitive/opsin_1_short_wave_sensitive/opsin_3/opsin_4/prolactin_releasing_hormone_receptor/retinal_pigment_epithelium_derived_rhodopsin_homolog/solute_carrier_family_29_member_3/somatostatin_receptor_1/somatostatin_receptor_2/somatostatin_receptor_5/tachykinin_receptor_2/trace_amine_associated_receptor_1/trace_amine_associated_receptor_2/trace_amine_associated_receptor_9
OG_2473	OG_2473:agrin/Tmeff2
OG_2476	OG_2476:BTB_domain_containing_8/ectodermal_neural_cortex_1/Enc1/Kbtbd11/kelch_domain_containing_7B/kelch_like_family_member_12/kelch_like_family_member_15/kelch_like_family_member_18/kelch_like_family_member_20/kelch_like_family_member_23/kelch_like_family_member_28/kelch_like_family_member_3/kelch_like_family_member_36/kelch_like_family_member_6/kelch_like_family_member_8/kelch_repeat_and_BTB_domain_containing_12/kelch_repeat_and_BTB_domain_containing_2/Zbtb18
OG_2483	OG_2483:A_kinase_anchoring_protein_9/Akap9
OG_2486	OG_2486:major_facilitator_superfamily_domain_containing_6
OG_2489	OG_2489:Pafah1b3
OG_2490	NA
OG_2493	NA
OG_2501	OG_2501:delta_like_canonical_Notch_ligand_3/fibrillin_3
OG_2503	OG_2503:neural_cell_adhesion_molecule_2/neuroplastin/Nptn
OG_2512	OG_2512:fatty_acid_desaturase_1/fatty_acid_desaturase_2/fatty_acid_desaturase_3
OG_2514	OG_2514:actinin_alpha_1/actinin_alpha_2/actinin_alpha_4/Nav1/Nav2/neuron_navigator_1/neuron_navigator_2/neuron_navigator_3
OG_2524	OG_2524:DBX1/DBX2/HLX
OG_2525	OG_2525:chromosome_8_open_reading_frame_37
OG_2528	OG_2528:Ncam1/neural_cell_adhesion_molecule_2/roundabout_guidance_receptor_2
OG_2536	OG_2536:receptor_accessory_protein_2/Reep1/Reep2
OG_2538	OG_2538:supervillin
OG_2539	NA
OG_2540	OG_2540:CARHSP1/CSDC2/Csdc2
OG_2542	NA
OG_2544	OG_2544:actinin_alpha_1/actinin_alpha_2
OG_2549	OG_2549:SIX3/SIX6
OG_2551	OG_2551:HECT_and_RLD_domain_containing_E3_ubiquitin_protein_ligase_2/HECT_and_RLD_domain_containing_E3_ubiquitin_protein_ligase_4/HECT_and_RLD_domain_containing_E3_ubiquitin_protein_ligase_family_member_6
OG_2552	NA
OG_2554	OG_2554:ATPase_phospholipid_transporting_11B_putative
OG_2556	OG_2556:NA
OG_2559	OG_2559:cysteine_rich_secretory_protein_3/GLI_pathogenesis_related_2/GLIPR1_like_1
OG_2563	OG_2563:EMX1/EMX2/NOTO/VAX1/VAX2
OG_2565	OG_2565:ring_finger_protein_38/ring_finger_protein_44
OG_2575	OG_2575:5_hydroxytryptamine_receptor_1A/5_hydroxytryptamine_receptor_4/adenosine_A2b_receptor/Adora1/adrenoceptor_alpha_1A/adrenoceptor_alpha_1B/adrenoceptor_beta_2/adrenoceptor_beta_3/Chrm1/dopamine_receptor_D1/histamine_receptor_H2/prolactin_releasing_hormone_receptor/trace_amine_associated_receptor_1/trace_amine_associated_receptor_6/trace_amine_associated_receptor_8/trace_amine_associated_receptor_9
OG_2576	NA
OG_2579	OG_2579:leucine_rich_repeat_containing_27
OG_2584	OG_2584:like_AC097634.4/FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXC1/FOXC2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3/FOXF1/FOXF2/FOXG1/FOXH1/FOXI1/FOXI2/FOXI3/FOXJ1/FOXJ2/FOXJ3/FOXK1/FOXK2/FOXL1/FOXL2/FOXL3/FOXM1/FOXN1/FOXN2/FOXN3/FOXN4/FOXO1/FOXO3/FOXO3B/FOXO4/FOXO6/FOXP1/FOXP2/FOXP3/FOXP4/FOXQ1/FOXR1/FOXR2/FOXS1
OG_2589	OG_2589:Bardet_Biedl_syndrome_9
OG_2591	OG_2591:SEL1L_family_member_3
OG_2592	NA
OG_2593	OG_2593:kinase_insert_domain_receptor/leucine_rich_repeats_and_immunoglobulin_like_domains_1/neuronal_growth_regulator_1/roundabout_guidance_receptor_1
OG_2595	OG_2595:F_box_and_WD_repeat_domain_containing_7/Fbxw7
OG_2599	OG_2599:cyclin_dependent_kinase_20/myotubularin_related_protein_14
OG_2600	OG_2600:myosin_light_chain_6
OG_2603	OG_2603:FEZF1/FEZF2;zf-met.HG1.53/ZBTB25;zf-met.HG1.53
OG_2608	OG_2608:PHD_and_ring_finger_domains_1
OG_2609	NA
OG_2611	OG_2611:centrosomal_protein_250/ciliary_rootlet_coiled_coil_rootletin
OG_2613	NA
OG_2617	NA
OG_2618	OG_2618:SEL1L_adaptor_subunit_of_ERAD_E3_ubiquitin_ligase
OG_2623	OG_2623:peroxidasin
OG_2629	OG_2629:HMX1/HMX2/HMX3
OG_2631	OG_2631:RAB11_family_interacting_protein_3/RAB11_family_interacting_protein_4
OG_2635	OG_2635:cytochrome_P450_family_39_subfamily_A_member_1
OG_2637	OG_2637:Kcnq3
OG_2640	OG_2640:CUB_and_zona_pellucida_like_domains_1/deleted_in_malignant_brain_tumors_1/oncoprotein_induced_transcript_3/ribosomal_protein_L10a/signal_peptide_CUB_domain_and_EGF_like_domain_containing_1
OG_2643	OG_2643:G_protein_signaling_modulator_2
OG_2644	NA
OG_2651	OG_2651:death_associated_protein_kinase_1/multiple_PDZ_domain_crumbs_cell_polarity_complex_component/PATJ_crumbs_cell_polarity_complex_component
OG_2655	OG_2655:Epb41l1/Epb41l3/erythrocyte_membrane_protein_band_4.1_like_3
OG_2661	NA
OG_2662	NA
OG_2663	NA
OG_2667	OG_2667:frizzled_related_protein/secreted_frizzled_related_protein_4
OG_2668	OG_2668:NFKB_inhibitor_interacting_Ras_like_1/Nkiras1
OG_2672	OG_2672:reticulocalbin_1
OG_2678	OG_2678:CD74_molecule/nidogen_2/SPARC_osteonectin_cwcv_and_kazal_like_domains_proteoglycan_1/SPARC_related_modular_calcium_binding_1/SPARC_related_modular_calcium_binding_2/Sparcl1/Spock1/Spock2/Spock3
OG_2681	OG_2681:
OG_2685	NA
OG_2693	OG_2693:syndecan_binding_protein
OG_2695	OG_2695:H2A.Z_variant_histone_2
OG_2696	OG_2696:Ldhb
OG_2701	OG_2701:lactate_dehydrogenase_A_like_6A/malate_dehydrogenase_2/Mdh2
OG_2702	NA
OG_2711	OG_2711:dehydrogenase_reductase_7B/dehydrogenase_reductase_9/hydroxysteroid_17_beta_dehydrogenase_6/retinol_dehydrogenase_16/short_chain_dehydrogenase_reductase_family_9C_member_7
OG_2714	OG_2714:proprotein_convertase_subtilisin_kexin_type_7
OG_2717	OG_2717:prolyl_4_hydroxylase_subunit_beta
OG_2720	OG_2720:nocturnin
OG_2726	OG_2726:transmembrane_O_mannosyltransferase_targeting_cadherins_2
OG_2729	OG_2729:STIP1_homology_and_U_box_containing_protein_1/Stub1
OG_2736	OG_2736:ubiquitin_specific_peptidase_12/ubiquitin_specific_peptidase_46/Usp46
OG_2743	NA
OG_2745	OG_2745:Ppp1r9a/protein_phosphatase_1_regulatory_subunit_9B
OG_2746	OG_2746:like_HMGB1/HMGB2/HMGB3/HMGB4
OG_2748	OG_2748:Ppp3r1/protein_phosphatase_3_regulatory_subunit_B_alpha
OG_2755	OG_2755:Car10/Car11/carbonic_anhydrase_10/carbonic_anhydrase_12/carbonic_anhydrase_13/carbonic_anhydrase_2/carbonic_anhydrase_6/carbonic_anhydrase_7/carbonic_anhydrase_8/carbonic_anhydrase_9
OG_2760	OG_2760:inversin/transient_receptor_potential_cation_channel_subfamily_C_member_4/transient_receptor_potential_cation_channel_subfamily_C_member_5/transient_receptor_potential_cation_channel_subfamily_M_member_2/transient_receptor_potential_cation_channel_subfamily_M_member_8
OG_2767	OG_2767:neutrophil_cytosolic_factor_2
OG_2770	NA
OG_2771	OG_2771:Ncs1/neuronal_calcium_sensor_1
OG_2772	OG_2772:spondin_1/thrombospondin_type_1_domain_containing_7A/thrombospondin_type_1_domain_containing_7B
OG_2773	OG_2773:Ank2/ankyrin_1/ankyrin_2/caspase_2/Fas_associated_via_death_domain/Fas_cell_surface_death_receptor/p53_induced_death_domain_protein_1
OG_2774	OG_2774:protein_disulfide_isomerase_family_A_member_4/protein_disulfide_isomerase_family_A_member_6
OG_2777	OG_2777:AC105001.2/SOX4/SOX7/SOX8/SOX9/SOX10/SOX11/SOX12/SOX17/SOX18
OG_2778	NA
OG_2780	OG_2780:fibroblast_growth_factor_receptor_1/fibroblast_growth_factor_receptor_2/ret_proto_oncogene
OG_2782	NA
OG_2785	OG_2785:Dgkg/diacylglycerol_kinase_beta
OG_2786	OG_2786:ARNT/ARNT2/ARNTL/ARNTL2/Arnt2
OG_2787	OG_2787:Map2k1/mitogen_activated_protein_kinase_kinase_1/mitogen_activated_protein_kinase_kinase_2
OG_2789	OG_2789:Rab15
OG_2790	OG_2790:LIM_homeobox_5
OG_2793	OG_2793:RAB33B_member_RAS_oncogene_family
OG_2804	OG_2804:BAG_cochaperone_4
OG_2813	OG_2813:SPT3_homolog_SAGA_and_STAGA_complex_component
OG_2814	OG_2814:par_3_family_cell_polarity_regulator
OG_2816	OG_2816:Mapk1/mitogen_activated_protein_kinase_1
OG_2828	NA
OG_2829	OG_2829:calcium_calmodulin_dependent_serine_protein_kinase
OG_2830	NA
OG_2831	OG_2831:ectonucleotide_pyrophosphatase_phosphodiesterase_2/ectonucleotide_pyrophosphatase_phosphodiesterase_3/Enpp5
OG_2838	NA
OG_2840	OG_2840:kinesin_family_member_17
OG_2844	OG_2844:hemicentin_1/NACHT_and_WD_repeat_domain_containing_1/thrombospondin_1
OG_2846	OG_2846:acyl_CoA_synthetase_family_member_2
OG_2847	OG_2847:Kctd13/potassium_channel_tetramerization_domain_containing_10
OG_2850	OG_2850:cyclin_D2
OG_2852	OG_2852:H2AC1/H2AC4/H2AC6/H2AC7/H2AC8/H2AC11/H2AC12/H2AC13/H2AC14/H2AC15/H2AC16/H2AC17/H2AC18/H2AC19/H2AC20/H2AC21/H2AJ/H2AW/H2AX/H2aj
OG_2853	OG_2853:EEF1AKMT4_ECE2_readthrough/endothelin_converting_enzyme_1
OG_2856	NA
OG_2857	OG_2857:heat_shock_protein_family_A_Hsp70_member_5
OG_2858	OG_2858:BR_serine_threonine_kinase_2
OG_2866	NA
OG_2869	NA
OG_2871	OG_2871:protein_tyrosine_phosphatase_receptor_type_Q/Ptprd/Ptprs/sidekick_cell_adhesion_molecule_2
OG_2873	OG_2873:like_THAP3/THAP6
OG_2874	OG_2874:relaxin_family_peptide_receptor_2
OG_2886	OG_2886:EPH_receptor_A10/EPH_receptor_A3/EPH_receptor_A4/EPH_receptor_A5/EPH_receptor_A7/EPH_receptor_B2/EPH_receptor_B3/protein_tyrosine_phosphatase_receptor_type_F/protein_tyrosine_phosphatase_receptor_type_T
OG_2888	OG_2888:
OG_2892	OG_2892:
OG_2918	OG_2918:adhesion_G_protein_coupled_receptor_G6/bone_morphogenetic_protein_1/CUB_and_zona_pellucida_like_domains_1/cubilin/neuropilin_1/tolloid_like_1/tolloid_like_2
OG_2924	OG_2924:ADAM_metallopeptidase_with_thrombospondin_type_1_motif_12/ADAM_metallopeptidase_with_thrombospondin_type_1_motif_16/ADAM_metallopeptidase_with_thrombospondin_type_1_motif_18
OG_2931	OG_2931:Sorl1/sortilin_related_receptor_1
OG_2934	OG_2934:KLF1/KLF2/KLF3/KLF4/KLF5/KLF6/KLF7/KLF8/KLF12
OG_2941	OG_2941:protein_tyrosine_phosphatase_receptor_type_R/Ptpn5
OG_2943	OG_2943:Olfm1
OG_2944	OG_2944:cysteine_sulfinic_acid_decarboxylase/Gad1/Gad2/glutamate_decarboxylase_1/glutamate_decarboxylase_2
OG_2945	NA
OG_2946	OG_2946:protein_kinase_N2
OG_2950	OG_2950:CD109_molecule
OG_2951	OG_2951:BTB_domain_containing_18/kelch_like_family_member_28/Nacc2/Zbtb20/zinc_finger_and_BTB_domain_containing_12
OG_2954	OG_2954:GSX1/GSX2/MNX1
OG_2957	OG_2957:Pacsin1/protein_kinase_C_and_casein_kinase_substrate_in_neurons_1
OG_2959	NA
OG_2961	OG_2961:SH2_domain_containing_adaptor_protein_B/Src_homology_2_domain_containing_F
OG_2962	OG_2962:dopa_decarboxylase
OG_2965	OG_2965:fyn_related_Src_family_tyrosine_kinase/LCK_proto_oncogene_Src_family_tyrosine_kinase
OG_2968	OG_2968:Kcna1/Kcna2/Kcna6/Kcnb1/Kcnd2/Kcnf1/potassium_voltage_gated_channel_subfamily_A_member_1/potassium_voltage_gated_channel_subfamily_B_member_1/potassium_voltage_gated_channel_subfamily_B_member_2/potassium_voltage_gated_channel_subfamily_C_member_1
OG_2969	OG_2969:diacylglycerol_kinase_delta/diacylglycerol_kinase_eta
OG_2973	OG_2973:MAGE_family_member_D2/Maged1/Magee1/Ndn/NSE3_homolog_SMC5_SMC6_complex_component/Tro
OG_2977	OG_2977:thymosin_beta_10/thymosin_beta_15B/thymosin_beta_4_X_linked/Tmsb10/Tmsb4x
OG_2979	OG_2979:LIM_domain_binding_3/Pdlim7/sorbin_and_SH3_domain_containing_1
OG_2985	OG_2985:mex_3_RNA_binding_family_member_B/mex_3_RNA_binding_family_member_C
OG_2988	OG_2988:Ras_like_without_CAAX_1/Ras_like_without_CAAX_2/Rit2
OG_2989	OG_2989:speckle_type_BTB_POZ_protein/speckle_type_BTB_POZ_protein_like/Spop
OG_2993	OG_2993:leucine_rich_repeats_and_IQ_motif_containing_3
OG_2997	OG_2997:regulator_of_G_protein_signaling_1/regulator_of_G_protein_signaling_20/regulator_of_G_protein_signaling_21/Rgs17/Rgs4/Rgs8
OG_2998	OG_2998:Slc24a2/solute_carrier_family_24_member_1/solute_carrier_family_24_member_2
OG_3003	OG_3003:Rab3a/RAB3A_member_RAS_oncogene_family/Rab3c/RAB3C_member_RAS_oncogene_family
OG_3008	OG_3008:Gpr162
OG_3009	OG_3009:Ngef
OG_3011	OG_3011:RUN_domain_containing_3B/Rundc3a
OG_3012	OG_3012:Islr2
OG_3013	OG_3013:Agap3/ArfGAP_with_GTPase_domain_ankyrin_repeat_and_PH_domain_1
OG_3014	OG_3014:lysine_methyltransferase_2D
OG_3017	OG_3017:Adgra1
OG_3018	OG_3018:ankyrin_2
OG_3023	OG_3023:TRAF_type_zinc_finger_domain_containing_1
OG_3026	OG_3026:splicing_factor_SWAP
OG_3034	OG_3034:Snx10
OG_3037	OG_3037:Chchd6
OG_3039	OG_3039:Fgf12/Fgf13
OG_3043	OG_3043:like_NFKB1/NFKB2/REL/RELA/RELB
OG_3045	OG_3045:NIM1_serine_threonine_protein_kinase
OG_3047	OG_3047:NUMB_endocytic_adaptor_protein
OG_3050	OG_3050:Rap_associating_with_DIL_domain
OG_3052	OG_3052:ARX/like_AC025287.4/CPHXL/ESX1/ISX/NOBOX/PROP1/SEBOX/VSX1/VSX2/like_ARX/like_PAX2/PAX4/PAX5/PAX6/PAX8/like_SHOX/SHOX2/OTP/PITX1/PITX2/PITX3/RAX/RAX2
OG_3057	NA
OG_3059	OG_3059:Tia1/TIA1_cytotoxic_granule_associated_RNA_binding_protein
OG_3060	OG_3060:syntaxin_7/t_SNARE_domain_containing_1
OG_3065	OG_3065:
OG_3066	OG_3066:Prmt2
OG_3067	OG_3067:phospholipid_phosphatase_1/phospholipid_phosphatase_3/Plppr2/Plppr4
OG_3068	OG_3068:Satb1
OG_3071	OG_3071:PTPRF_interacting_protein_alpha_1
OG_3072	OG_3072:RAP1A_member_of_RAS_oncogene_family/RAP1B_member_of_RAS_oncogene_family
OG_3073	OG_3073:endoplasmic_reticulum_lectin_1/OS9_endoplasmic_reticulum_lectin
OG_3075	OG_3075:
OG_3079	OG_3079:RNA_binding_protein_mRNA_processing_factor
OG_3080	OG_3080:BHLHE40/BHLHE41/HELT/HES1/HES2/HES3/HES4/HES5/HES6/HES7
OG_3081	OG_3081:IRF1/IRF2
OG_3083	NA
OG_3085	NA
OG_3086	OG_3086:Kcnh7/potassium_voltage_gated_channel_subfamily_H_member_2/potassium_voltage_gated_channel_subfamily_H_member_5/potassium_voltage_gated_channel_subfamily_H_member_6/potassium_voltage_gated_channel_subfamily_H_member_7/potassium_voltage_gated_channel_subfamily_H_member_8
OG_3087	OG_3087:FAT_atypical_cadherin_1/FAT_atypical_cadherin_3
OG_3090	OG_3090:polyamine_modulated_factor_1_binding_protein_1
OG_3094	OG_3094:synaptotagmin_15
OG_3098	OG_3098:NKX2-1/NKX2-2/NKX2-3/NKX2-4/NKX2-5/NKX2-6/NKX2-8
OG_3100	NA
OG_3103	OG_3103:KN_motif_and_ankyrin_repeat_domains_4
OG_3104	OG_3104:neurogranin/Nrgn/sperm_autoantigenic_protein_17
OG_3105	OG_3105:Cadm1/Cadm2/Cadm3
OG_3109	OG_3109:NME_NM23_family_member_8
OG_3112	OG_3112:LRR_binding_FLII_interacting_protein_1/LRR_binding_FLII_interacting_protein_2
OG_3113	OG_3113:Dclk1/Dcx/doublecortin/doublecortin_like_kinase_1/doublecortin_like_kinase_2
OG_3116	NA
OG_3117	OG_3117:ring_finger_protein_130/zinc_and_ring_finger_3
OG_3120	OG_3120:guanylate_kinase_1/Guk1
OG_3123	OG_3123:ABL_proto_oncogene_1_non_receptor_tyrosine_kinase/erb_b2_receptor_tyrosine_kinase_4/growth_factor_receptor_bound_protein_14/HCK_proto_oncogene_Src_family_tyrosine_kinase/nuclear_factor_kappa_B_subunit_1
OG_3126	OG_3126:Ccdc92/coiled_coil_domain_containing_92
OG_3132	OG_3132:SP2/SP6/SP7/SP8/SP9/SP6/SP7/SP8/SP9;zf-met.HG1.76/Sp9
OG_3133	OG_3133:Ina/Krt10/lamin_A_C/lamin_B1/Nefl/Nefm
OG_3134	OG_3134:Zmat4
OG_3136	OG_3136:EF_hand_calcium_binding_domain_1/NBR1_autophagy_cargo_receptor/neurocalcin_delta
OG_3137	OG_3137:angiotensin_I_converting_enzyme
OG_3138	NA
OG_3140	OG_3140:mahogunin_ring_finger_1/ring_finger_protein_157/Rnf157
OG_3144	NA
OG_3145	OG_3145:OTP/PITX1/PITX2/PITX3/RAX/RAX2
OG_3150	NA
OG_3151	OG_3151:AC105001.2/SOX4/SOX7/SOX8/SOX9/SOX10/SOX11/SOX12/SOX17/SOX18/Sox11/Sox4
OG_3153	OG_3153:membrane_palmitoylated_protein_5
OG_3155	OG_3155:Fos_proto_oncogene_AP_1_transcription_factor_subunit/FOS/FOSB/FOSL1/FOSL2
OG_3158	OG_3158:cysteine_rich_transmembrane_BMP_regulator_1/Igfbp5/Igfbp6
OG_3159	NA
OG_3163	OG_3163:adenylate_cyclase_9
OG_3166	OG_3166:catenin_delta_1/catenin_delta_2/Ctnnd2/Pkp4
OG_3169	OG_3169:netrin_1
OG_3170	OG_3170:unk_like_zinc_finger/unk_zinc_finger
OG_3175	NA
OG_3178	OG_3178:NADH_ubiquinone_oxidoreductase_subunit_A11/Ndufa11
OG_3180	OG_3180:protein_kinase_cAMP_dependent_type_II_regulatory_subunit_alpha/protein_kinase_cAMP_dependent_type_II_regulatory_subunit_beta
OG_3181	OG_3181:Camk4
OG_3183	OG_3183:FAT_atypical_cadherin_4/Pcdh10/Pcdh17
OG_3184	OG_3184:Napg/NSF_attachment_protein_gamma
OG_3189	OG_3189:5_hydroxytryptamine_receptor_7/apelin_receptor/C_X_C_motif_chemokine_receptor_1/C_X_C_motif_chemokine_receptor_2/G_protein_coupled_receptor_101/G_protein_coupled_receptor_135/G_protein_coupled_receptor_161/G_protein_coupled_receptor_50/melatonin_receptor_1A/opsin_4/pyroglutamylated_RFamide_peptide_receptor/somatostatin_receptor_1/somatostatin_receptor_2/somatostatin_receptor_5
OG_3191	OG_3191:Nebl
OG_3212	OG_3212:G_protein_subunit_beta_1/Gnb1
OG_3215	OG_3215:FLVCR_heme_transporter_1
OG_3216	OG_3216:Araf/B_Raf_proto_oncogene_serine_threonine_kinase
OG_3218	OG_3218:Mmp17
OG_3225	OG_3225:ring_finger_protein_19A_RBR_E3_ubiquitin_protein_ligase
OG_3231	OG_3231:CECR2_histone_acetyl_lysine_reader
OG_3241	OG_3241:ankyrin_repeat_and_fibronectin_type_III_domain_containing_1
OG_3248	NA
OG_3249	OG_3249:Eif4g3/eukaryotic_translation_initiation_factor_4_gamma_1/eukaryotic_translation_initiation_factor_4_gamma_3
OG_3253	OG_3253:C_type_lectin_domain_containing_6A/C_type_lectin_domain_family_4_member_C/collectin_subfamily_member_11/collectin_subfamily_member_12/mannose_receptor_C_type_1/phospholipase_A2_receptor_1/regenerating_family_member_4/surfactant_protein_D
OG_3254	OG_3254:cyclin_dependent_kinase_like_1
OG_3260	OG_3260:bone_marrow_stromal_cell_antigen_1/CD38_molecule
OG_3272	NA
OG_3275	OG_3275:XBP1
OG_3278	OG_3278:DIRAS_family_GTPase_2/Diras1/Diras2/RAP1A_member_of_RAS_oncogene_family/RAP2A_member_of_RAS_oncogene_family/RAS_like_proto_oncogene_A/RAS_like_proto_oncogene_B/Rasl10a
OG_3289	OG_3289:exportin_1
OG_3292	OG_3292:
OG_3293	OG_3293:double_C2_domain_beta/intersectin_1/rabphilin_3A
OG_3297	OG_3297:gamma_glutamyltransferase_1
OG_3298	OG_3298:synaptotagmin_1/synaptotagmin_7/Syt11/Syt4
OG_3302	NA
OG_3304	OG_3304:Slc32a1/solute_carrier_family_32_member_1/solute_carrier_family_36_member_4
OG_3306	OG_3306:ubiquitin_specific_peptidase_20/ubiquitin_specific_peptidase_33
OG_3314	NA
OG_3315	OG_3315:EPH_receptor_A4/EPH_receptor_A5/EPH_receptor_B1/Epha4/Epha5
OG_3320	OG_3320:GFI1/GFI1B/GFI1/GFI1B;zf-met.HG1.75
OG_3323	OG_3323:hippocalcin_like_1/Hpca/Hpcal1/Ncald
OG_3324	OG_3324:Atp2b1/Atp2b2/Atp2b4/ATPase_plasma_membrane_Ca2_transporting_2
OG_3325	OG_3325:leucine_rich_transmembrane_and_O_methyltransferase_domain_containing
OG_3333	OG_3333:abhydrolase_domain_containing_12_lysophospholipase
OG_3335	OG_3335:Epm2aip1
OG_3342	OG_3342:solute_carrier_family_38_member_11
OG_3344	OG_3344:calcium_voltage_gated_channel_subunit_alpha1_I
OG_3347	OG_3347:sterile_alpha_and_TIR_motif_containing_1
OG_3360	OG_3360:Eif4a2/eukaryotic_translation_initiation_factor_4A2
OG_3362	OG_3362:Cacna1a/Cacna1e/calcium_voltage_gated_channel_subunit_alpha1_C/calcium_voltage_gated_channel_subunit_alpha1_S
OG_3370	OG_3370:von_Willebrand_factor_A_domain_containing_3B
OG_3371	OG_3371:dystroglycan_1
OG_3373	OG_3373:eukaryotic_translation_initiation_factor_4_gamma_1/eukaryotic_translation_initiation_factor_4_gamma_2/eukaryotic_translation_initiation_factor_4_gamma_3
OG_3390	OG_3390:Kifc2/kinesin_family_member_C3
