orthogroup	name
OG_6638	HECT_domain_E3_ubiquitin_protein_ligase_2
OG_6639	solute_carrier_family_25_member_37
OG_6640	WD_repeat_domain_25,receptor_for_activated_C_kinase_1,CORO7_PAM16_readthrough
OG_6641	histamine_receptor_H2
OG_6642	
OG_6643	
OG_6644	
OG_6645	
OG_6646	adenosine_deaminase
OG_6647	potassium_inwardly_rectifying_channel_subfamily_J_member_10
OG_6648	potassium_inwardly_rectifying_channel_subfamily_J_member_5
OG_6649	
OG_6650	protein_kinase_DNA_activated_catalytic_subunit
OG_6651	actin_related_protein_8
OG_6652	adenylosuccinate_lyase
OG_6653	
OG_6654	enoyl_CoA_hydratase_short_chain_1,enoyl_CoA_delta_isomerase_1
OG_6655	CCR4_NOT_transcription_complex_subunit_3
OG_6656	DEAD_box_helicase_47
OG_6657	penta_EF_hand_domain_containing_1
OG_6658	ubiquitin_conjugating_enzyme_E2_O
OG_6659	TBC1_domain_family_member_16
OG_6660	mediator_of_DNA_damage_checkpoint_1
OG_6661	somatostatin_receptor_5,bombesin_receptor_subtype_3
OG_6662	tachykinin_receptor_1
OG_6663	methenyltetrahydrofolate_synthetase
OG_6664	corepressor_interacting_with_RBPJ_CIR1
OG_6665	polypeptide_N_acetylgalactosaminyltransferase_13,polypeptide_N_acetylgalactosaminyltransferase_1
OG_6666	polypeptide_N_acetylgalactosaminyltransferase_1
OG_6667	ubiquitin_protein_ligase_E3C
OG_6668	tetratricopeptide_repeat_domain_39A,ubiquitin_protein_ligase_E3C
OG_6669	caspase_3
OG_6670	trace_amine_associated_receptor_8,5_hydroxytryptamine_receptor_1E
OG_6671	piggyBac_transposable_element_derived_4
OG_6672	
OG_6673	telomerase_associated_protein_1
OG_6674	telomerase_associated_protein_1
OG_6675	telomerase_associated_protein_1
OG_6676	cytochrome_P450_family_11_subfamily_A_member_1,cytochrome_P450_family_24_subfamily_A_member_1
OG_6677	cytochrome_P450_family_24_subfamily_A_member_1
OG_6678	cytochrome_P450_family_11_subfamily_A_member_1,cytochrome_P450_family_24_subfamily_A_member_1
OG_6679	
OG_6680	interleukin_1_receptor_associated_kinase_4
OG_6681	ras_homolog_family_member_T1
OG_6682	DNA_ligase_1
OG_6683	BAI1_associated_protein_3
OG_6684	FLII_actin_remodeling_protein
OG_6685	FAD_dependent_oxidoreductase_domain_containing_2
OG_6686	FAD_dependent_oxidoreductase_domain_containing_2
OG_6687	FAD_dependent_oxidoreductase_domain_containing_2
OG_6688	F_box_protein_21
OG_6689	lysine_demethylase_8,tRNA_yW_synthesizing_protein_5
OG_6690	oxidative_stress_responsive_kinase_1
OG_6691	RNA_polymerase_I_subunit_B
OG_6692	ubiquitin_specific_peptidase_54
OG_6693	CDC_like_kinase_2
OG_6694	kinesin_family_member_6
OG_6695	LDL_receptor_related_protein_6
OG_6696	fucosyltransferase_5,fucosyltransferase_6
OG_6697	thrombospondin_1,hemicentin_1
OG_6698	thrombospondin_1,hemicentin_1
OG_6699	tubulin_gamma_1
OG_6700	ethanolamine_kinase_1
OG_6701	WD_repeat_domain_45
OG_6702	solute_carrier_family_18_member_B1
OG_6703	carbonic_anhydrase_6,carbonic_anhydrase_12,carbonic_anhydrase_9,carbonic_anhydrase_7
OG_6704	carbonic_anhydrase_12,carbonic_anhydrase_2
OG_6705	kinesin_family_member_18A
OG_6706	GLI_pathogenesis_related_2
OG_6707	formin_binding_protein_4
OG_6708	glutamate_ionotropic_receptor_kainate_type_subunit_1,glutamate_ionotropic_receptor_AMPA_type_subunit_4
OG_6709	
OG_6710	DNA_polymerase_delta_1_catalytic_subunit
OG_6711	ADP_ribosylation_factor_like_GTPase_1
OG_6712	eukaryotic_translation_initiation_factor_3_subunit_M
OG_6713	
OG_6714	C2_calcium_dependent_domain_containing_5,cathepsin_D
OG_6715	ring_finger_protein_38
OG_6716	relaxin_family_peptide_receptor_1
OG_6717	acetoacetyl_CoA_synthetase
OG_6718	purinergic_receptor_P2X_4,P2RX5_TAX1BP3_readthrough_NMD_candidate
OG_6719	exosome_component_9
OG_6720	small_G_protein_signaling_modulator_1
OG_6721	cilia_and_flagella_associated_protein_251
OG_6722	solute_carrier_family_15_member_4
OG_6723	TNF_receptor_associated_factor_4
OG_6724	VPS33A_core_subunit_of_CORVET_and_HOPS_complexes
OG_6725	olfactory_receptor_family_8_subfamily_J_member_3
OG_6726	solute_carrier_family_8_member_B1
OG_6727	protein_phosphatase_Mg2_Mn2_dependent_1D
OG_6728	small_nuclear_ribonucleoprotein_D3_polypeptide
OG_6729	neuropeptide_Y_receptor_Y4_2,somatostatin_receptor_1
OG_6730	glutathione_S_transferase_omega_1
OG_6731	kinesin_family_member_13A
OG_6732	protein_tyrosine_phosphatase_4A1
OG_6733	dynein_axonemal_light_intermediate_chain_1
OG_6734	leucine_rich_repeat_containing_9
OG_6735	ubiquitin_protein_ligase_E3_component_n_recognin_5
OG_6736	RAB32_member_RAS_oncogene_family
OG_6737	prolyl_endopeptidase
OG_6738	RAB32_member_RAS_oncogene_family
OG_6739	programmed_cell_death_2_like
OG_6740	replication_factor_C_subunit_1
OG_6741	glutamate_cysteine_ligase_catalytic_subunit
OG_6742	PAS_domain_containing_serine_threonine_kinase
OG_6743	zinc_finger_FYVE_type_containing_28
OG_6744	apoptotic_peptidase_activating_factor_1
OG_6745	leucine_rich_repeats_and_immunoglobulin_like_domains_1,extracellular_matrix_protein_2
OG_6746	
OG_6747	
OG_6748	TNF_receptor_associated_factor_6
OG_6749	speckle_type_BTB_POZ_protein
OG_6750	myosin_light_chain_6
OG_6751	solute_carrier_family_15_member_4
OG_6752	ATP_binding_cassette_subfamily_C_member_1
OG_6753	cyclin_dependent_kinase_like_2
OG_6754	kelch_like_family_member_3
OG_6755	eukaryotic_translation_initiation_factor_4E
OG_6756	STAM_binding_protein_like_1
OG_6757	relaxin_family_peptide_receptor_2,thyroid_stimulating_hormone_receptor,gonadotropin_releasing_hormone_receptor
OG_6758	
OG_6759	
OG_6760	kynureninase
OG_6761	prolyl_tRNA_synthetase_2_mitochondrial
OG_6762	cytochrome_P450_family_51_subfamily_A_member_1
OG_6763	cytochrome_P450_family_51_subfamily_A_member_1
OG_6764	dynein_heavy_chain_domain_1,dynein_axonemal_heavy_chain_14
OG_6765	
OG_6766	oxidoreductase_NAD_binding_domain_containing_1
OG_6767	polypeptide_N_acetylgalactosaminyltransferase_1
OG_6768	polypeptide_N_acetylgalactosaminyltransferase_13
OG_6769	opioid_receptor_kappa_1,opioid_receptor_mu_1
OG_6770	growth_hormone_secretagogue_receptor
OG_6771	histamine_receptor_H2,trace_amine_associated_receptor_5
OG_6772	growth_factor_receptor_bound_protein_14
OG_6773	Ras_association_RalGDS_AF_6_and_pleckstrin_homology_domains_1
OG_6774	kinesin_family_member_5A
OG_6775	prolyl_4_hydroxylase_subunit_alpha_1
OG_6776	ADP_ribosylation_factor_1
OG_6777	RAB18_member_RAS_oncogene_family
OG_6778	aladin_WD_repeat_nucleoporin
OG_6779	reversion_inducing_cysteine_rich_protein_with_kazal_motifs
OG_6780	
OG_6781	LARGE_xylosyl_and_glucuronyltransferase_1
OG_6782	X_ray_repair_cross_complementing_6
OG_6783	dehydrogenase_reductase_11,short_chain_dehydrogenase_reductase_family_42E_member_2
OG_6784	lin_7_homolog_C_crumbs_cell_polarity_complex_component
OG_6785	ubiquitin_conjugating_enzyme_E2_M
OG_6786	apoptotic_peptidase_activating_factor_1
OG_6787	
OG_6788	
OG_6789	
OG_6790	PHD_finger_protein_21A
OG_6791	gamma_butyrobetaine_hydroxylase_1
OG_6792	oxysterol_binding_protein_like_8
OG_6793	CECR2_histone_acetyl_lysine_reader
OG_6794	kelch_like_family_member_8,kelch_repeat_and_BTB_domain_containing_12,kelch_like_family_member_3,kelch_like_family_member_6,kelch_like_family_member_36,kelch_like_family_member_23,kelch_like_family_member_28
OG_6795	kelch_domain_containing_7B,kelch_repeat_and_BTB_domain_containing_2,kelch_like_family_member_28,kelch_like_family_member_23,kelch_like_family_member_6
OG_6796	fatty_acyl_CoA_reductase_1
OG_6797	EGF_domain_specific_O_linked_N_acetylglucosamine_transferase
OG_6798	SET_domain_bifurcated_histone_lysine_methyltransferase_1
OG_6799	neuropeptide_FF_receptor_2
OG_6800	relaxin_family_peptide_receptor_1,oligodendrocyte_myelin_glycoprotein,leucine_rich_repeat_containing_40,relaxin_family_peptide_receptor_2
OG_6801	decaprenyl_diphosphate_synthase_subunit_1
OG_6802	MBD.HG1.5:BAZ2A/BAZ2B,bromodomain_adjacent_to_zinc_finger_domain_2B
OG_6803	PHD_finger_protein_14
OG_6804	RUN_domain_containing_3B
OG_6805	glutathione_S_transferase_omega_1
OG_6806	U2_small_nuclear_RNA_auxiliary_factor_2
OG_6807	ankyrin_repeat_domain_40
OG_6808	LUC7_like_3_pre_mRNA_splicing_factor
OG_6809	dopamine_receptor_D5,5_hydroxytryptamine_receptor_1A
OG_6810	
OG_6811	sidekick_cell_adhesion_molecule_2
OG_6812	myosin_heavy_chain_7,myosin_heavy_chain_6
OG_6813	ubiquitin_specific_peptidase_7
OG_6814	ribosomal_L1_domain_containing_1
OG_6815	WD_repeat_domain_phosphoinositide_interacting_2
OG_6816	G1_to_S_phase_transition_1,G1_to_S_phase_transition_2
OG_6817	tetraspanin_31
OG_6818	phosphoglycerate_dehydrogenase,glyoxylate_and_hydroxypyruvate_reductase
OG_6819	tubulin_beta_4B_class_IVb
OG_6820	suppressor_of_cytokine_signaling_2
OG_6821	cilia_and_flagella_associated_protein_52
OG_6822	protein_kinase_C_alpha
OG_6823	transmembrane_channel_like_7
OG_6824	transmembrane_channel_like_7
OG_6825	endoplasmic_reticulum_to_nucleus_signaling_1
OG_6826	eukaryotic_elongation_factor_2_lysine_methyltransferase
OG_6827	Aly_REF_export_factor
OG_6828	RNA_binding_protein_with_serine_rich_domain_1
OG_6829	chaperonin_containing_TCP1_subunit_5
OG_6830	
OG_6831	coagulation_factor_II_thrombin_receptor_like_2,adrenoceptor_beta_2,5_hydroxytryptamine_receptor_1E
OG_6832	G_protein_coupled_receptor_161,adrenoceptor_beta_2
OG_6833	deoxyribose_phosphate_aldolase
OG_6834	aldehyde_dehydrogenase_16_family_member_A1
OG_6835	trace_amine_associated_receptor_6
OG_6836	HLH.HG2.53:BHLHA15/BHLHE22/BHLHE23/OLIG1/OLIG2/OLIG3
OG_6837	S_phase_kinase_associated_protein_1
OG_6838	protein_geranylgeranyltransferase_type_I_subunit_beta
OG_6839	COP9_signalosome_subunit_3
OG_6840	oxoglutarate_dehydrogenase
OG_6841	ectonucleoside_triphosphate_diphosphohydrolase_3,ectonucleoside_triphosphate_diphosphohydrolase_1,ectonucleoside_triphosphate_diphosphohydrolase_8
OG_6842	chaperonin_containing_TCP1_subunit_7
OG_6843	solute_carrier_family_49_member_3
OG_6844	hepatocyte_growth_factor
OG_6845	lipoprotein_a,hepatocyte_growth_factor
OG_6846	dynactin_subunit_1
OG_6847	heat_shock_protein_family_A_Hsp70_member_9
OG_6848	DEAD_box_helicase_41
OG_6849	phenazine_biosynthesis_like_protein_domain_containing
OG_6850	cytochrome_P450_family_3_subfamily_A_member_4,cytochrome_P450_family_3_subfamily_A_member_5
OG_6851	gamma_aminobutyric_acid_type_B_receptor_subunit_1
OG_6852	gamma_aminobutyric_acid_type_B_receptor_subunit_1,gamma_aminobutyric_acid_type_B_receptor_subunit_2
OG_6853	gamma_aminobutyric_acid_type_B_receptor_subunit_1
OG_6854	kelch_domain_containing_10
OG_6855	FKBP_prolyl_isomerase_2
OG_6856	base_methyltransferase_of_25S_rRNA_2_homolog
OG_6857	NFS1_cysteine_desulfurase
OG_6858	
OG_6859	neurobeachin_like_1
OG_6860	advillin
OG_6861	CD63_molecule
OG_6862	histamine_receptor_H2,G_protein_coupled_receptor_101
OG_6863	pseudouridine_synthase_7_like
OG_6864	N_ethylmaleimide_sensitive_factor_vesicle_fusing_ATPase,glutaredoxin_2
OG_6865	leucine_rich_repeat_containing_47
OG_6866	membrane_palmitoylated_protein_7
OG_6867	acyl_CoA_dehydrogenase_family_member_11
OG_6868	
OG_6869	serine_and_arginine_rich_splicing_factor_4
OG_6870	gamma_aminobutyric_acid_type_B_receptor_subunit_2,gamma_aminobutyric_acid_type_B_receptor_subunit_1
OG_6871	translocase_of_outer_mitochondrial_membrane_70
OG_6872	cullin_4B
OG_6873	UBX_domain_protein_7
OG_6874	WD_repeat_domain_53
OG_6875	ferritin_heavy_chain_1
OG_6876	ankyrin_repeat_and_KH_domain_containing_1
OG_6877	RAP2B_member_of_RAS_oncogene_family
OG_6878	RNA_binding_motif_protein_X_linked_2
OG_6879	COMM_domain_containing_9
OG_6880	COMM_domain_containing_2,peroxiredoxin_5
OG_6881	tumor_protein_translationally_controlled_1
OG_6882	cilia_and_flagella_associated_protein_410
OG_6883	BRCA1_BRCA2_containing_complex_subunit_3
OG_6884	aspartylglucosaminidase,solute_carrier_family_45_member_4,solute_carrier_family_45_member_2
OG_6885	family_with_sequence_similarity_13_member_A,family_with_sequence_similarity_13_member_B
OG_6886	Rap_guanine_nucleotide_exchange_factor_2,Rap_guanine_nucleotide_exchange_factor_6
OG_6887	THO_complex_6
OG_6888	serine_threonine_kinase_36
OG_6889	NIMA_related_kinase_10
OG_6890	RUN_and_FYVE_domain_containing_2
OG_6891	ribosomal_protein_S14
OG_6892	BUD23_rRNA_methyltransferase_and_ribosome_maturation_factor
OG_6893	fructosamine_3_kinase_related_protein,fructosamine_3_kinase
OG_6894	chromosome_12_open_reading_frame_65
OG_6895	DnaJ_heat_shock_protein_family_Hsp40_member_C30
OG_6896	VPS37B_subunit_of_ESCRT_I
OG_6897	sterile_alpha_motif_domain_containing_15
OG_6898	ATPase_sarcoplasmic_endoplasmic_reticulum_Ca2_transporting_2
OG_6899	RAN_member_RAS_oncogene_family
OG_6900	syntaxin_1B
OG_6901	G_patch_domain_and_ankyrin_repeats_1
OG_6902	growth_arrest_specific_2_like_2
OG_6903	double_PHD_fingers_2
OG_6904	
OG_6905	
OG_6906	tRNA_yW_synthesizing_protein_1_homolog
OG_6907	ribosomal_protein_S6_kinase_B1
OG_6908	natriuretic_peptide_receptor_2
OG_6909	natriuretic_peptide_receptor_2
OG_6910	Homeodomains.HG2.25:like:SHOX/SHOX2
OG_6911	fatty_acid_desaturase_3,fatty_acid_desaturase_1
OG_6912	replication_factor_C_subunit_2
OG_6913	platelet_activating_factor_acetylhydrolase_1b_regulatory_subunit_1
OG_6914	
OG_6915	
OG_6916	
OG_6917	musashi_RNA_binding_protein_2,musashi_RNA_binding_protein_1
OG_6918	cyclin_dependent_kinase_10
OG_6919	cellular_retinoic_acid_binding_protein_2,cellular_retinoic_acid_binding_protein_1,fatty_acid_binding_protein_9,fatty_acid_binding_protein_7
OG_6920	cellular_retinoic_acid_binding_protein_1,fatty_acid_binding_protein_4
OG_6921	fatty_acid_binding_protein_2,fatty_acid_binding_protein_9,fatty_acid_binding_protein_5
OG_6922	fatty_acid_binding_protein_12
OG_6923	ankyrin_repeat_domain_27
OG_6924	nudix_hydrolase_19
OG_6925	nudix_hydrolase_19
OG_6926	CD2_cytoplasmic_tail_binding_protein_2
OG_6927	paxillin
OG_6928	dynein_axonemal_heavy_chain_10
OG_6929	BUB1_mitotic_checkpoint_serine_threonine_kinase_B,signal_peptide_peptidase_like_3,BUB1_mitotic_checkpoint_serine_threonine_kinase
OG_6930	RNA_polymerase_I_and_III_subunit_C
OG_6931	ankyrin_repeat_domain_13B
OG_6932	cytochrome_b5_domain_containing_2
OG_6933	solute_carrier_family_18_member_B1
OG_6934	lysine_methyltransferase_5A
OG_6935	neurofibromin_1
OG_6936	A_kinase_anchoring_protein_10
OG_6937	MLX_interacting_protein_like,HLH.HG1.27:MLXIP/MLXIPL
OG_6938	aryl_hydrocarbon_receptor_interacting_protein
OG_6939	Tu_translation_elongation_factor_mitochondrial
OG_6940	Tu_translation_elongation_factor_mitochondrial
OG_6941	transducin_beta_like_2
OG_6942	tubulin_delta_1
OG_6943	bolA_family_member_2
OG_6944	transmembrane_p24_trafficking_protein_2
OG_6945	
OG_6946	DNA_cross_link_repair_1A
OG_6947	cytochrome_P450_family_26_subfamily_B_member_1,cytochrome_P450_family_26_subfamily_A_member_1,cytochrome_P450_family_27_subfamily_B_member_1
OG_6948	solute_carrier_family_26_member_11
OG_6949	DNA_polymerase_mu
OG_6950	fidgetin_like_1
OG_6951	DExH_box_helicase_34
OG_6952	cilia_and_flagella_associated_protein_43
OG_6953	ADP_ribosylation_factor_like_GTPase_3
OG_6954	inositol_polyphosphate_5_phosphatase_A
OG_6955	YKT6_v_SNARE_homolog
OG_6956	solute_carrier_family_39_member_13
OG_6957	BTB_domain_containing_16
OG_6958	kelch_like_family_member_20,kelch_like_family_member_28
OG_6959	kelch_like_family_member_20
OG_6960	cache_domain_containing_1
OG_6961	somatostatin_receptor_5,melatonin_receptor_1A,melatonin_receptor_1B,hypocretin_receptor_2,opsin_4,neuropeptide_Y_receptor_Y1
OG_6962	MORN_repeat_containing_5
OG_6963	cell_division_cycle_7
OG_6964	microsomal_glutathione_S_transferase_2
OG_6965	patatin_like_phospholipase_domain_containing_7,patatin_like_phospholipase_domain_containing_6
OG_6966	
OG_6967	THO_complex_3
OG_6968	NIMA_related_kinase_7
OG_6969	pitrilysin_metallopeptidase_1
OG_6970	protein_O_mannosyltransferase_1
OG_6971	hydroxy_delta_5_steroid_dehydrogenase_3_beta_and_steroid_delta_isomerase_7
OG_6972	GDP_mannose_4_6_dehydratase
OG_6973	GDP_mannose_4_6_dehydratase
OG_6974	structural_maintenance_of_chromosomes_6
OG_6975	apoptotic_peptidase_activating_factor_1
OG_6976	
OG_6977	
OG_6978	neuropeptide_Y_receptor_Y1,neuropeptide_FF_receptor_1,neuropeptide_FF_receptor_2
OG_6979	Homeodomains.HG2.62:like:ARX
OG_6980	lysine_acetyltransferase_6B
OG_6981	Homeodomains.HG2.63:ARX
OG_6982	MSL_complex_subunit_3
OG_6983	dehydrogenase_reductase_1
OG_6984	peptidylprolyl_isomerase_domain_and_WD_repeat_containing_1
OG_6985	protein_tyrosine_phosphatase_receptor_type_D,protein_tyrosine_phosphatase_receptor_type_F
OG_6986	glucosaminyl_N_acetyl_transferase_1,glucosaminyl_N_acetyl_transferase_3_mucin_type
OG_6987	aminoadipate_aminotransferase
OG_6988	aminoadipate_aminotransferase
OG_6989	aminoadipate_aminotransferase
OG_6990	far_upstream_element_binding_protein_1
OG_6991	zf-C2H2.HG55.0:like:PRDM12;zf-met.HG1.54:PRDM12,zf-C2H2.HG55.0:like:PRDM12
OG_6992	carnitine_O_acetyltransferase
OG_6993	small_nuclear_ribonucleoprotein_U5_subunit_40
OG_6994	ninein_like
OG_6995	ninein_like
OG_6996	cathepsin_E,cathepsin_D
OG_6997	adhesion_G_protein_coupled_receptor_G6
OG_6998	cubilin,tolloid_like_1
OG_6999	cyclin_dependent_kinase_8
OG_7000	transient_receptor_potential_cation_channel_subfamily_A_member_1
OG_7001	transient_receptor_potential_cation_channel_subfamily_A_member_1
OG_7002	enoyl_CoA_delta_isomerase_1,AU_RNA_binding_methylglutaconyl_CoA_hydratase
OG_7003	enoyl_CoA_hydratase_domain_containing_2,enoyl_CoA_hydratase_domain_containing_3
OG_7004	
OG_7005	sacsin_molecular_chaperone
OG_7006	
OG_7007	telomerase_associated_protein_1
OG_7008	sacsin_molecular_chaperone
OG_7009	sacsin_molecular_chaperone
OG_7010	glucoside_xylosyltransferase_1,glucoside_xylosyltransferase_2
OG_7011	mTERF.HG1.1:MTERF1/MTERF2/MTERF3/MTERF4
OG_7012	CRK_like_proto_oncogene_adaptor_protein
OG_7013	trace_amine_associated_receptor_8,C_C_motif_chemokine_receptor_1
OG_7014	neuropeptide_FF_receptor_1,C_C_motif_chemokine_receptor_3,C_C_motif_chemokine_receptor_1
OG_7015	C_C_motif_chemokine_receptor_1,trace_amine_associated_receptor_8,adrenoceptor_alpha_2C
OG_7016	exosome_component_4
OG_7017	
OG_7018	prostaglandin_D2_receptor,relaxin_family_peptide_receptor_2
OG_7019	zf-met.HG8.0:SF3A2,splicing_factor_3a_subunit_2
OG_7020	DNA_topoisomerase_II_binding_protein_1
OG_7021	PAX_interacting_protein_1
OG_7022	solute_carrier_family_37_member_4
OG_7023	GID_complex_subunit_8_homolog
OG_7024	fibroblast_growth_factor_receptor_2,ret_proto_oncogene
OG_7025	zf-C2H2.HG24.0:ZNF622;zf-met.HG5.1:ZNF622,zf-met.HG5.1:ZNF622
OG_7026	N_terminal_Xaa_Pro_Lys_N_methyltransferase_1
OG_7027	PHD_finger_protein_13
OG_7028	splicing_factor_3a_subunit_1
OG_7029	kinesin_family_member_17
OG_7030	actin_alpha_1_skeletal_muscle,actin_beta
OG_7031	RAS_and_EF_hand_domain_containing
OG_7032	kelch_like_family_member_12,kelch_like_family_member_9
OG_7033	
OG_7034	
OG_7035	
OG_7036	transmembrane_and_coiled_coil_domains_4
OG_7037	eukaryotic_translation_initiation_factor_2_alpha_kinase_4
OG_7038	microtubule_associated_monooxygenase_calponin_and_LIM_domain_containing_3
OG_7039	small_nuclear_ribonucleoprotein_U1_subunit_70
OG_7040	ribosomal_protein_S16
OG_7041	autophagy_and_beclin_1_regulator_1
OG_7042	chloride_intracellular_channel_6
OG_7043	lysine_demethylase_8
OG_7044	tRNA_yW_synthesizing_protein_5
OG_7045	5_3_exoribonuclease_2
OG_7046	Forkhead.HG1.24:FOXN1/FOXN4/FOXR1/FOXR2
OG_7047	RuvB_like_AAA_ATPase_2
OG_7048	
OG_7049	PIN2_TERF1_interacting_telomerase_inhibitor_1
OG_7050	HLH.HG2.38:FERD3L
OG_7051	tachykinin_receptor_3
OG_7052	thyroid_stimulating_hormone_receptor
OG_7053	
OG_7054	adhesion_G_protein_coupled_receptor_D1,adhesion_G_protein_coupled_receptor_L3
OG_7055	formyl_peptide_receptor_3,thyroid_stimulating_hormone_receptor,follicle_stimulating_hormone_receptor
OG_7056	arrestin_domain_containing_4
OG_7057	arrestin_domain_containing_2,arrestin_domain_containing_3
OG_7058	F_box_protein_31
OG_7059	F_box_protein_31
OG_7060	forkhead_associated_phosphopeptide_binding_domain_1
OG_7061	maltase_glucoamylase,sucrase_isomaltase
OG_7062	trehalase
OG_7063	adhesion_G_protein_coupled_receptor_G6
OG_7064	adhesion_G_protein_coupled_receptor_G2
OG_7065	WD_repeat_domain_86,TATA_box_binding_protein_associated_factor_5_like,protein_tyrosine_phosphatase_non_receptor_type_11,TATA_box_binding_protein_associated_factor_5
OG_7066	
OG_7067	F_box_protein_42
OG_7068	
OG_7069	retinol_dehydrogenase_12
OG_7070	retinol_dehydrogenase_14,retinol_dehydrogenase_13,retinol_dehydrogenase_12
OG_7071	CD163_molecule,deleted_in_malignant_brain_tumors_1,adhesion_G_protein_coupled_receptor_D1,lysyl_oxidase_like_4,lysyl_oxidase_like_2
OG_7072	
OG_7073	mitofusin_2,mitofusin_1
OG_7074	isoleucyl_tRNA_synthetase_2_mitochondrial
OG_7075	small_nuclear_ribonucleoprotein_polypeptide_F
OG_7076	adenylosuccinate_synthase_1
OG_7077	
OG_7078	WD_repeat_domain_25
OG_7079	microtubule_affinity_regulating_kinase_3
OG_7080	nidogen_2,LDL_receptor_related_protein_1,LDL_receptor_related_protein_2
OG_7081	
OG_7082	
OG_7083	
OG_7084	
OG_7085	heat_shock_protein_family_A_Hsp70_member_14
OG_7086	transmembrane_serine_protease_5
OG_7087	acyl_CoA_dehydrogenase_family_member_8
OG_7088	spondin_1
OG_7089	RNA_binding_motif_protein_28
OG_7090	DENN_domain_containing_5A,DENN_domain_containing_5B
OG_7091	pre_mRNA_processing_factor_40_homolog_B,pre_mRNA_processing_factor_40_homolog_A
OG_7092	serine_protease_3,serine_protease_1
OG_7093	TBC1_domain_family_member_15
OG_7094	COP9_signalosome_subunit_7B
OG_7095	ubiquitin_conjugating_enzyme_E2_J2
OG_7096	DnaJ_heat_shock_protein_family_Hsp40_member_C16
OG_7097	ILK_associated_serine_threonine_phosphatase
OG_7098	methyltransferase_like_2A
OG_7099	piggyBac_transposable_element_derived_5
OG_7100	guanine_monophosphate_synthase
OG_7101	ubiquitin_specific_peptidase_5
OG_7102	adhesion_G_protein_coupled_receptor_G6,adhesion_G_protein_coupled_receptor_G2
OG_7103	ciliogenesis_and_planar_polarity_effector_2
OG_7104	cell_division_cycle_42
OG_7105	
OG_7106	
OG_7107	membrane_spanning_4_domains_A5
OG_7108	gamma_aminobutyric_acid_type_B_receptor_subunit_1
OG_7109	G_protein_nucleolar_3_like
OG_7110	mitogen_activated_protein_kinase_14
OG_7111	LSM3_homolog_U6_small_nuclear_RNA_and_mRNA_degradation_associated
OG_7112	
OG_7113	
OG_7114	
OG_7115	HMGbox_Sox.HG1.20:HBP1
OG_7116	IMP_U3_small_nucleolar_ribonucleoprotein_4
OG_7117	RAB43_member_RAS_oncogene_family
OG_7118	RNA_polymerase_II_associated_protein_3
OG_7119	solute_carrier_family_28_member_3
OG_7120	solute_carrier_family_28_member_3
OG_7121	solute_carrier_family_28_member_3
OG_7122	solute_carrier_family_28_member_3
OG_7123	PDZ_domain_containing_ring_finger_3
OG_7124	aldehyde_dehydrogenase_5_family_member_A1
OG_7125	GDP_dissociation_inhibitor_2
OG_7126	GDP_dissociation_inhibitor_2
OG_7127	GDP_dissociation_inhibitor_1
OG_7128	serine_hydroxymethyltransferase_2,serine_hydroxymethyltransferase_1
OG_7129	myosin_XVA
OG_7130	IQ_motif_containing_G
OG_7131	cyclin_B3
OG_7132	TATA_box_binding_protein_associated_factor_6
OG_7133	TATA_box_binding_protein_associated_factor_6
OG_7134	calpain_5
OG_7135	ankyrin_repeat_domain_42
OG_7136	diphthamide_biosynthesis_2
OG_7137	legumain
OG_7138	sideroflexin_2
OG_7139	purine_nucleoside_phosphorylase
OG_7140	vesicle_transport_through_interaction_with_t_SNAREs_1A
OG_7141	fermitin_family_member_2
OG_7142	metastasis_associated_1
OG_7143	denticleless_E3_ubiquitin_protein_ligase_homolog
OG_7144	WD_repeat_domain_26
OG_7145	calcium_calmodulin_dependent_protein_kinase_I
OG_7146	opsin_3,adrenoceptor_alpha_1B,G_protein_coupled_receptor_50,5_hydroxytryptamine_receptor_4
OG_7147	adaptor_related_protein_complex_5_subunit_mu_1
OG_7148	eukaryotic_translation_elongation_factor_1_gamma
OG_7149	valyl_tRNA_synthetase_1
OG_7150	aarF_domain_containing_kinase_1
OG_7151	
OG_7152	bZIP.HG1.12:FOS/FOSB/FOSL1/FOSL2
OG_7153	bZIP.HG1.12:FOS/FOSB/FOSL1/FOSL2
OG_7154	calmodulin_like_6,troponin_C2_fast_skeletal_type
OG_7155	HECT_domain_E3_ubiquitin_protein_ligase_1
OG_7156	lysocardiolipin_acyltransferase_1
OG_7157	CLPTM1_regulator_of_GABA_type_A_receptor_forward_trafficking
OG_7158	NADH_ubiquinone_oxidoreductase_subunit_A10
OG_7159	G_patch_domain_containing_11
OG_7160	TatD_DNase_domain_containing_3
OG_7161	hematopoietic_prostaglandin_D_synthase
OG_7162	solute_carrier_family_2_member_8,solute_carrier_family_2_member_2,solute_carrier_family_2_member_13
OG_7163	RNA_polymerase_I_and_III_subunit_D
OG_7164	integrin_linked_kinase
OG_7165	2_4_dienoyl_CoA_reductase_1
OG_7166	3_hydroxyisobutyryl_CoA_hydrolase
OG_7167	3_hydroxyisobutyryl_CoA_hydrolase
OG_7168	solute_carrier_family_12_member_6,solute_carrier_family_12_member_4
OG_7169	dual_specificity_phosphatase_22,dual_specificity_phosphatase_15
OG_7170	dual_specificity_phosphatase_22
OG_7171	LYR_motif_containing_4
OG_7172	mitochondrial_ribosomal_protein_S30
